,plant_id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,operation_years,CACR
66,55741,9.515948447238868,9.540964077245702,9.510005489954798,9.318965369619088,9.232006877962027,9.213002112748343,9.103989943904988,8.904989938138618,8.766988037867167,8.843948900538882,10,-0.7296816998467404
67,55742,9.515972959357258,9.540984636256265,9.509949852582816,9.3190082594141,9.232024601927074,9.213045546505008,9.104048571909301,8.904969153610132,8.767010488542347,8.843992917757992,10,-0.7296578631301176
68,55747,9.516000886344413,9.541000042464262,9.509994864214915,9.318990820417254,9.231992326726795,9.212995132900875,9.10400183686921,8.904996715498651,8.766999577981878,8.843996385858013,10,-0.7296831036275986
69,55769,9.516064170598712,9.540951807280196,9.510002455369285,9.318999150676383,9.231922886545703,9.213010023777857,9.103974566970143,8.904930549387867,8.765504905849658,8.844112791374583,10,-0.729618461449455
70,55782,9.515962099655097,9.54091511575018,9.50995117903531,9.3190106913561,9.232131517925398,9.212905399400453,9.103594027594252,8.904181374784851,8.768127350420334,8.84425226699033,10,-0.7293554288097748
71,55790,9.515984378819015,9.54104221617285,9.510005303792223,9.319003033801412,9.232007364449201,9.213008710142867,9.103969286424123,8.905018004936121,8.767005149550627,8.843996166581686,10,-0.7296661291944506
72,55795,9.515995019079329,9.540992979343459,9.509992158658525,9.319002699500368,9.232014825014694,9.212996096700943,9.103985464356905,8.905009277431915,8.766995498038744,8.84400618067942,10,-0.7296659886419588
73,55796,9.515992888568077,9.541008162105294,9.509997372851466,9.318996044025058,9.232008367837135,9.212996096700943,9.103999771528967,8.905013479647314,8.766996035951953,8.843999794291214,10,-0.7296709345648633
74,55803,9.515910635907566,9.540919034732314,9.510100023112788,9.319009608284585,9.231938390874262,9.212934677079886,9.104046834544024,8.905152373347208,8.767439061897417,8.8440751393516,10,-0.7295005570823077
75,55804,9.515996751395113,9.541000241434167,9.510009837608653,9.319002745252815,9.231998784847832,9.212996406985246,9.104002945232766,8.904992756207225,8.766996583786742,8.844001257296503,10,-0.7296733220802598
76,55805,9.516029234817449,9.54102913443244,9.5099237296913,9.318921408037028,9.232037704111116,9.213059265171795,9.104007041267218,8.904958748345964,8.767090652942114,8.84403860334002,10,-0.7296652892095912
77,55809,9.515723630516732,9.540631132162135,9.510294454484997,9.319350489500797,9.232042267765133,9.21314495096655,9.104350856790452,8.905586303133854,8.766934733260875,8.843799610373596,10,-0.7296147429283306
78,55816,9.515996711158204,9.540983895811442,9.510004917576252,9.318992563002809,9.232008855526585,9.213008205244893,9.104002072492625,8.905035082452128,8.767012007306889,8.843994755624005,10,-0.7296805779714144
79,55871,9.515972002714063,9.540984878514257,9.510041854858244,9.318999002051841,9.231996451596482,9.213052737701274,9.103980645547951,8.905037799439448,8.766990542187482,8.843987087102041,10,-0.7296634098467703
80,55944,9.516369527390957,9.5419006425803,9.50973076718474,9.318878688254046,9.231300241792868,9.21223794527836,9.103417448094723,8.905352180708382,8.76633869434966,8.843861941196066,10,-0.7302185686281715
81,55968,9.515998751109905,9.54100222300732,9.509999192786086,9.31900169853279,9.232001444521348,9.213002472833066,9.104003239749943,8.905000759300146,8.76700319121227,8.843996656457222,10,-0.7296805724274713
82,55980,9.516255812402017,9.541400173610333,9.509929331531056,9.319281633533356,9.23223500222089,9.212824488169355,9.103325041668178,8.904821632836924,8.76568562816768,,9,
