,plant_id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,operation_years,CACR
279,56543,9.516009171859066,9.541090552325118,9.510016668575329,9.31899318139686,9.232016515865899,9.212988684835436,9.104063477798407,8.904934405240473,8.766910910392443,8.843966000866857,10,-0.7558526962840872
280,56544,9.516010042681863,9.541001425573032,9.5099880507795,9.319015017228358,9.231999300228487,9.213017635760929,9.104005780801527,8.90498565639714,8.767019243758867,8.843960725907186,10,-0.755765907684447
281,56555,9.51600251301201,9.541009998441405,9.510011409268152,9.318996243154114,9.231974709067181,9.212992622862894,9.103984268713448,8.905006891593684,8.766990173098174,8.843997541744708,10,-0.7557335115336183
282,56557,9.515963077251692,9.540959922147279,9.510018415067398,9.318968849457177,9.232200939127372,,,,,,5,
283,56558,9.515979084096864,9.541015301192449,9.510047419006026,9.318940856183117,9.232041126448626,9.2118168505463,,,,,6,
284,56559,9.516004824576465,9.541039704167156,9.510037888394736,9.318995990480715,9.232033900488,9.210682895630784,,,,,6,
285,56560,9.515994882728933,9.5409970922546,9.509999451223075,9.319006364066551,9.231994531660854,9.212996400168183,9.104006285895347,8.904989930928268,8.767016156113451,8.844114725220669,10,-0.755588588229128
286,56561,9.516002856114662,9.541035676875971,9.509971226705316,9.318967006809133,9.231961901683215,9.213030898816493,9.104040289287127,8.904857039827734,8.767119053959506,8.848099286220968,10,-0.7511583483508222
287,56562,9.515940227924025,9.540981042053238,9.50997796941788,9.318967090404293,9.231996890878216,9.213101957586487,9.103944669726465,8.905017920074231,8.767097344302485,8.842102666417714,10,-0.7578299603667515
288,56563,9.515997044206587,9.541000639506018,9.510002746385405,9.31899718469708,9.23199931023897,9.213002210559887,9.103997779815314,8.905000669397298,8.767001286915855,8.844001754403207,10,-0.755719049194814
289,56570,9.515915522435476,9.541016184923924,9.509945564501336,9.31921203157456,9.231797931338212,9.213038305074136,9.104110402451854,8.90488085001072,8.766983734967093,8.84401581586068,10,-0.7557194400674927
290,56573,9.516005393374128,9.541001170330082,9.509997104784729,9.319006969055398,9.232000949370402,9.212998022276915,9.10400551668299,8.905008659430408,8.76699768050575,8.843998427790622,10,-0.7557233343596703
291,56575,9.516004455158356,9.540970588506843,9.510039862082294,9.319025911207794,9.23200999190657,9.212981981789424,9.103993381535833,8.905033535053194,8.767031267785466,8.843970455381756,10,-0.7557229132010956
292,56577,9.516035753815949,9.541038611851308,9.509830728214185,9.319206382139225,9.232144600896326,9.21299637803512,9.104024924378534,8.905012502145892,8.767343124657506,8.844267239416608,10,-0.7554606336481196
293,56578,9.516024306964832,9.54105271084119,9.51038797480267,9.318952858575171,9.232526626448047,9.213124319384912,9.103970247054178,,,,7,
294,56579,9.51664147659874,9.541187264748567,9.509609191957802,9.319047731909215,9.23219810743757,9.212642899356338,9.104373717071903,,,,7,
295,56580,9.515953753602451,9.541457238350016,9.510239761080522,9.319046648626765,9.232269361214412,9.213335162374062,9.10373846529893,8.904660912467929,8.766032728854531,,9,
296,56581,9.515993958002417,9.541693999089405,9.510163907079551,9.319124618415147,9.232201897752402,9.212789743810543,9.103837319509168,8.904672990769905,8.766269709846231,,9,
297,56582,9.516085415529675,9.540775133579338,9.51032435288194,9.319036546787705,9.23350158612263,9.212043259655285,9.104078180848925,,,,7,
298,56583,9.515687173290678,9.540396192079756,9.51057025518129,9.319060310881978,9.23203343122397,9.212854878440123,9.104149463262498,,,,7,
299,56584,9.516278787620907,9.540993677386433,9.509932829042645,9.318725092255134,9.23210595386288,9.213113837903485,9.102840359192477,,,,7,
300,56585,9.515965649498693,9.54158830555292,9.50988713845375,9.319034830822696,9.232269875065573,9.213226774733775,9.103765032815962,,,,7,
301,56586,9.515768949667232,9.541016841026964,9.510266699028962,9.318736089823448,9.232182541905209,9.213434029924654,9.103778952250606,8.9048367453047,8.767471736382829,8.844315544643152,10,-0.7553837830934773
302,56587,9.516621509658648,9.54101420887651,9.509670265512215,9.318461327452914,9.23246098559372,9.213434029924654,9.103778952250606,8.9048367453047,8.767471736382829,8.844315544643152,10,-0.755381045158876
303,56588,9.516538735567227,9.541300781296213,9.509609191957802,9.31895540566118,9.232048799301431,9.213434029924654,9.103778952250606,8.9048367453047,8.767471736382829,8.844315544643152,10,-0.7556791298294341
304,56589,9.516349314282982,9.541206291512209,9.509958601329682,9.31928059352935,9.231630064267328,9.213434029924654,9.103778952250606,8.9048367453047,8.767471736382829,8.844315544643152,10,-0.7555808452691326
305,56590,9.51564831921931,9.540865851884726,9.510301413820878,9.318881304701181,9.2325782298132,9.213434029924654,9.103778952250606,8.9048367453047,8.767471736382829,8.844315544643152,10,-0.75522672446805
306,56591,9.515950942807804,9.540924803760964,9.510042865790215,9.318988592870948,9.232013545836699,9.21300267233119,9.103916343573806,8.904964628205649,8.767025455268461,8.843989917115978,10,-0.7556534488743494
307,56592,9.515998914293052,9.541001308674538,9.509996374222625,9.31900130590144,9.23200005659739,9.213000782942805,9.104001521259105,8.904998630156859,8.767001885093073,8.843997652959326,10,-0.7557243477525843
308,56593,9.515998521982239,9.54099746125077,9.510002655128114,9.318996935054242,9.231999512969777,9.21300143110514,9.10399977157648,8.905000744217473,8.767002960528009,8.84399928284049,10,-0.7557185167146319
309,56594,9.516018704798155,9.540996125870889,9.50998624631957,9.319004100339178,9.232009110543508,9.21297739750381,9.103986598492407,8.905006694046541,8.766975826991313,8.843983480232005,10,-0.7557348608204895
310,56595,9.51599962190105,9.540702582838298,9.510127869051365,9.318847103910484,9.231445275792435,9.213010205186315,9.104879089960248,,,,7,
311,56602,9.515987475136756,9.540990130712167,9.509999701648246,9.319006577181524,9.232003587198976,9.213005600200871,9.103998883318534,8.905002687277268,8.766992984919737,8.844081265688516,10,-0.7556188936537089
312,56605,9.515995973771423,9.541003044002023,9.509998579105334,9.31899544960753,9.231999045752373,9.212998926556995,9.103998298654888,8.905002036629687,8.767002611243706,8.843999892640483,10,-0.7557236395256517
313,56607,9.516002818351877,9.540998937716848,9.509999045628607,9.31899925436234,9.232002099895709,9.212999928287969,9.103997840429487,8.905001261404072,8.766996640324884,8.843999426166578,10,-0.7557198916808061
314,56608,9.516001473539541,9.540999011454739,9.509998247030275,9.318998789614552,9.232000447694707,9.213002066939314,9.10400065772385,8.905002291419704,8.766997298960193,8.844007309564939,10,-0.7557111219106294
315,56613,9.516000058865307,9.541000251388068,9.509995023275179,9.318997230784268,9.23199782249178,9.212999075546014,9.104002465803873,8.905003657409152,8.766998610508443,8.844002084654202,10,-0.7557182748833657
316,56614,9.516001688445284,9.54099962525706,9.510003566725892,9.319001907470467,9.231993735731587,9.21300013527789,9.104000335462239,8.905001183982575,8.766996603749993,8.843998214199372,10,-0.7557219668789639
317,56617,9.51599853274631,9.541001111511425,9.50999981636538,9.318999942527052,9.231998940307248,9.213001457485698,9.104002428727796,8.905000275643026,8.767001162170788,8.844003761225729,10,-0.7557172881833552
318,56618,9.516014904967248,9.540989263411328,9.509992702392216,9.319009977249072,9.232002141481573,9.212999856463394,9.103999075315903,8.90499783822021,8.767006910094372,8.844007835609522,10,-0.7557003918025496
319,56619,9.515991396029635,9.54099599820262,9.510002369574652,9.319008400279197,9.231992513962073,9.213001106927761,9.103997115426122,8.90500055951863,8.76699443166999,8.843993919988629,10,-0.7557230128772408
320,56620,9.516005359174867,9.540999878942786,9.510006070723543,9.319002727761953,9.231994680343911,9.212991531575383,9.103999617914948,8.905003322460635,8.76700766281205,8.843998723710994,10,-0.7557216590034277
321,56621,9.51600384410416,9.540995495837494,9.509998994845164,9.31899648583167,9.23199737556457,9.21299399108936,9.1039948360964,8.90500200856464,8.767001742652566,8.84402234718582,10,-0.7556905903400413
322,56622,9.51600013407223,9.54099596611774,9.51000841747396,9.319001989950094,9.231994111165157,9.2130055456273,9.103997266333318,8.905005261545542,8.766996983969907,8.844001636479971,10,-0.7557143203234973
323,56623,9.515999047097232,9.540996499152593,9.510001328243414,9.318997232626506,9.232000865545798,9.21301013464882,9.104001055352036,8.905001813214522,8.76700177052035,8.84399475582747,10,-0.7557225960095448
324,56624,9.516076442565698,9.54094439114431,9.509932497295267,9.319054039656422,9.231999026251763,9.212792348471876,9.10397542374209,8.90501209872072,8.767101459018793,,9,
325,56625,9.515982258165256,9.540855082773595,9.51006836768155,9.31907086891631,9.232024170747419,9.21312501664083,9.10398604228631,8.905114829166681,8.767101459018793,,9,
326,56626,9.51600919761985,9.541033596286157,9.509853442678931,9.318989988627477,9.23196642616383,9.213065976834034,9.104028630553454,8.904997588848497,8.767101459018793,8.844043311781727,10,-0.7557066962395997
327,56627,9.516090094774198,9.540985882450398,9.509951921318295,9.319053973805481,9.232019947870647,9.21298623247075,9.103922902951926,8.904895389435346,8.767101459018793,,9,
328,56628,9.516121543762244,9.541039028082501,9.509948549832732,9.318972280427952,9.232141354174386,9.212985161336343,9.104000550340881,8.905090719545372,8.767101459018793,,9,
329,56630,9.515972357331073,9.541010942635866,9.509976687069289,9.318982486873384,9.232001394138285,9.212987289357882,9.103988440728925,8.905021820004675,8.766994484906407,8.844011027640411,10,-0.7557193602786949
330,56633,9.515980601702278,9.541014796388334,9.50999730954638,9.319002598751132,9.232000159115056,9.21301176061982,9.103976707086076,8.904974088536159,8.766990245313432,8.844025563402733,10,-0.7557070574060187
331,56634,9.515987287677193,9.541002636552387,9.509993897900774,9.318991526901291,9.232004045868623,9.213005532595766,9.104012706432153,8.90499330599298,8.767004543055975,8.84399497767916,10,-0.7557287311010685
332,56635,9.516006362497665,9.540992787697125,9.510010165319166,9.318984696792262,9.232002637564797,9.213020774745111,9.104005093755065,8.904981679144482,8.766994313451624,8.843994891954633,10,-0.7557185826409407
333,56636,9.516018930927194,9.541009697429013,9.5100087317847,9.318989454636375,9.232014299464225,9.2130332182343,9.10400979779569,8.90500745989717,8.767003608716456,8.844030081075132,10,-0.755696683979401
334,56637,9.515980500923625,9.540957395233358,9.510004326399974,9.318993807226796,9.231978707810118,9.21296768411063,9.103961112004157,8.904979538516727,8.767029688728416,8.843992032626991,10,-0.7556849763837525
335,56638,9.515999886648393,9.541003626155273,9.510002519700958,9.318996523777885,9.231995490708623,9.212998851575392,9.103999759448877,8.905000937663251,8.766999623673097,8.843994029550261,10,-0.7557308244307781
336,56640,9.515998441539336,9.540997869034916,9.510000725221763,9.318995566299874,9.231998353949848,9.213000007547892,9.103999169531086,8.904999889134874,8.767002664563085,8.843993108654619,10,-0.7557258693452917
337,56644,9.515997479284573,9.54100204406935,9.51000139933288,9.319000200260456,9.232000545909402,9.21300030352444,9.104001353189467,8.904996824461621,8.767004743545526,8.84399498834974,10,-0.7557281028337193
338,56645,9.51599994689933,9.540997955566688,9.510003447669716,9.318997273994386,9.232005580483621,9.213000723399498,9.103999556833918,8.905003445997123,8.766998929283973,8.844000327623553,10,-0.7557178584768343
339,56646,9.515811034313097,9.540735372232712,9.509922283584153,9.318831187322706,9.231743119326117,9.213428986998252,9.104080871569401,8.904510293415546,,,8,
340,56647,9.516002477292986,9.541002052391459,9.509996264745743,9.319054327497769,9.23198669622667,9.213005916789221,9.104014752822943,8.905016331652098,8.767017064418392,8.84399854849704,10,-0.7557241164160566
341,56648,9.51600160988316,9.540978863287485,9.50999525745507,9.318995119700388,9.232000372935003,9.21300213405666,9.103992654495753,8.905003108386952,8.76700231334825,8.843998114899057,10,-0.7557004819448987
342,56649,9.515999179996259,9.54099896787988,9.509995675834727,9.319002084204357,9.232002018678825,9.212998768599494,9.103997665906045,8.90499893509892,8.766999043669598,8.84400415132337,10,-0.7557146206509713
343,56650,9.516003737851262,9.541011892808607,9.509992284510057,9.319008453428161,9.23200226198209,9.212990511934885,9.103997087263869,8.905007202888674,8.76700178009977,8.843998991141175,10,-0.7557338555657878
344,56651,9.516010979992682,9.541005387705432,9.510001654012134,9.318985548248241,9.231985377636402,9.21298771988563,9.104001562949367,8.904995629109962,8.767007846433046,8.844001671942651,10,-0.7557240807447241
345,56654,9.515999836272417,9.541001490209394,9.509999310804702,9.318997682959399,9.23199895284259,9.212991460856735,9.103994903333648,8.905003048160538,8.766999797714687,8.843991413461213,10,-0.7557315383335039
346,56659,9.516002241177851,9.541000445808272,9.51000027972527,9.319001355152546,9.231995786843259,9.213002787835153,9.104000720975739,8.904999489531475,8.766995640112727,8.844002992021593,10,-0.7557174589010729
347,56661,9.516000204458903,9.540997277872238,9.510000499318911,9.318998807953209,9.232000445383155,9.212999534121098,9.104001292058967,8.905001246603122,8.768694828709592,8.843998256056677,10,-0.7557194781876553
348,56665,9.516003871989819,9.541000071108655,9.510001297895244,9.319001494959076,9.232000518657827,9.212999896830906,9.104003996697244,8.9049972566703,8.766994909693393,8.844000095957197,10,-0.755720319005071
349,56666,9.515994071869633,9.540996916468227,9.510005347496227,9.319006236827136,9.231997333502356,9.213001475698752,9.1040056784568,8.905008619848509,8.766992766186322,8.843996055862016,10,-0.7557215712420517
350,56669,9.515996871721638,9.541000394183667,9.509998215699172,9.318998615288931,9.231999989041851,9.212998871923338,9.104001413118807,8.904998507400466,8.767000723784028,8.106998647378605,10,-1.615514534319551
351,56670,9.516008970887999,9.54099751184639,9.51001668264799,9.318907914941102,9.231933172822016,9.213057138619009,9.104012984004116,8.90502841738256,8.767020764183465,8.844040000904924,10,-0.7556728770436894
352,56673,9.516003790963554,9.541007616895344,9.50999817750265,9.319000264367132,9.231998433383287,9.212992267431689,9.103995653231992,8.90500824882841,8.766997602403944,8.844003274084583,10,-0.7557246016511532
353,56677,9.515997067675412,9.540998835845794,9.509998709383074,9.318995586900416,9.232000432422558,9.212995301816497,9.104001439065183,8.904996167473062,8.767007697779876,8.844001426051259,10,-0.7557175415151218
354,56679,9.51600067157119,9.541005015280254,9.50999700407971,9.318998480477745,9.232000529530945,9.212999560806237,9.103998130903019,8.90499500851656,8.76698665191787,8.844007134592598,10,-0.7557175633610247
355,56699,9.516049760398078,9.541067899364567,9.50996813075601,9.31900022580929,9.231987591344227,9.213025078223941,9.104025376884499,8.904975258120254,8.76703925734899,8.843994787119545,10,-0.7557968302152718
356,56700,9.51600504744331,9.540992504262617,9.510003260933283,9.318979595350067,9.231997033933464,9.212988888345336,9.103992850985058,8.905013791423613,8.766976005445352,8.844013072220505,10,-0.7556978865628672
357,56702,9.516003486361315,9.541000941848926,9.509997776424475,9.319001633021509,9.23200003096697,9.212999635456054,9.104001178643262,8.904996352037406,8.766999872544552,8.843997426005757,10,-0.7557242208646953
358,56709,9.516137569813509,9.540987877038145,9.51010554191811,9.318757521884896,9.231979335832156,9.212974753340438,9.103623612253612,,,,7,
359,56710,9.516025544231068,9.54085178734499,9.509684307962601,9.319152903118153,9.231923177998432,9.212828984945086,9.103556445717652,,,,7,
360,56711,9.516270734368149,9.541092512076647,9.509869232045594,9.318922579717606,9.231861237166802,9.213151129880933,9.104120187711603,,,,7,
361,56712,9.515862510252328,9.541043103620998,9.510149103232472,9.31905782402348,9.232021427458086,9.212997322568112,9.104094726920097,,,,7,
362,56750,9.515990924419805,9.541003709454275,9.510003877566511,9.318996224886662,9.232001987682187,9.213009283623924,9.104130152960938,8.905013533875943,8.766998865914532,8.843995893999605,10,-0.7557288188563716
363,56751,9.515977591958908,9.540990774493865,9.509956353248002,9.318995406505621,9.232020117582662,9.212959972371522,9.104009278396099,8.905019761069815,8.767011988658277,8.844017647332945,10,-0.7556909532533296
364,56752,9.516014187028832,9.540999265504086,9.510014718198937,9.319005026026465,9.231995298484888,9.213006114958011,9.104296833513724,8.904992748315673,8.767006424613689,8.844001295178494,10,-0.7557181353011422
365,56753,9.515999670400369,9.54099024623363,9.510002571855344,9.318995495569594,9.231998723327505,9.212991513708355,9.103961716334542,8.905000837931105,8.76698835849612,8.843997913470306,10,-0.7557125483992455
366,56754,9.515999115032846,9.540999346861625,9.50999887810175,9.31900393250323,9.231998211420914,9.213003085531472,9.104004418471842,8.905000461944885,8.76699646952121,8.843999735823514,10,-0.7557199697818651
367,56755,9.51599970827552,9.541026806386819,9.510021840318354,9.318963079539836,9.232016495965185,9.212978208073066,9.103996101465905,8.905016939305394,8.7669993140639,8.844006984364325,10,-0.7557403987364708
368,56763,9.516000214569234,9.540999420874302,9.509999882353142,9.318999148924052,9.231999691084399,9.212999454984965,9.10399978077228,8.905000543970347,8.767000023292718,8.844000756399891,10,-0.7557189015137689
369,56764,9.516005914764238,9.541028919783969,9.509978066104468,9.319017574076097,9.23198917806333,9.21302315330488,9.103985593162104,8.904969481328301,8.767000224542926,8.844007954461091,10,-0.7557415084511021
370,56765,9.516000814220098,9.54100226869906,9.50999912945179,9.318997810505515,9.23200069864347,9.212996135268355,9.103999385561536,8.904998093441009,8.766997514322776,8.843992008793707,10,-0.7557316800465119
371,56767,9.515999162467589,9.540999988783453,9.509999639156407,9.319003334254337,9.232000978955378,9.213004462327705,9.104007277306343,8.904998719929512,8.767000159647896,8.84399266917078,10,-0.755728567454883
372,56770,9.51600015141272,9.541006002016124,9.50999906981987,9.318995040814258,9.232000245953728,9.212989359259653,9.103995591167623,8.904994271991416,8.767008538942557,8.843992718533665,10,-0.7557347669477021
373,56771,9.515991485546225,9.541006718722812,9.510007938995198,9.318998506489487,9.232000522093669,9.21299048931103,9.10399833198138,8.905026300747815,8.766992243567648,8.844001819943825,10,-0.7557252991695851
374,56773,9.51599975355759,9.540998536390832,9.510000364966306,9.31900035758737,9.23199976275223,9.213000795025321,9.104000065907877,8.905000583778056,8.766999498496341,8.844002465614325,10,-0.7557160634646287
375,56774,9.515998257127746,9.540998909854219,9.510003031054248,9.318997014010423,9.231998382773382,9.21300262655107,9.103998154917507,8.904998763441958,8.767000572536197,8.844005064230187,10,-0.7557135358617129
376,56775,9.516002672903593,9.541004452041024,9.509999088494258,9.31899805680163,9.231998570944839,9.212998545226638,9.103999996863642,8.904996965180615,8.766999677721273,8.844001600720345,10,-0.755723187402102
377,56776,,,,,9.232000409430327,9.212998654413918,9.104002937361876,8.904999880487,8.766999030366245,8.8439982591975,6,-0.6789565687950749
378,56777,9.515999402695574,9.540999612216305,9.509999369820873,9.318999574623843,9.232002734797705,9.212999386006475,9.103999281944686,8.904998810276416,8.766999577825933,8.84400114895879,10,-0.7557186600294807
379,56779,9.516001481311614,9.54100359464559,9.510001377711758,9.318997695796503,9.232002897145973,9.212997083902144,9.103998419035984,8.905004491614536,8.766993330516037,,9,
380,56782,9.516026448617682,9.54100439646743,9.510022375618986,9.318983573592341,9.231991057780911,9.213022758929222,9.10400125045287,8.904988905554056,8.766994936178785,8.844003581274908,10,-0.7557209070866988
381,56783,9.516000193776309,9.540999632515813,9.510000208955738,9.318994550415296,9.23200424437335,9.212999112467067,9.103999754602052,8.904998790029,8.767001014943279,8.84400086426933,10,-0.7557190006133085
382,56784,9.516000145922698,9.541000318425125,9.51000186717573,9.318998653257092,9.231997580739767,9.213000986643529,9.103998288629432,8.904999143534038,8.766998898205351,8.843997882901181,10,-0.7557230596749731
383,56789,9.51600257084116,9.540994440380592,9.510002076337715,9.318994461807993,9.232010257552991,9.213005039956046,9.103996395133384,8.905000408522447,8.766997220110296,8.844005068021998,10,-0.7557088825144942
384,56790,9.516002721316449,9.540996207047714,9.509998023470944,9.318997548460205,9.232001871724275,9.212996354209723,9.103996174363102,8.905010394216943,8.766999774917513,8.844005131320676,10,-0.7557106491489329
385,56791,9.515995779854403,9.54100205705165,9.510006304392117,9.319028665529833,9.232002289897048,9.212990117377414,9.103992291253435,8.905016402608338,8.767008309871096,8.843997554807755,10,-0.7557252363471489
386,56792,9.516007242877203,9.54099992573378,9.509997060854468,9.319000756823575,9.232006134010126,9.213012833943015,9.103987253108798,8.905004908837443,8.767014760488342,8.844004362495157,10,-0.7557153800291316
387,56793,9.516001050454,9.541001149024842,9.510001188994119,9.3189970412246,9.23199836851094,9.213004515674859,9.103997999948673,8.904997148159389,8.766995062015397,8.84400869199852,10,-0.7557117940668601
388,56794,9.516005875180795,9.540996368382418,9.51000954700884,9.319000029644616,9.231991638360881,9.213005872811065,9.103991256077158,8.905001975743124,8.766987561908882,8.843984786842777,10,-0.7557336468425824
389,56795,9.516000317422487,9.540999339100699,9.510000537341705,9.319000699384377,9.232005953145785,9.21299960123529,9.104006250309949,8.905001450004326,8.767004625137742,8.844004899502766,10,-0.7557141672098311
390,56796,9.515982679196073,9.541005309016743,9.509990634994296,9.318992176576637,9.232011010717342,9.213007980108896,9.103985998996198,8.905008988156448,8.767015204743613,8.843997199247449,10,-0.7557290179961651
391,56797,9.51599975993197,9.540997697329987,9.509998299766345,9.318999169676026,9.231999578978522,9.213000956759442,9.104001203430043,8.904998664328035,8.767000532357251,8.843997003880954,10,-0.7557213196506818
392,56800,9.51586811976695,9.541086441095919,9.509965821884505,9.31880033884195,9.232101217381702,9.213407855851688,9.104014150136466,8.904508501996553,8.767472556349242,8.844495446884734,10,-0.7552543085351804
393,56804,9.51600289803706,9.541000334308793,9.510001480856484,9.319000889536726,9.232003800113839,9.213000172086858,9.104000515343655,8.905000114394193,8.766996092377873,8.843998336620073,10,-0.7557225670493661
394,56805,9.515995566918315,9.541004051391438,9.51000369459089,9.318997671690495,9.231992393481553,9.212998277590993,9.104000459048168,8.905012352127985,8.7670015268255,8.844001607786174,10,-0.7557227627226215
395,56809,9.515999053324522,9.540997249008283,9.50999579202586,9.31900258513472,9.23200099046311,9.213001750648154,9.103997542292475,8.904998091031382,8.7669969670673,8.844000593996439,10,-0.7557168246091317
396,56810,9.515999385228048,9.540999970674493,9.509997441550022,9.318996601734957,9.2320010486854,9.213001706626052,9.103997315729396,8.90499905408257,8.767001213501837,8.844002209273699,10,-0.7557178430450229
397,56811,9.515998855875457,9.541003467815054,9.509995874864993,9.319001678427451,9.232000411222533,9.21299563395293,9.104001065651147,8.904998699376872,8.767001241126861,8.84399906102142,10,-0.7557250135843518
398,56818,9.515999165057583,9.54099654295693,9.509994769214464,9.318994714457245,9.232000013468419,9.213000910072465,9.104001930541218,8.904997618669583,8.76700541776858,8.844002253804053,10,-0.7557142276052087
399,56819,9.51598504801603,9.541000307153743,9.510019900788164,9.319009298538681,9.23198640132945,9.213017413296617,9.103996111849368,8.90500211404605,8.76699456499287,8.84399483472407,10,-0.7557264685097875
400,56823,9.516001335149307,9.541000676838324,9.509998640567881,9.318998603900763,9.23199484165538,9.213004011371337,9.103999922229939,8.90500406832082,8.76699934819012,8.844000321173986,10,-0.7557206963470064
401,56824,9.515973839565785,9.540888195690515,9.510111825319521,9.318956486570245,9.231954877017804,9.21277040816483,9.103891919594966,8.905215255029002,8.766845743592738,8.844076819848071,10,-0.7555178502202442
402,56825,9.516081283512134,9.541111841807,9.510036183032238,9.31899299921315,9.232088153783316,9.213082684437063,9.103977291924982,8.904877146625601,8.766845743592738,8.844076819848071,10,-0.7557504842938045
403,56826,9.51593085387792,9.541044794054217,9.510127018459505,9.319069114444954,9.231947862259988,9.21312491745064,9.103807887183203,8.904877379118561,8.766845743592738,8.844076819848071,10,-0.755680742635445
404,56827,9.515941450539364,9.540963244849303,9.509862256512628,9.318965292002328,9.232116181879285,9.213182544044724,9.104045668907318,8.905123760056398,8.767418727722331,8.844066471717571,10,-0.7556075283762897
405,56828,9.515810015202698,9.540846834902046,9.509903854094071,9.319174598023345,9.231668494804621,9.213224054397385,9.103892290159237,8.905136587875555,8.767418727722331,8.844066471717571,10,-0.7554864387994353
406,56829,9.516004232482368,9.540998006666813,9.509997970792176,9.31900504267972,9.231993453323179,9.212995385487753,9.10400676862752,8.905001068673762,8.767002456490465,8.844008253955643,10,-0.7557090169811653
407,56831,9.516002709504143,9.541001882720158,9.510003751265376,9.319003818824259,9.232001761518966,9.213004958561195,9.104008190386834,8.904998413341788,8.766991471594137,8.843998149464182,10,-0.7557243877069575
408,56834,9.516042465176502,9.5410290091859,9.5099530599,9.319058250097596,9.232001430823878,9.212954722049222,9.10402419777619,8.904968857546026,8.767016238192893,,9,
409,56835,9.516005447404314,9.541031128316266,9.509997273253964,9.319068547453918,9.231989609148657,9.212964159244384,9.104069411240847,8.904896440055005,8.767022871240123,8.844198047361198,10,-0.7555304924219186
410,56836,9.516026674845062,9.541006496616406,9.509990954833253,9.318995794543047,9.23203198460004,9.213017401351156,9.10389849995109,8.905005982159574,8.767108258904576,8.843934547419247,10,-0.7558005592546602
411,56837,9.515926790442132,9.54100895294239,9.510045259705784,9.318978069840853,9.231984187211845,9.212976391865803,9.10394125068267,8.905035219908177,8.766984837254379,8.843836970476845,10,-0.7559126129898841
412,56838,9.516018110724483,9.540946299532548,9.510000677719015,9.318998796130245,9.232024763239751,9.212972171722038,9.104014934727394,8.905070526177875,8.767009385348992,8.844059222475869,10,-0.7555980367646375
413,56839,9.51603579689119,9.540949735982254,9.509975230077323,9.318988014493447,9.231978719219162,9.21299011692688,9.10402452382152,8.904940873473132,8.767039121939996,8.843907511888386,10,-0.7557718560414761
414,56840,9.51588673666339,9.541284416447636,9.510179498147387,9.318887239609696,9.231950950202792,9.213137955687682,9.104337395680108,8.904902589765031,8.767418727722331,8.844066471717571,10,-0.7559416025071486
415,56841,9.516002500352933,9.54100227836779,9.50999981249029,9.319003794253712,9.232000191757624,9.213000139345487,9.104000219459934,8.905001843322877,8.76700033893922,8.843997407849246,10,-0.7557256314690841
416,56842,9.515992474918676,9.540999124969009,9.509997431070698,9.318997039642676,9.231995139363153,9.212999286072483,9.104002059206044,8.905000924835628,8.767003256442864,8.843999516762398,10,-0.7557199847946894
417,56843,9.516001949237493,9.541000864283262,9.510000240464466,9.318999151399602,9.23199969121321,9.212998802707455,9.10400183993036,8.9049961714695,8.767005396255582,8.84399647451624,10,-0.7557252079105181
418,56854,9.515993106252024,9.540989842747647,9.510006405948355,9.318985233169883,9.232009974898833,9.213003161363545,9.103998452960806,8.904997250245003,8.76700439719138,8.844011253126157,10,-0.7556971594071538
419,56855,9.516002311574498,9.541000192406868,9.509999260055963,9.319009060770773,9.231998560897532,9.213011700001859,9.1039965166181,8.905004952081851,8.766998262842757,8.843999460674576,10,-0.755721158069933
420,56856,9.51599115251807,9.54099791647345,9.510002570089968,9.31899882547583,9.232001600689737,9.212999607642914,9.103994144721812,8.904993810514938,8.76698953242428,8.844000538518822,10,-0.7557175811532257
421,56857,9.516008500649958,9.540995217849446,9.509997533927757,9.318996689762647,9.231999023709323,9.212999352405918,9.104001668786687,8.905002923209794,8.766999422862643,8.844002708310255,10,-0.7557123392135212
422,56858,9.516000600951026,9.541002871090727,9.509999521776761,9.319001762421303,9.231989311666464,9.213001949369838,9.103999713116641,8.905003186134085,8.76700113950686,8.843998195354155,10,-0.7557253643011408
423,56859,9.515982597843266,9.541005583401887,9.509991747799791,9.319009934311941,9.232015287697344,9.212972051627503,9.104004755587404,8.904983069836804,8.76701305922378,8.844002827994181,10,-0.7557229870252979
424,56860,9.516033324553485,9.540973724624541,9.51004438628899,9.319010452490875,9.23200846729393,9.212976177105627,9.104011173389265,8.90505239562685,8.767033792994,8.844002451608901,10,-0.7556902702524182
425,56874,9.51599789804199,9.540998828738317,9.509997512459504,9.318988233031487,9.232007502147594,9.213007601199013,9.103996162549793,8.905003306198216,8.766995801170312,8.84400039071282,10,-0.7557186959425644
426,56876,9.516005282848125,9.540998944554653,9.50999158709389,9.318998210570548,9.232003922475299,9.213004426170079,9.103994637570745,8.904997397851927,8.767002322079534,8.844006234980101,10,-0.7557122581827502
427,56878,9.515996231553377,9.540977829966911,9.509982512128575,9.318990339262776,9.232001781946858,9.213004552636358,9.104004432866285,8.905004672039903,8.767003651444124,8.844005256571519,10,-0.7556913929592679
428,56879,9.515998950694861,9.54099466081446,9.510009550638422,9.319006675111703,9.23199818235277,9.213008424519572,9.10400741761122,8.9049829104001,8.767005353056252,8.843999926418697,10,-0.7557148815337089
