,plant_id,YEAR,Netgen
2559,56466,2016,526422.0
2560,56466,2017,468904.0
2561,56466,2018,500862.0
2562,56466,2019,234734.0
2563,56466,2020,648830.0
2564,56466,2021,732284.0
2565,56468,2012,763349.0
2566,56468,2013,814907.0
2567,56468,2014,800260.0
2568,56468,2015,726919.0
2569,56468,2016,759196.0
2570,56468,2017,663335.0
2571,56468,2018,724004.0
2572,56468,2019,699889.0
2573,56468,2020,818420.0
2574,56468,2021,853185.0
2575,56470,2012,69108.0
2576,56470,2013,70760.0
2577,56470,2014,71682.0
2578,56470,2015,59454.0
2579,56470,2016,67877.0
2580,56470,2017,71214.0
2581,56470,2018,73266.0
2582,56470,2019,62059.0
2583,56470,2020,68127.0
2584,56470,2021,55692.0
2585,56479,2012,290594.0
2586,56479,2013,255566.0
2587,56479,2014,265943.0
2588,56479,2015,240200.0
2589,56479,2016,154794.0
2590,56479,2017,176124.0
2591,56479,2018,204621.0
2592,56479,2019,215241.0
2593,56479,2020,143104.0
2594,56479,2021,59561.0
2595,56483,2012,636477.0
2596,56483,2013,585586.0
2597,56483,2014,614093.0
2598,56483,2015,539909.0
2599,56483,2016,569491.0
2600,56483,2017,554392.0
2601,56483,2018,523856.0
2602,56483,2019,528253.0
2603,56483,2020,528593.0
2604,56483,2021,477786.0
2605,56484,2012,716153.0
2606,56484,2013,680246.0
2607,56484,2014,705214.0
2608,56484,2015,595982.0
2609,56484,2016,673377.0
2610,56484,2017,650578.0
2611,56484,2018,623620.0
2612,56484,2019,609080.0
2613,56484,2020,483505.0
2614,56484,2021,464104.0
2615,56485,2012,1108517.0
2616,56485,2013,1190817.0
2617,56485,2014,1142486.0
2618,56485,2015,1045257.0
2619,56485,2016,1058132.0
2620,56485,2017,894881.0
2621,56485,2018,1041840.0
2622,56485,2019,983163.0
2623,56485,2020,1152089.0
2624,56485,2021,1116246.0
2625,56487,2012,540259.0
2626,56487,2013,556665.0
2627,56487,2014,544463.0
2628,56487,2015,483372.0
2629,56487,2016,555512.0
2630,56487,2017,468282.0
2631,56487,2018,544026.0
2632,56487,2019,497186.0
2633,56487,2020,646622.0
2634,56487,2021,578028.0
2635,56488,2012,352083.0
2636,56488,2013,369834.0
2637,56488,2014,382167.0
2638,56488,2015,373487.0
2639,56488,2016,373187.0
2640,56488,2017,365169.0
2641,56488,2018,328083.0
2642,56488,2019,333006.0
2643,56488,2020,275094.0
2644,56488,2021,301009.0
2645,56493,2012,47492.0
2646,56493,2013,46745.0
2647,56493,2014,51140.0
2648,56493,2015,45841.0
2649,56493,2016,37747.0
2650,56493,2017,43327.0
2651,56493,2018,41009.0
2652,56493,2019,37976.0
2653,56493,2020,39185.0
2654,56493,2021,28186.0
2655,56494,2012,331318.0
2656,56494,2013,344121.0
2657,56494,2014,358122.0
2658,56494,2015,346237.0
2659,56494,2016,336017.0
2660,56494,2017,328744.0
2661,56494,2018,298524.0
2662,56494,2019,303820.0
2663,56494,2020,289511.0
2664,56494,2021,244613.0
2665,56495,2012,587120.0
2666,56495,2013,600277.0
2667,56495,2014,604750.0
2668,56495,2015,618493.0
2669,56495,2016,633024.0
2670,56495,2017,566611.0
2671,56495,2018,611330.0
2672,56495,2019,579690.0
2673,56495,2020,652961.0
2674,56495,2021,566802.0
2675,56501,2012,932204.0
2676,56501,2013,918970.0
2677,56501,2014,935484.0
2678,56501,2015,886983.0
2679,56501,2016,886488.0
2680,56501,2017,845511.0
2681,56501,2018,711268.0
2682,56501,2019,714450.0
2683,56501,2020,917215.0
2684,56501,2021,940299.0
2685,56506,2012,435884.0
2686,56506,2013,435449.0
2687,56506,2014,451608.0
2688,56506,2015,400175.0
2689,56506,2016,435777.0
2690,56506,2017,407254.0
2691,56506,2018,307512.0
2692,56506,2019,331771.0
2693,56506,2020,312158.0
2694,56506,2021,252307.0
2695,56536,2012,129330.0
2696,56536,2013,120611.0
2697,56536,2014,128913.0
2698,56536,2015,103678.0
2699,56536,2016,114889.0
2700,56536,2017,119210.0
2701,56536,2018,103828.0
2702,56536,2019,102162.0
2703,56536,2020,89797.41
2704,56536,2021,89884.0
2705,56537,2012,134179.0
2706,56537,2013,124668.0
2707,56537,2014,127169.0
2708,56537,2015,109482.0
2709,56537,2016,115741.0
2710,56537,2017,115775.0
2711,56537,2018,106037.0
2712,56537,2019,101415.0
2713,56537,2020,83069.74
2714,56537,2021,96097.0
2715,56538,2012,10003.0
2716,56538,2013,9483.0
2717,56538,2014,10188.0
2718,56538,2015,9607.0
2719,56538,2016,9505.0
2720,56538,2017,8413.0
2721,56538,2018,8563.0
2722,56538,2019,8790.0
2723,56538,2020,6300.9
2724,56538,2021,6758.0
2725,56543,2012,27313.0
2726,56543,2013,26303.0
2727,56543,2014,29180.0
2728,56543,2015,27804.0
2729,56543,2016,27643.0
2730,56543,2017,25282.0
2731,56543,2018,23978.0
2732,56543,2019,22847.0
2733,56543,2020,18710.0
2734,56543,2021,18971.0
2735,56544,2012,44297.0
2736,56544,2013,42901.0
2737,56544,2014,46422.0
2738,56544,2015,42967.0
2739,56544,2016,42091.0
2740,56544,2017,40040.0
2741,56544,2018,37729.0
2742,56544,2019,33648.0
2743,56544,2020,30160.0
2744,56544,2021,28763.0
2745,56555,2012,142399.0
2746,56555,2013,133752.0
2747,56555,2014,132924.0
2748,56555,2015,123562.0
2749,56555,2016,121050.0
2750,56555,2017,125957.0
2751,56555,2018,114043.0
2752,56555,2019,118433.0
2753,56555,2020,85931.73
2754,56555,2021,104601.0
2755,56557,2012,29062.0
2756,56557,2013,30340.0
2757,56557,2014,30970.0
2758,56557,2015,24567.0
2759,56557,2016,8260.0
2760,56557,2017,0.0
2761,56558,2012,29672.0
2762,56558,2013,29841.0
2763,56558,2014,33742.0
2764,56558,2015,24248.0
2765,56558,2016,12265.0
2766,56558,2017,349.0
2767,56559,2012,27244.0
2768,56559,2013,26461.0
2769,56559,2014,26996.0
2770,56559,2015,23420.0
2771,56559,2016,8214.0
2772,56559,2017,76.0
2773,56560,2012,246494.0
2774,56560,2013,237604.0
2775,56560,2014,252875.0
2776,56560,2015,227541.0
2777,56560,2016,249811.0
2778,56560,2017,246548.0
2779,56560,2018,195672.0
2780,56560,2019,141892.0
2781,56560,2020,71498.0
2782,56560,2021,22229.0
2783,56561,2012,29880.0
2784,56561,2013,27712.0
2785,56561,2014,30235.0
2786,56561,2015,25360.0
2787,56561,2016,25436.0
2788,56561,2017,20044.0
2789,56561,2018,20475.0
2790,56561,2019,10247.0
2791,56561,2020,5427.0
2792,56561,2021,282.0
2793,56562,2012,31114.0
2794,56562,2013,32147.0
2795,56562,2014,31558.0
2796,56562,2015,27934.0
2797,56562,2016,28685.0
2798,56562,2017,20108.0
2799,56562,2018,21067.0
2800,56562,2019,15877.0
2801,56562,2020,5873.0
2802,56562,2021,1605.0
2803,56563,2012,648557.0
2804,56563,2013,667118.0
2805,56563,2014,618722.0
2806,56563,2015,545244.0
2807,56563,2016,616321.0
2808,56563,2017,603917.0
2809,56563,2018,548243.0
2810,56563,2019,508415.0
2811,56563,2020,672737.0
2812,56563,2021,623653.0
2813,56570,2012,19090.0
2814,56570,2013,19004.0
2815,56570,2014,14100.0
2816,56570,2015,12337.0
2817,56570,2016,13321.0
2818,56570,2017,10091.0
2819,56570,2018,11114.0
2820,56570,2019,11354.0
2821,56570,2020,10820.0
2822,56570,2021,11696.0
2823,56573,2012,171502.0
2824,56573,2013,152404.0
2825,56573,2014,185523.0
2826,56573,2015,170000.0
2827,56573,2016,175559.0
2828,56573,2017,172333.0
2829,56573,2018,147446.0
2830,56573,2019,146841.0
2831,56573,2020,177775.0
2832,56573,2021,191994.0
2833,56575,2012,52552.0
2834,56575,2013,52398.0
2835,56575,2014,46824.0
2836,56575,2015,50585.0
2837,56575,2016,58717.0
2838,56575,2017,54184.0
2839,56575,2018,46426.0
2840,56575,2019,26365.0
2841,56575,2020,51698.0
2842,56575,2021,61315.0
2843,56577,2012,7271.0
2844,56577,2013,7603.0
2845,56577,2014,8392.0
2846,56577,2015,7783.0
2847,56577,2016,4577.0
2848,56577,2017,6291.0
2849,56577,2018,6237.0
2850,56577,2019,5002.0
2851,56577,2020,5171.0
2852,56577,2021,6169.0
2853,56578,2012,3265.0
2854,56578,2013,3613.0
2855,56578,2014,3893.0
2856,56578,2015,3688.0
2857,56578,2016,1411.0
2858,56578,2017,1919.0
2859,56578,2018,2415.0
2860,56579,2012,3388.0
2861,56579,2013,3383.0
2862,56579,2014,3853.0
2863,56579,2015,3584.0
2864,56579,2016,1377.0
2865,56579,2017,1878.0
2866,56579,2018,1880.0
2867,56580,2012,3455.0
2868,56580,2013,3402.0
2869,56580,2014,3436.0
2870,56580,2015,3340.0
2871,56580,2016,3216.0
2872,56580,2017,3154.0
2873,56580,2018,2737.0
2874,56580,2019,2708.0
2875,56580,2020,1418.0
2876,56580,2021,0.0
2877,56581,2012,3528.0
2878,56581,2013,2997.0
2879,56581,2014,3720.0
2880,56581,2015,3414.0
2881,56581,2016,3286.0
2882,56581,2017,3180.0
2883,56581,2018,2705.0
2884,56581,2019,3013.0
2885,56581,2020,1301.0
2886,56581,2021,0.0
2887,56582,2012,3602.0
2888,56582,2013,3818.0
2889,56582,2014,4253.0
2890,56582,2015,4011.0
2891,56582,2016,1534.0
2892,56582,2017,2191.0
2893,56582,2018,2407.0
2894,56583,2012,3344.0
2895,56583,2013,3182.0
2896,56583,2014,3765.0
2897,56583,2015,3447.0
2898,56583,2016,1379.0
2899,56583,2017,1822.0
2900,56583,2018,2412.0
2901,56584,2012,3479.0
2902,56584,2013,3637.0
2903,56584,2014,4165.0
2904,56584,2015,3901.0
2905,56584,2016,1574.0
2906,56584,2017,1939.0
2907,56584,2018,2370.0
2908,56585,2012,3256.0
2909,56585,2013,3533.0
2910,56585,2014,3906.0
2911,56585,2015,3580.0
2912,56585,2016,1392.0
2913,56585,2017,1851.0
2914,56585,2018,2088.0
2915,56586,2012,3834.0
2916,56586,2013,3489.0
2917,56586,2014,3945.0
2918,56586,2015,3678.0
2919,56586,2016,1457.0
2920,56586,2017,2934.0
2921,56586,2018,2892.0
2922,56586,2019,1724.0
2923,56586,2020,2008.0
2924,56586,2021,2587.0
2925,56587,2012,3847.0
2926,56587,2013,3502.0
2927,56587,2014,3894.0
2928,56587,2015,3639.0
2929,56587,2016,1408.0
2930,56587,2017,2934.0
2931,56587,2018,2892.0
2932,56587,2019,1724.0
2933,56587,2020,2008.0
2934,56587,2021,2587.0
2935,56588,2012,3835.0
2936,56588,2013,3528.0
2937,56588,2014,3853.0
2938,56588,2015,3652.0
2939,56588,2016,1447.0
2940,56588,2017,2934.0
2941,56588,2018,2892.0
2942,56588,2019,1724.0
2943,56588,2020,2008.0
2944,56588,2021,2587.0
2945,56589,2012,4029.0
2946,56589,2013,3659.0
2947,56589,2014,3869.0
2948,56589,2015,3723.0
2949,56589,2016,1460.0
2950,56589,2017,2934.0
2951,56589,2018,2892.0
2952,56589,2019,1724.0
2953,56589,2020,2008.0
2954,56589,2021,2587.0
2955,56590,2012,3853.0
2956,56590,2013,3842.0
2957,56590,2014,4173.0
2958,56590,2015,3748.0
2959,56590,2016,1487.0
2960,56590,2017,2934.0
2961,56590,2018,2892.0
2962,56590,2019,1724.0
2963,56590,2020,2008.0
2964,56590,2021,2587.0
2965,56591,2012,22847.0
2966,56591,2013,24620.0
2967,56591,2014,22928.0
2968,56591,2015,20016.0
2969,56591,2016,22270.0
2970,56591,2017,11478.0
2971,56591,2018,22191.0
2972,56591,2019,23150.0
2973,56591,2020,23877.0
2974,56591,2021,26730.0
2975,56592,2012,413620.0
2976,56592,2013,393195.0
2977,56592,2014,406486.0
2978,56592,2015,349128.0
2979,56592,2016,308250.0
2980,56592,2017,366144.0
2981,56592,2018,377206.0
2982,56592,2019,364320.0
2983,56592,2020,338513.0
2984,56592,2021,313783.0
2985,56593,2012,596742.0
2986,56593,2013,561408.0
2987,56593,2014,591896.0
2988,56593,2015,440211.0
2989,56593,2016,562424.0
2990,56593,2017,554037.0
2991,56593,2018,548935.0
2992,56593,2019,536405.0
2993,56593,2020,510715.0
2994,56593,2021,478683.0
2995,56594,2012,84738.0
2996,56594,2013,89405.0
2997,56594,2014,96450.0
2998,56594,2015,91293.0
2999,56594,2016,93773.0
3000,56594,2017,96783.0
3001,56594,2018,58006.0
3002,56594,2019,33227.0
3003,56594,2020,89203.0
3004,56594,2021,79117.0
3005,56595,2012,3057.0
3006,56595,2013,3820.0
3007,56595,2014,4284.0
3008,56595,2015,3835.0
3009,56595,2016,1524.0
3010,56595,2017,2078.0
3011,56595,2018,1603.0
3012,56602,2012,178874.0
3013,56602,2013,155351.0
3014,56602,2014,163043.0
3015,56602,2015,151205.0
3016,56602,2016,170880.0
3017,56602,2017,172135.0
3018,56602,2018,153705.0
3019,56602,2019,119748.0
3020,56602,2020,53530.0
3021,56602,2021,1538.0
3022,56605,2012,430939.0
3023,56605,2013,418052.0
3024,56605,2014,432923.0
3025,56605,2015,439087.0
3026,56605,2016,456863.0
3027,56605,2017,484384.0
3028,56605,2018,556027.0
3029,56605,2019,462960.0
3030,56605,2020,511057.0
3031,56605,2021,504767.0
3032,56607,2012,436705.0
3033,56607,2013,419904.0
3034,56607,2014,469379.0
3035,56607,2015,419026.0
3036,56607,2016,436859.0
3037,56607,2017,457139.0
3038,56607,2018,356543.0
3039,56607,2019,364782.0
3040,56607,2020,283932.0
3041,56607,2021,332941.0
3042,56608,2012,662159.0
3043,56608,2013,604996.0
3044,56608,2014,682024.0
3045,56608,2015,650692.0
3046,56608,2016,658534.0
3047,56608,2017,591292.0
3048,56608,2018,556666.0
3049,56608,2019,396640.0
3050,56608,2020,313712.0
3051,56608,2021,375600.0
3052,56613,2012,600783.0
3053,56613,2013,613444.0
3054,56613,2014,592088.0
3055,56613,2015,510876.0
3056,56613,2016,592579.0
3057,56613,2017,575625.0
3058,56613,2018,493865.0
3059,56613,2019,416874.0
3060,56613,2020,557388.0
3061,56613,2021,388141.0
3062,56614,2012,604896.0
3063,56614,2013,588592.0
3064,56614,2014,585864.0
3065,56614,2015,604310.0
3066,56614,2016,565513.0
3067,56614,2017,616625.0
3068,56614,2018,553138.0
3069,56614,2019,580747.0
3070,56614,2020,542032.0
3071,56614,2021,559823.0
3072,56617,2012,751918.0
3073,56617,2013,667335.0
3074,56617,2014,749210.0
3075,56617,2015,737599.0
3076,56617,2016,735765.0
3077,56617,2017,692824.0
3078,56617,2018,645670.0
3079,56617,2019,563526.0
3080,56617,2020,487863.0
3081,56617,2021,308670.0
3082,56618,2012,167537.0
3083,56618,2013,176284.0
3084,56618,2014,186202.0
3085,56618,2015,174931.0
3086,56618,2016,175117.0
3087,56618,2017,171184.0
3088,56618,2018,146834.0
3089,56618,2019,167892.0
3090,56618,2020,175928.0
3091,56618,2021,151380.0
3092,56619,2012,157758.0
3093,56619,2013,164433.0
3094,56619,2014,176555.0
3095,56619,2015,173476.0
3096,56619,2016,168823.0
3097,56619,2017,173192.0
3098,56619,2018,143878.0
3099,56619,2019,158121.0
3100,56619,2020,167227.0
3101,56619,2021,141916.0
3102,56620,2012,192557.0
3103,56620,2013,203537.0
3104,56620,2014,206554.0
3105,56620,2015,205313.0
3106,56620,2016,204398.0
3107,56620,2017,210434.0
3108,56620,2018,192710.0
3109,56620,2019,206373.0
3110,56620,2020,196262.0
3111,56620,2021,175497.0
3112,56621,2012,306298.0
3113,56621,2013,308396.0
3114,56621,2014,310018.0
3115,56621,2015,280617.0
3116,56621,2016,289642.0
3117,56621,2017,274423.0
3118,56621,2018,269646.0
3119,56621,2019,241080.0
3120,56621,2020,187319.0
3121,56621,2021,90966.0
3122,56622,2012,164040.0
3123,56622,2013,161047.0
3124,56622,2014,168556.0
3125,56622,2015,181862.0
3126,56622,2016,169679.0
3127,56622,2017,170903.0
3128,56622,2018,166050.0
3129,56622,2019,175386.0
3130,56622,2020,183644.0
3131,56622,2021,173526.0
3132,56623,2012,313448.0
3133,56623,2013,300283.0
3134,56623,2014,293320.0
3135,56623,2015,292560.0
3136,56623,2016,331119.0
3137,56623,2017,301858.0
3138,56623,2018,314423.0
3139,56623,2019,305671.0
3140,56623,2020,295431.0
3141,56623,2021,344536.0
3142,56624,2012,14481.0
3143,56624,2013,14247.0
3144,56624,2014,15711.0
3145,56624,2015,14722.0
3146,56624,2016,14664.0
3147,56624,2017,13377.0
3148,56624,2018,11435.0
3149,56624,2019,12111.0
3150,56624,2020,4303.0
3151,56625,2012,14104.0
3152,56625,2013,14269.0
3153,56625,2014,15586.0
3154,56625,2015,14637.0
3155,56625,2016,14538.0
3156,56625,2017,13984.0
3157,56625,2018,11963.0
3158,56625,2019,12305.0
3159,56625,2020,4303.0
3160,56626,2012,13071.0
3161,56626,2013,13635.0
3162,56626,2014,14670.0
3163,56626,2015,13112.0
3164,56626,2016,14392.0
3165,56626,2017,13289.0
3166,56626,2018,12488.0
3167,56626,2019,11863.0
3168,56626,2020,4303.0
3169,56626,2021,4924.0
3170,56627,2012,14306.0
3171,56627,2013,13647.0
3172,56627,2014,14635.0
3173,56627,2015,14367.0
3174,56627,2016,13563.0
3175,56627,2017,13370.0
3176,56627,2018,10575.0
3177,56627,2019,10670.0
3178,56627,2020,4303.0
3179,56628,2012,14540.0
3180,56628,2013,13961.0
3181,56628,2014,15632.0
3182,56628,2015,14816.0
3183,56628,2016,13996.0
3184,56628,2017,13730.0
3185,56628,2018,12377.0
3186,56628,2019,11565.0
3187,56628,2020,4303.0
3188,56630,2012,62387.0
3189,56630,2013,55891.0
3190,56630,2014,66610.0
3191,56630,2015,67415.0
3192,56630,2016,47148.0
3193,56630,2017,56594.0
3194,56630,2018,50813.0
3195,56630,2019,46808.0
3196,56630,2020,59419.0
3197,56630,2021,55178.0
3198,56633,2012,75333.0
3199,56633,2013,71379.0
3200,56633,2014,78400.0
3201,56633,2015,75629.0
3202,56633,2016,73098.0
3203,56633,2017,78605.0
3204,56633,2018,73426.0
3205,56633,2019,63638.0
3206,56633,2020,54981.0
3207,56633,2021,50334.0
3208,56634,2012,172095.0
3209,56634,2013,169541.0
3210,56634,2014,181942.0
3211,56634,2015,184354.0
3212,56634,2016,182377.0
3213,56634,2017,187133.0
3214,56634,2018,171356.0
3215,56634,2019,135139.0
3216,56634,2020,115826.0
3217,56634,2021,117446.0
3218,56635,2012,136806.0
3219,56635,2013,122326.0
3220,56635,2014,132504.0
3221,56635,2015,131544.0
3222,56635,2016,125581.0
3223,56635,2017,124388.0
3224,56635,2018,111355.0
3225,56635,2019,121616.0
3226,56635,2020,123280.0
3227,56635,2021,110106.0
3228,56636,2012,46106.0
3229,56636,2013,38839.0
3230,56636,2014,41453.0
3231,56636,2015,32111.0
3232,56636,2016,40876.0
3233,56636,2017,40876.0
3234,56636,2018,38169.0
3235,56636,2019,37139.0
3236,56636,2020,37076.56
3237,56636,2021,34615.0
3238,56637,2012,48276.0
3239,56637,2013,42404.0
3240,56637,2014,44719.0
3241,56637,2015,34624.0
3242,56637,2016,44697.0
3243,56637,2017,38682.0
3244,56637,2018,43448.0
3245,56637,2019,39824.0
3246,56637,2020,37614.0
3247,56637,2021,41265.0
3248,56638,2012,516758.0
3249,56638,2013,489721.0
3250,56638,2014,512171.0
3251,56638,2015,422084.0
3252,56638,2016,464680.0
3253,56638,2017,473993.0
3254,56638,2018,485413.0
3255,56638,2019,469951.0
3256,56638,2020,403450.0
3257,56638,2021,323178.0
3258,56640,2012,427819.0
3259,56640,2013,355841.0
3260,56640,2014,419040.0
3261,56640,2015,441606.0
3262,56640,2016,405676.0
3263,56640,2017,414277.0
3264,56640,2018,386099.0
3265,56640,2019,429371.0
3266,56640,2020,399280.0
3267,56640,2021,408648.0
3268,56644,2012,391311.0
3269,56644,2013,371034.0
3270,56644,2014,395352.0
3271,56644,2015,337000.0
3272,56644,2016,373704.0
3273,56644,2017,384474.0
3274,56644,2018,325833.0
3275,56644,2019,289949.0
3276,56644,2020,274550.0
3277,56644,2021,225094.0
3278,56645,2012,295079.0
3279,56645,2013,305619.0
3280,56645,2014,336118.0
3281,56645,2015,313685.0
3282,56645,2016,310317.0
3283,56645,2017,291580.0
3284,56645,2018,270557.0
3285,56645,2019,273576.0
3286,56645,2020,405393.0
3287,56645,2021,367556.0
3288,56646,2012,5894.0
3289,56646,2013,4926.0
3290,56646,2014,5958.0
3291,56646,2015,5323.0
3292,56646,2016,5182.0
3293,56646,2017,4695.0
3294,56646,2018,4205.0
3295,56646,2019,3551.0
3296,56647,2012,140979.0
3297,56647,2013,152238.0
3298,56647,2014,156777.0
3299,56647,2015,105371.0
3300,56647,2016,144624.0
3301,56647,2017,149651.0
3302,56647,2018,130998.0
3303,56647,2019,144165.0
3304,56647,2020,149647.0
3305,56647,2021,131642.0
3306,56648,2012,327080.0
3307,56648,2013,304681.0
3308,56648,2014,334130.0
3309,56648,2015,285941.0
3310,56648,2016,306233.0
3311,56648,2017,307371.0
3312,56648,2018,325858.0
3313,56648,2019,305672.0
3314,56648,2020,290973.0
3315,56648,2021,352867.0
3316,56649,2012,350666.0
3317,56649,2013,333272.0
3318,56649,2014,346882.0
3319,56649,2015,300271.0
3320,56649,2016,338265.0
3321,56649,2017,322048.0
3322,56649,2018,314914.0
3323,56649,2019,294217.0
3324,56649,2020,216506.0
3325,56649,2021,244398.0
3326,56650,2012,211033.0
3327,56650,2013,201627.0
3328,56650,2014,217577.0
3329,56650,2015,208755.0
3330,56650,2016,212640.0
3331,56650,2017,199711.0
3332,56650,2018,180242.0
3333,56650,2019,175580.0
3334,56650,2020,224791.0
3335,56650,2021,217930.0
3336,56651,2012,143874.0
3337,56651,2013,140685.0
3338,56651,2014,160009.0
3339,56651,2015,136361.0
3340,56651,2016,145643.0
3341,56651,2017,150759.0
3342,56651,2018,152454.0
3343,56651,2019,148864.0
3344,56651,2020,158932.0
3345,56651,2021,142983.0
3346,56654,2012,248843.0
3347,56654,2013,280223.0
3348,56654,2014,295512.0
3349,56654,2015,266264.0
3350,56654,2016,287240.0
3351,56654,2017,292430.0
3352,56654,2018,258503.0
3353,56654,2019,252365.0
3354,56654,2020,281677.0
3355,56654,2021,284582.0
3356,56659,2012,296586.0
3357,56659,2013,250372.0
3358,56659,2014,304058.0
3359,56659,2015,343975.0
3360,56659,2016,347695.0
3361,56659,2017,342407.0
3362,56659,2018,331712.0
3363,56659,2019,337551.0
3364,56659,2020,338640.0
3365,56659,2021,318157.0
3366,56661,2012,826959.0
3367,56661,2013,811656.0
3368,56661,2014,717474.0
3369,56661,2015,641447.0
3370,56661,2016,681231.0
3371,56661,2017,768732.0
3372,56661,2018,714176.0
3373,56661,2019,664538.0
3374,56661,2020,21902.0
3375,56661,2021,565659.0
3376,56665,2012,286665.0
3377,56665,2013,395629.0
3378,56665,2014,446681.0
3379,56665,2015,386074.0
3380,56665,2016,426025.0
3381,56665,2017,320025.0
3382,56665,2018,358807.0
3383,56665,2019,344066.0
3384,56665,2020,345339.0
3385,56665,2021,291567.0
3386,56666,2012,221156.0
3387,56666,2013,227228.0
3388,56666,2014,216762.0
3389,56666,2015,186746.0
3390,56666,2016,223899.0
3391,56666,2017,191917.0
3392,56666,2018,230513.0
3393,56666,2019,47965.0
3394,56666,2020,326832.0
3395,56666,2021,296244.0
3396,56669,2012,662973.0
3397,56669,2013,620652.0
3398,56669,2014,702923.0
3399,56669,2015,592928.0
3400,56669,2016,643314.0
3401,56669,2017,515150.0
3402,56669,2018,621206.0
3403,56669,2019,602534.0
3404,56669,2020,373198.0
3405,56669,2021,161425.0
3406,56670,2012,30577.0
3407,56670,2013,28887.0
3408,56670,2014,33694.0
3409,56670,2015,28550.0
3410,56670,2016,28601.0
3411,56670,2017,31851.0
3412,56670,2018,25978.0
3413,56670,2019,27448.0
3414,56670,2020,30101.0
3415,56670,2021,27852.0
3416,56673,2012,170160.0
3417,56673,2013,208661.0
3418,56673,2014,233493.0
3419,56673,2015,209893.0
3420,56673,2016,209372.0
3421,56673,2017,194941.0
3422,56673,2018,131907.0
3423,56673,2019,202291.0
3424,56673,2020,179607.0
3425,56673,2021,180624.0
3426,56677,2012,219089.0
3427,56677,2013,233922.0
3428,56677,2014,240820.0
3429,56677,2015,230231.87
3430,56677,2016,211333.0
3431,56677,2017,216311.0
3432,56677,2018,206113.0
3433,56677,2019,236902.0
3434,56677,2020,246973.0
3435,56677,2021,254715.0
3436,56679,2012,341084.0
3437,56679,2013,266976.0
3438,56679,2014,178015.0
3439,56679,2015,265567.0
3440,56679,2016,247125.0
3441,56679,2017,326239.0
3442,56679,2018,323195.0
3443,56679,2019,301600.0
3444,56679,2020,323311.0
3445,56679,2021,333521.0
3446,56699,2012,51035.0
3447,56699,2013,60148.0
3448,56699,2014,62100.0
3449,56699,2015,58865.0
3450,56699,2016,56344.0
3451,56699,2017,61744.0
3452,56699,2018,62385.0
3453,56699,2019,57980.0
3454,56699,2020,60465.0
3455,56699,2021,58746.0
3456,56700,2012,95998.0
3457,56700,2013,108803.0
3458,56700,2014,110650.0
3459,56700,2015,107942.0
3460,56700,2016,108137.0
3461,56700,2017,109531.0
3462,56700,2018,107892.0
3463,56700,2019,96072.0
3464,56700,2020,107711.0
3465,56700,2021,99499.0
3466,56702,2012,364594.0
3467,56702,2013,367223.0
3468,56702,2014,387127.0
3469,56702,2015,333606.0
3470,56702,2016,386317.0
3471,56702,2017,339731.0
3472,56702,2018,386208.0
3473,56702,2019,362927.0
3474,56702,2020,422364.0
3475,56702,2021,401250.0
3476,56709,2012,6902.0
3477,56709,2013,6769.0
3478,56709,2014,7658.0
3479,56709,2015,7072.0
3480,56709,2016,6901.0
3481,56709,2017,6750.0
3482,56709,2018,3721.0
3483,56710,2012,7315.0
3484,56710,2013,6430.0
3485,56710,2014,7704.0
3486,56710,2015,6978.0
3487,56710,2016,6845.0
3488,56710,2017,6382.0
3489,56710,2018,3852.0
3490,56711,2012,7376.0
3491,56711,2013,6766.0
3492,56711,2014,7623.0
3493,56711,2015,6645.0
3494,56711,2016,7255.0
3495,56711,2017,6790.0
3496,56711,2018,3834.0
3497,56712,2012,7378.0
3498,56712,2013,6940.0
3499,56712,2014,7819.0
3500,56712,2015,7360.0
3501,56712,2016,7042.0
3502,56712,2017,6760.0
3503,56712,2018,3950.0
3504,56750,2012,172408.0
3505,56750,2013,160652.0
3506,56750,2014,174721.0
3507,56750,2015,173212.0
3508,56750,2016,171204.0
3509,56750,2017,163344.0
3510,56750,2018,12640.0
3511,56750,2019,154098.0
3512,56750,2020,99389.0
3513,56750,2021,173302.0
3514,56751,2012,39991.0
3515,56751,2013,46031.0
3516,56751,2014,44786.0
3517,56751,2015,45915.0
3518,56751,2016,48248.0
3519,56751,2017,46460.0
3520,56751,2018,44398.0
3521,56751,2019,49052.0
3522,56751,2020,46312.0
3523,56751,2021,45624.0
3524,56752,2012,171517.0
3525,56752,2013,166925.0
3526,56752,2014,191636.0
3527,56752,2015,140488.0
3528,56752,2016,161155.0
3529,56752,2017,164766.0
3530,56752,2018,4326.0
3531,56752,2019,158608.0
3532,56752,2020,110374.0
3533,56752,2021,207903.0
3534,56753,2012,227793.0
3535,56753,2013,227852.0
3536,56753,2014,255792.0
3537,56753,2015,183055.0
3538,56753,2016,211254.0
3539,56753,2017,216909.0
3540,56753,2018,5674.0
3541,56753,2019,198886.0
3542,56753,2020,156303.0
3543,56753,2021,160538.0
3544,56754,2012,425967.0
3545,56754,2013,422192.0
3546,56754,2014,425485.0
3547,56754,2015,360900.0
3548,56754,2016,415969.0
3549,56754,2017,417116.0
3550,56754,2018,414011.0
3551,56754,2019,402866.0
3552,56754,2020,304364.0
3553,56754,2021,387833.0
3554,56755,2012,64863.0
3555,56755,2013,63057.0
3556,56755,2014,65487.0
