,plant_id,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,operation_years,CAGR,operation_yrs_grp
407,57120,188997.0,195047.0,203805.0,182615.0,198055.0,193580.0,177010.0,163382.0,204659.0,204340.0,10,0.7835954773252274,3
408,57121,401882.0,381732.0,414446.0,388554.0,402095.0,403833.0,381453.0,353744.0,388653.0,363744.0,10,-0.9921275154146758,3
409,57124,61857.0,61140.0,63921.0,51717.0,66766.0,56915.0,62994.0,61653.0,66836.0,67718.0,10,0.9093774790175813,3
410,57125,34725.0,63157.0,66813.0,52909.0,69005.0,61237.0,66824.0,65322.0,69699.0,71031.0,10,7.4188670250670885,3
411,57126,62833.0,61764.0,65032.0,52415.0,66803.0,60078.0,63278.0,62906.0,67735.0,58529.0,10,-0.7070689739091862,3
412,57130,12802.0,11083.05,11832.0,12717.0,12730.0,11487.0,11866.0,11806.0,11200.0,10932.0,10,-1.5666694384582347,3
413,57131,156733.0,147321.0,153622.0,151907.0,145459.0,144709.0,135620.0,145488.0,135100.0,122048.0,10,-2.470269969116934,3
414,57135,491570.0,529709.0,537021.0,530591.0,522333.0,575917.0,499260.0,527269.0,432529.0,309392.0,10,-4.524405575885105,3
415,57137,153678.0,150135.0,161908.0,139389.0,173247.0,127380.0,169208.0,133022.0,189617.0,146035.0,10,-0.5088328903523287,3
416,57139,125222.0,138700.0,148828.0,129457.0,137512.0,147258.0,138776.0,116444.0,136798.0,124987.0,10,-0.018782537712114244,3
417,57151,198709.0,226031.0,283747.0,276044.0,274621.0,279778.0,279635.0,230745.0,278723.0,253731.0,10,2.474450773761583,3
418,57152,251988.0,268243.0,249521.0,236025.0,261218.0,212274.0,253242.0,237407.0,296299.0,270055.0,10,0.694844667207084,3
419,57153,512099.0,533791.0,554710.0,490369.0,527791.0,513782.0,500369.0,398004.0,356694.0,395943.0,10,-2.539670764900148,3
420,57156,316115.0,309854.0,285090.0,267056.0,277516.0,249957.0,231745.0,251933.0,249512.0,243126.0,10,-2.5911020116645145,3
421,57159,673382.0,704399.0,656728.0,621861.0,663771.0,566374.0,674457.0,611875.0,770897.0,705342.0,10,0.46477690507615854,3
422,57171,38996.0,54805.0,59420.0,57147.0,60790.0,59276.0,49771.0,51692.0,55746.0,58078.0,10,4.063675039052317,3
423,57174,21332.0,294546.0,365098.0,340424.0,378519.0,358972.0,368030.0,346432.0,378178.0,351747.0,10,32.348761839578266,3
424,57176,3638.0,4458.0,5051.0,5126.0,5321.0,4965.0,5207.0,5270.0,5179.0,4849.0,10,2.91506411399185,3
425,57177,214956.0,143785.0,134214.0,188468.0,206549.0,193258.0,192074.0,206423.0,187807.0,168130.0,10,-2.4270211194768687,3
426,57182,6181.0,6463.0,6313.0,6140.0,6651.0,6209.0,6158.0,6043.0,6438.0,5662.0,10,-0.8731941605473859,3
427,57187,16313.0,26699.0,23323.0,29107.0,29309.0,24155.0,26170.0,25015.0,24682.0,25238.0,10,4.460502339695127,3
428,57188,262872.0,245524.0,262288.0,237043.0,258876.0,246147.0,252759.0,238417.0,309866.0,287627.0,10,0.9040347329010601,3
429,57189,466863.0,446019.0,448888.0,410171.0,418070.0,416218.0,392757.0,398979.0,384647.0,387840.0,10,-1.8373409416128084,3
430,57192,128788.0,250549.0,300134.0,309724.0,343865.0,361364.0,312348.0,329399.0,292991.0,339944.0,10,10.192794800041627,3
431,57194,438842.0,411346.0,439495.0,424041.0,446937.0,396969.0,396589.0,383217.0,349522.0,419808.0,10,-0.44243810118882454,3
432,57195,708918.0,808889.0,875656.0,732789.0,865023.0,705788.0,833098.0,704096.0,965888.0,934208.0,10,2.798021912526427,3
433,57198,430668.0,554611.0,591035.0,594771.0,574690.0,566269.0,507564.0,511479.0,520370.0,309561.0,10,-3.2479081076542293,3
434,57199,377194.0,386515.0,405191.0,407008.0,383128.0,390940.0,350054.0,370854.0,389680.0,348064.0,10,-0.8005114348752063,3
435,57201,100478.0,102938.0,92898.0,96936.0,90591.0,88116.0,98264.0,87517.0,89359.0,107479.0,10,0.6758403789083767,3
436,57210,801121.0,811375.0,758709.0,654254.0,751628.0,713395.0,713611.0,661089.0,694441.0,476740.0,10,-5.0580062322062584,3
437,57211,362367.0,330197.0,400680.0,316403.0,308287.0,380190.0,373350.0,359399.0,399617.0,371528.0,10,0.24997913830688834,3
438,57212,615967.0,629252.0,652243.0,550354.0,509267.0,567442.0,593133.0,556991.0,520370.0,424258.0,10,-3.6598630243371177,3
439,57214,4052.0,6194.0,7218.0,6834.0,6470.0,4496.0,6080.0,5495.0,6022.0,5664.0,10,3.405914743697336,3
440,57239,116618.0,118570.0,111798.0,101378.0,99398.0,108468.0,109095.0,100476.0,103898.0,95967.0,10,-1.9301224669841188,3
441,57240,23296.0,27728.0,27942.0,25428.0,24765.0,27099.0,27212.0,25119.0,25970.0,23991.0,10,0.29440339814934546,3
442,57244,201211.0,182628.0,192909.0,171382.0,185296.0,175696.0,178574.0,164812.0,187846.0,172452.0,10,-1.530518389375568,3
443,57251,38276.0,38609.0,41421.0,38525.0,37035.0,37144.0,34364.0,33751.0,36420.0,34151.0,10,-1.1338350826514243,3
444,57252,40886.0,40231.0,43099.0,40508.0,39300.0,37537.0,36106.0,36079.0,38784.0,35726.0,10,-1.3400304791389206,3
445,57253,10401.0,10193.0,8458.0,8114.0,8774.0,10567.0,10322.0,9653.0,9203.0,7831.0,10,-2.798221169147541,3
446,57257,2928.0,3566.0,3531.33,2558.0,4094.0,4426.48,3430.0,3949.0,4234.0,3422.0,10,1.5712724742670936,3
447,57258,5330.0,5323.0,5389.0,4607.0,4351.0,2005.0,2792.0,1357.0,533.0,509.0,10,-20.932308822600554,3
448,57260,530448.0,514184.0,519889.0,475295.0,486736.0,510426.0,497683.0,489489.0,404292.0,484052.0,10,-0.9111198531593923,3
449,57261,470229.0,471675.0,477621.0,432303.0,453831.0,402025.0,403569.0,359807.0,328958.0,216478.0,10,-7.4640611152490095,3
450,57262,354796.0,357033.0,351424.0,325667.0,326429.0,298469.0,307033.0,257405.0,285474.0,305518.0,10,-1.4842180669249472,3
451,57268,96666.0,104419.0,111301.0,102089.0,106340.0,103231.0,87357.0,86293.0,99032.0,88177.0,10,-0.9149444729161793,3
452,57274,60395.0,60042.0,70892.0,62541.0,64930.0,58922.0,54123.0,54817.0,51883.0,47453.0,10,-2.382817441055296,3
453,57278,13114.0,168717.0,177965.0,172882.0,177227.0,162148.0,158696.0,157326.0,170020.0,162638.0,10,28.631899998498934,3
454,57282,353793.0,398985.0,403255.0,341120.0,413363.0,366518.0,399302.0,366019.0,376853.0,415045.0,10,1.6095656857443519,3
455,57283,235654.0,235994.0,230071.0,207983.0,216680.0,219752.0,206349.0,202167.0,195468.0,205771.0,10,-1.3468549128419882,3
456,57284,81881.0,621710.0,648546.0,639241.0,636089.0,673760.0,611397.0,654626.0,618545.0,622030.0,10,22.479334883484526,3
457,57285,92142.0,138758.0,148962.0,150024.0,155711.0,153305.0,152266.0,126487.0,143791.0,134868.0,10,3.8831543525386314,3
458,57286,327744.0,360057.0,347469.0,303897.0,319988.0,308332.0,306396.0,331548.0,300295.0,151313.0,10,-7.437697501569862,3
459,57287,168878.0,180041.0,173689.0,180225.0,182013.0,177107.0,173219.0,183854.0,175920.0,158767.0,10,-0.6154864946701144,3
460,57289,4596.0,111839.0,118739.0,129031.33,127057.0,120625.0,115319.0,104836.0,85200.0,69637.0,10,31.23389031975634,3
461,57290,528989.0,539543.0,468790.0,428432.0,382398.0,464957.0,403903.0,351488.0,466260.0,452025.0,10,-1.5600053649963086,3
462,57291,296135.0,348908.0,328958.0,279829.0,360216.0,325932.0,349772.0,366720.0,322844.0,352140.0,10,1.7472223546962429,3
463,57292,318407.0,361051.0,349245.0,300282.0,380465.0,350502.0,361029.0,261255.0,332322.0,362991.0,10,1.3191003883952224,3
464,57293,150322.0,178777.0,168320.0,134744.0,183393.0,162752.0,178715.0,150299.0,161959.0,177821.0,10,1.6941686455705707,3
465,57294,243738.0,283238.0,269901.0,220012.0,293378.0,263466.0,284839.0,311896.0,256249.0,274243.0,10,1.1861870225722715,3
466,57296,8364.0,8695.0,9601.0,9155.0,8760.0,8069.0,8258.0,8077.0,7691.0,6803.0,10,-2.044540841938658,3
467,57299,387973.0,409613.0,382995.0,339706.0,388498.0,351261.0,391874.0,384833.0,388242.0,435043.0,10,1.1516725386697457,3
468,57300,181773.0,175372.0,174598.0,170193.0,182563.0,189723.0,194413.0,171616.0,190267.0,179659.0,10,-0.116912065991992,3
469,57302,18737.0,17779.0,20072.0,18470.0,18632.0,17192.0,15862.0,13972.0,14560.0,15032.0,10,-2.179096214702425,3
470,57303,400348.0,445434.0,446478.0,393338.0,427477.0,407677.0,418716.0,415504.0,382006.0,324203.0,10,-2.08754575571507,3
471,57315,867709.0,757472.0,764234.0,645035.0,661318.0,743686.0,726656.0,589976.0,710181.0,495999.0,10,-5.439301871318303,3
472,57319,121070.0,114918.0,126286.0,103866.0,123028.0,118358.0,119320.0,109221.0,144834.0,128599.0,10,0.605124978516991,3
473,57320,283512.0,325108.0,338845.0,307443.0,322142.0,297163.0,335062.0,301555.0,392706.0,348328.0,10,2.0802427282622826,3
474,57325,666256.0,643491.0,685114.0,667521.0,639026.0,692325.0,636688.0,663436.0,672873.0,676091.0,10,0.14664443094070112,3
475,57326,189982.0,189866.0,191460.0,164420.0,186976.0,167297.0,168644.0,164433.0,162885.0,156882.0,10,-1.8961466177155994,3
476,57327,660722.0,641411.0,641297.0,570027.0,627052.0,614930.0,542231.0,548878.0,539770.0,401313.0,10,-4.863658587767161,3
477,57332,916121.0,882350.0,919033.0,803518.0,773976.0,814820.0,751255.0,820318.0,797015.0,805600.0,10,-1.2773824272587886,3
478,57333,317104.0,441701.0,442753.0,379810.0,387149.0,318920.0,396885.0,373162.0,476381.0,443193.0,10,3.4044233857232653,3
479,57342,491903.0,450861.0,443744.0,464596.0,423580.0,439567.0,416779.0,434116.0,401202.0,410549.0,10,-1.7916187428472674,3
480,57346,703229.0,689279.0,792648.0,687907.0,699488.0,650979.0,715869.0,738105.0,751710.0,633362.0,10,-1.040948704265754,3
481,57347,361264.0,366096.0,407046.0,341270.0,398349.0,377728.0,339706.0,353866.0,326982.0,392373.0,10,0.8294603674827927,3
482,57351,13996.0,13467.0,14671.0,14267.0,14365.0,13351.0,12074.0,11536.0,12287.0,11823.0,10,-1.6730935671615876,3
483,57354,9944.0,10740.0,11615.0,11059.0,10340.0,9993.0,10616.0,9473.0,9831.0,8311.0,10,-1.777899659406923,3
484,57357,205728.0,233231.0,233310.0,184348.0,214000.0,215606.0,212929.0,219898.0,230293.0,196105.0,10,-0.477901179833895,3
485,57358,540390.0,571872.0,603586.0,573618.0,602985.0,610093.0,577229.0,586001.0,586455.0,529472.0,10,-0.2039000162696758,3
486,57374,432662.0,398170.0,413882.0,531386.0,570660.0,587113.0,616358.0,594584.0,457251.0,300445.0,10,-3.5812220547208673,3
487,57375,68330.0,64746.0,67287.0,66281.0,64864.0,49221.0,52285.0,55319.0,60463.0,53245.0,10,-2.4635957288837274,3
488,57379,114097.0,110934.0,121525.0,107261.0,116380.0,127022.0,113527.0,122910.0,114148.0,119130.0,10,0.43259670990098975,3
489,57380,5474.0,99905.0,95197.0,90308.0,84557.0,89361.0,77326.0,78974.0,87197.0,78477.0,10,30.50999106913357,3
490,57385,106029.0,94423.0,102380.0,93859.0,99185.0,97373.0,5936.0,84674.0,56508.0,106070.0,10,0.00386619390713161,3
491,57386,94361.0,85999.0,87662.0,88187.0,89030.0,84738.0,79411.0,77409.0,85849.0,80511.0,10,-1.5748084604257473,3
492,57387,204982.0,205497.0,228550.0,216766.0,217168.0,226965.0,213682.0,198904.0,207149.0,202740.0,10,-0.10991755086687816,3
493,57396,60092.0,56217.0,58981.0,57393.0,56086.0,45021.0,40961.0,48055.0,55838.0,54983.0,10,-0.8845910129634982,3
494,57414,4452.0,4859.0,4858.0,5018.0,4987.0,5060.0,4270.0,4776.0,4968.0,4343.0,10,-0.24757382784745818,3
495,57415,438489.0,113869.0,421564.0,406442.0,442632.0,405821.0,301165.0,128345.0,61498.0,536279.0,10,2.033599733568603,3
496,57417,146983.0,145707.0,145887.0,148507.0,142166.0,143888.0,129660.0,128224.0,129530.0,133953.0,10,-0.9239842041845026,3
497,57421,235947.0,256653.0,264422.0,272576.0,253706.0,260814.0,239913.0,252916.0,257930.0,233685.0,10,-0.09628510512537103,3
498,57424,627768.0,586819.0,614452.0,589209.0,622243.0,614322.0,591156.0,514318.0,548614.0,328131.0,10,-6.2816122427054815,3
499,57427,13271.0,49467.0,56392.0,46727.0,57037.0,48920.0,54291.0,52259.0,53812.0,54992.0,10,15.276182676910267,3
500,57428,16511.0,54349.0,60610.0,50491.0,60594.0,53162.0,56987.0,51738.0,57717.0,59701.0,10,13.715803096197599,3
501,57429,19157.0,52669.0,59184.0,48256.0,58880.0,50837.0,57625.0,55289.0,56532.0,58038.0,10,11.721946553135432,3
502,57430,16585.0,55718.0,62680.0,51328.0,61814.0,53086.0,60140.0,56858.0,57745.0,60714.0,10,13.856370955109742,3
503,57431,12491.0,48986.0,53793.0,44365.0,53616.0,46579.0,47798.0,50137.0,50925.0,52699.0,10,15.483653925668994,3
504,57432,124028.0,118750.0,122815.0,119740.0,129426.0,131215.0,115436.0,110679.0,86066.0,83457.0,10,-3.884306715960373,3
505,57434,33728.0,31131.0,32893.0,32572.0,29917.0,31690.0,27443.0,26850.0,26004.0,24604.0,10,-3.104967457556751,3
506,57444,17983.0,56631.0,62355.0,51309.0,62172.0,54107.0,59244.0,50458.0,60327.0,61349.0,10,13.056239136712033,3
507,57447,196473.0,212363.0,237231.0,222352.0,220373.0,249570.0,247152.0,231820.0,229922.0,185748.0,10,-0.5597684343213727,3
508,57449,712479.0,821816.0,766489.0,809329.0,810707.0,829176.0,743015.0,781432.0,779963.0,732582.0,10,0.27863589014982537,3
509,57459,153373.0,165450.0,154429.0,155357.0,165961.0,128856.0,171876.0,172485.0,162110.0,163176.0,10,0.6214883732960086,3
510,57463,259418.0,633561.0,647150.0,641587.0,601090.0,681349.0,501318.0,528638.0,550709.0,611289.0,10,8.94935096534548,3
511,57468,124670.0,158366.0,176837.0,181425.0,218240.0,223564.0,202870.0,205477.0,177125.0,181174.0,10,3.808613698618668,3
512,57469,473565.0,426148.0,421227.0,373020.0,441815.0,555496.0,515702.0,512300.0,434812.0,370724.0,10,-2.418585200426704,3
513,57474,35940.0,29972.0,21957.0,27101.0,25159.0,22565.0,25892.0,23379.0,14164.0,17245.0,10,-7.080147316252705,3
514,57484,42357.0,536323.0,530041.0,456255.0,540522.0,504320.0,513851.0,490486.0,482628.0,554198.0,10,29.322465615734437,3
515,57493,301642.0,328059.0,354640.0,420810.0,380904.0,413155.0,370076.0,407812.0,382594.0,371025.0,10,2.091864692111711,3
516,57500,393179.0,396992.0,371366.0,384276.0,375045.0,379728.0,334862.0,340360.0,343276.0,360530.0,10,-0.8631513521493939,3
517,57501,1362913.0,1418433.0,1403006.0,1335713.0,1341387.0,1290492.0,1186959.0,1173711.0,1219373.0,1095296.0,10,-2.1622769884122595,3
518,57514,15168.0,334452.0,566598.0,537525.0,530978.0,541953.0,575875.0,593148.0,542897.0,438928.0,10,40.00595122951529,3
519,57516,16191.0,176472.0,242593.0,214630.0,147301.45,919.0,8605.0,45697.0,38767.0,11614.0,10,-3.2678557373520545,3
520,57520,529794.0,527285.0,592197.0,571335.0,623201.0,589980.0,522869.0,246535.0,271372.0,804197.0,10,4.261877518230706,3
521,57526,485355.0,542117.0,580941.0,489302.0,550227.0,458684.0,568572.0,474141.0,597055.0,569666.0,10,1.6145923385170846,3
522,57529,18169.0,113511.0,116631.0,137284.0,143287.0,120237.0,125802.0,93186.0,103768.0,129102.0,10,21.66346876382441,3
523,57530,12861.0,297029.0,335282.0,293563.0,349771.0,300380.0,327172.0,308922.0,368324.0,360783.0,10,39.57162429654453,3
524,57531,,,,,76573.0,490763.0,499319.0,533519.0,490507.0,498067.0,6,36.626628326564116,2
525,57549,214587.0,585493.0,601495.0,535373.0,585383.0,492996.0,623377.0,490998.0,633835.0,622783.0,10,11.243164368990133,3
526,57550,188645.0,612275.0,652343.0,568072.0,612344.0,519051.0,655451.0,518078.0,616117.0,621213.0,10,12.657348032359895,3
527,57553,63729.0,60769.0,65018.0,64766.0,60350.0,61479.0,52955.0,53881.0,60955.0,53160.0,10,-1.7969928527793444,3
528,57568,109917.0,126557.0,124221.0,125865.0,122120.0,122428.0,119888.0,130108.0,125018.0,123100.0,10,1.1391544835291922,3
529,57570,6513.0,12799.710000000001,14463.0,13977.0,13961.0,13661.0,12004.0,12896.0,13176.0,12484.0,10,6.72281406263231,3
530,57578,28441.0,30948.0,30295.0,27535.0,28853.0,24519.0,27922.0,26324.0,31859.0,30203.0,10,0.602905111998675,3
531,57586,277352.0,289909.0,266025.0,269955.0,260264.0,250578.0,284463.0,266434.0,260826.0,317603.0,10,1.3643709132380666,3
532,57590,385758.0,377004.0,387866.0,335026.0,371378.0,301747.0,305867.0,281073.0,279916.0,349618.0,10,-0.978868585376258,3
533,57593,21384.0,310983.0,324563.0,302129.0,312276.0,289989.0,294494.0,277163.0,253720.0,282732.0,10,29.4579131522114,3
534,57594,2153.0,2148.0,1830.0,1598.0,1563.0,1839.0,1920.0,2006.0,1760.0,1991.0,10,-0.7792003048925689,3
535,57595,164750.0,181065.0,180216.0,170294.0,173382.0,183616.0,168849.0,156670.0,169073.0,68631.0,10,-8.38438730542731,3
536,57609,258629.0,262806.0,267573.0,287844.0,302493.0,284824.0,269624.0,286413.0,291829.0,257209.0,10,-0.05504103066212851,3
537,57613,5475.0,5556.87,5991.0,5230.0,5180.0,5360.0,4907.0,5332.0,3878.0,3691.0,10,-3.8662259827720202,3
538,57614,,,,,769197.0,837740.0,783358.0,750772.0,711202.0,735181.0,6,-0.7510055235642632,2
539,57616,403693.0,402493.0,424776.0,379700.0,409650.0,383248.0,378775.0,384937.0,360509.0,340799.0,10,-1.679357182901442,3
540,57617,,,,,59161.0,884390.0,882896.0,844668.0,685713.0,671481.0,6,49.91083978495902,2
541,57620,246785.0,279354.0,327707.0,336861.0,331587.0,344899.0,311716.0,322789.0,314021.0,301855.0,10,2.034716347871046,3
542,57621,,,,206533.0,243489.0,248107.0,266019.0,237336.0,229825.0,246855.0,7,2.580459295290849,2
543,57623,,,,,,,,36692.0,695023.0,702191.0,3,167.482038700246,1
544,57626,1609.0,2139.0,2235.0,2324.0,2719.0,3500.0,2662.0,2693.0,2440.0,3008.0,10,6.456498806546174,3
545,57628,,,,,,134859.0,322909.0,344064.0,327008.0,324254.0,5,19.17936893034944,2
546,57631,5933.0,5564.79,5416.0,5329.0,4646.0,5558.0,4839.0,5261.0,4654.0,4770.0,10,-2.158206931377493,3
547,57632,6055.0,6055.83,5838.0,5682.0,5747.0,5950.0,5677.0,5504.0,5028.0,4400.0,10,-3.1423667059641613,3
548,57635,141598.0,149226.0,147475.0,132595.0,142458.0,119098.0,139555.0,123466.0,105189.0,122562.0,10,-1.4333782254266292,3
549,57639,157196.0,578073.0,641952.0,629417.0,654510.0,633977.0,620896.0,589544.0,630889.0,609919.0,10,14.520455614926252,3
550,57643,3381.0,2654.19,3402.0,2751.0,3378.0,2898.0,3122.0,2802.76,2681.0,2791.0,10,-1.8994445072147759,3
551,57644,0.0,635589.0,742464.0,683434.0,700176.0,677355.0,623121.0,603694.6,654621.0,631523.0,10,-0.06415706738774896,3
552,57648,3692.7,3671.0,2460.15,2489.0,1670.0,1233.49,2630.0,1211.0,1849.0,1674.0,10,-7.60655880274117,3
553,57649,438664.0,437439.0,455660.0,427405.0,425110.0,391730.0,360773.0,333321.0,306153.0,252749.0,10,-5.364137377083855,3
554,57663,276128.0,503441.0,570000.0,549733.0,568086.0,553819.0,550090.0,534182.0,553703.0,548741.0,10,7.108933823083796,3
555,57675,412978.0,426968.0,462542.0,479096.0,429410.0,467551.0,443077.0,480367.0,445269.0,447598.0,10,0.8082607864242419,3
556,57678,183048.0,855914.0,844719.0,780778.0,761560.0,780674.0,723674.0,755909.0,765642.0,762413.0,10,15.335374590690588,3
557,57700,246657.0,245245.0,234927.0,247877.0,236400.0,228841.0,241332.0,236975.0,225951.0,252725.0,10,0.24332789763905627,3
558,57701,229368.0,228700.0,210115.0,219519.0,200624.0,196047.0,220285.0,197182.0,205736.0,238444.0,10,0.38882177098906734,3
559,57721,47634.0,51700.0,51207.0,48918.87,47017.08,48947.58,44870.76,37859.0,56150.0,43334.0,10,-0.941631082840444,3
560,57725,0.0,296863.0,277043.0,300766.0,282860.0,268221.0,300265.0,268593.0,277561.0,326645.0,10,0.9606165979071157,3
561,57732,5490.0,5450.0,6164.0,5641.0,5672.0,5061.0,4889.0,4947.0,5373.0,5009.0,10,-0.9127287223994807,3
562,57744,48262.0,172620.0,181260.0,172512.0,183462.0,170685.0,168245.0,155448.0,173242.0,157969.0,10,12.589179801154948,3
563,57748,42260.0,41878.0,39037.68,36650.0,39552.0,37147.0,38720.0,66410.0,77241.0,68976.0,10,5.021169757088595,3
564,57749,60426.0,54268.0,59691.0,49976.0,60872.0,52380.0,53285.0,52110.0,53480.0,54175.0,10,-1.086058616209995,3
565,57751,0.0,567511.0,685127.0,596008.0,577539.0,662065.0,625455.0,561856.0,513614.0,364696.0,10,-4.325616679153788,3
566,57752,0.0,537894.0,572695.0,495725.0,531716.0,596698.0,558407.0,491136.0,448229.0,466084.0,10,-1.4227384377354269,3
567,57755,165921.0,179589.0,176624.0,166501.0,162132.0,159474.0,156238.0,150704.0,195468.0,155137.0,10,-0.6697786562846586,3
568,57756,15156.0,11914.0,16270.0,12866.0,14164.0,,12921.0,11878.0,13760.0,13944.0,9,-0.9218049199152922,3
569,57757,97080.0,323214.0,317093.0,267079.0,328829.0,309819.0,312028.0,303673.0,289197.0,329665.0,10,13.004127730678228,3
570,57760,63951.0,57482.0,65995.0,50427.0,54521.0,58372.0,57341.0,57102.0,63049.0,60838.0,10,-0.4977826490640824,3
571,57761,71169.0,63972.0,72527.0,57406.0,63878.0,64849.0,65358.0,65015.0,70303.0,66127.0,10,-0.7321088795647968,3
572,57762,27640.0,550570.0,719895.0,699248.0,702412.0,695643.0,653134.0,652121.0,682804.0,635848.0,10,36.83006305305923,3
573,57766,244949.02,226598.0,263173.0,218534.0,255014.0,231835.0,346182.0,247583.0,258372.0,276092.0,10,1.2040311555412853,3
574,57767,3473.0,3.0,3415.0,3223.0,2983.0,3468.0,3050.0,3120.0,2857.0,2871.0,10,-1.885579990930164,3
575,57769,4686.0,360263.0,395961.0,389056.0,409855.0,376154.0,370503.0,363148.0,397705.0,381512.0,10,55.263936124303804,3
576,57774,211501.0,310045.0,284942.0,249711.0,299341.0,285384.0,290314.0,267298.0,278347.0,215580.0,10,0.1912060034571228,3
577,57775,22626.0,21497.0,20542.0,24468.0,24935.0,22299.0,24455.0,27489.0,26573.0,20704.0,10,-0.8837990234707771,3
578,57787,222586.0,1830876.0,1921860.0,1737974.0,1767716.0,1759999.0,1863802.0,1729783.0,1775159.0,1719670.0,10,22.685920858459752,3
579,57800,4441.0,272699.0,324088.0,294291.0,328831.0,328922.0,276225.0,284922.0,316299.0,299770.0,10,52.38097199051324,3
580,57801,0.0,274477.0,326727.0,293756.0,326999.0,333816.0,278525.0,290829.0,320752.0,300931.0,10,0.9243815975659153,3
581,57802,334671.0,705904.0,727804.0,619848.0,638389.0,676812.0,692151.0,653254.0,539511.0,495030.0,10,3.9923383479820496,3
582,57803,5866.0,6408.0,5775.0,6089.0,5867.0,5454.0,6076.0,5928.0,5297.0,6309.0,10,0.730698818495612,3
583,57813,12018.0,11826.0,12794.0,12346.0,11648.0,9041.0,6458.0,7659.0,9958.0,9161.0,10,-2.6779903421838114,3
584,57823,4557.0,4541.0,4464.0,4541.0,4537.0,4453.0,4301.0,4335.0,4630.0,4336.0,10,-0.4958888726649735,3
585,57830,50423.0,173121.0,163746.0,165205.0,188002.0,182757.0,162617.0,166438.0,149277.0,124561.0,10,9.465014896576918,3
586,57832,36199.0,133104.0,139290.0,146754.0,136570.0,140206.0,127364.0,128351.0,129927.0,130700.0,10,13.6993289309979,3
587,57833,181718.0,302869.0,304728.0,252832.0,314587.0,289326.0,303482.0,264116.0,276718.0,296815.0,10,5.0288933860799245,3
588,57834,18115.0,363653.0,365507.0,288517.0,346699.0,319578.0,339370.0,275335.0,276349.0,312631.0,10,32.95337617490477,3
589,57837,12689.0,258485.0,255597.0,202586.0,250438.0,230440.0,244263.0,203749.0,206520.0,228241.0,10,33.50472188921576,3
590,57844,10909.0,219005.0,221965.0,251019.0,257192.0,224727.0,306849.0,302879.0,235601.0,206153.0,10,34.165382066126845,3
591,57851,8524.0,232733.0,236286.0,249060.0,243039.0,253927.0,249920.0,251651.0,256579.0,244509.0,10,39.88306538833353,3
592,57852,4318.0,100724.0,108952.0,111893.0,111795.0,111846.0,108393.0,111471.0,113950.0,109068.0,10,38.11519825182159,3
593,57853,1919.0,51837.0,48264.0,51738.0,51509.0,52290.0,51896.0,51462.0,51695.0,49114.0,10,38.29708719326446,3
594,57855,3427.0,3477.0,2261.0,3604.0,3970.0,3989.0,3978.0,3901.0,3774.0,3637.0,10,0.5965113162422986,3
595,57858,663941.0,732626.0,744546.0,686086.0,696326.0,736597.0,637983.0,656592.53,695972.0,672562.0,10,0.12909335811446265,3
596,57862,50437.0,627728.0,661519.0,648371.0,662516.0,698176.0,624174.0,484444.0,596030.0,640092.0,10,28.92861438325067,3
597,57866,297375.0,320760.0,295277.0,281223.0,255525.0,201775.0,288583.0,255517.0,244370.0,202345.0,10,-3.7770201176421603,3
598,57867,99392.0,133810.0,133174.0,128561.0,133297.0,133463.0,124985.0,129123.0,126171.0,108770.0,10,0.9057163473557006,3
599,57873,246517.0,727261.0,757385.0,740444.0,747511.0,716950.0,638893.0,633400.0,676555.0,680924.0,10,10.694279232126625,3
600,57874,30853.0,331794.0,524207.0,518594.0,485754.0,501600.0,440955.0,384805.0,464398.0,488854.0,10,31.822085272676247,3
601,57875,90414.0,367355.0,379766.0,356603.0,361493.0,351791.0,312508.0,304932.0,327779.0,323577.0,10,13.598918324159426,3
602,57880,4192.0,3765.0,3171.0,3877.0,3067.0,3077.0,2796.0,2744.0,2745.0,2945.0,10,-3.4690895116133214,3
603,57887,40227.0,92081.0,94864.0,85670.0,92061.0,93903.0,91113.0,92644.0,83294.0,78258.0,10,6.8811480111727885,3
604,57888,30609.0,202445.0,211011.0,213412.0,209752.0,208805.0,193912.0,198829.0,203344.0,185224.0,10,19.72499063369575,3
605,57889,2177.0,94228.0,130212.0,105655.0,47470.6,0.0,8605.0,45697.0,38767.0,11614.0,10,18.225821185177526,3
606,57890,60244.0,132629.0,164441.0,146002.0,177234.0,171099.0,159639.0,162640.0,183405.0,175122.0,10,11.260931305163592,3
607,57913,,,,,,6984.0,312977.0,395068.0,340692.0,342718.0,5,117.85450083449334,2
608,57927,,,,356943.0,532618.0,624903.0,628961.0,607698.0,549656.0,438974.0,7,2.9993005580893684,2
609,57935,,71010.0,71779.0,72784.0,73845.0,61514.0,65514.0,60106.0,46088.0,56648.0,9,-2.479455213929782,3
610,57947,125783.0,128267.0,117766.0,109380.0,133289.0,126435.0,126569.0,132292.0,129086.0,124325.0,10,-0.11652301314237778,3
611,57956,380194.0,364796.0,395687.0,342250.0,382093.0,360168.0,350822.0,351081.0,337654.0,295089.0,10,-2.5022089658330526,3
612,57962,184391.0,277666.0,280834.0,237350.0,286428.0,254831.0,275149.0,246957.0,250637.0,274372.0,10,4.054294006556547,3
613,57963,119.0,24170.0,26447.0,24054.0,24727.0,25300.0,18209.0,13192.0,26055.0,23956.0,10,69.97565926679803,3
