,plant_id,YEAR,uptime
1876,56443,2019,2753.904762
2152,56544,2015,2754.294872
6274,57979,2014,2754.307692
4400,57198,2013,2755.146547
5022,57415,2015,2755.538983
3150,56836,2017,2755.7
4613,57282,2016,2755.753333
1270,56271,2021,2755.944444
1991,56470,2014,2757
7464,58966,2018,2758.1
7134,58677,2015,2758.333333
5824,57769,2015,2759.262411
5804,57766,2015,2759.267677
1908,56448,2021,2759.595238
5666,57725,2016,2759.609756
2282,56592,2015,2759.905138
626,55719,2016,2760.165165
4023,57097,2021,2760.577181
1924,56450,2017,2760.725
2783,56763,2016,2760.98717
2506,56638,2019,2761.169213
2322,56605,2015,2761.553459
1562,56362,2013,2761.7
3671,56975,2018,2761.818182
2514,56640,2017,2761.846667
7157,58686,2018,2761.882353
3497,56945,2014,2762.24
6143,57913,2019,2762.713287
3256,56858,2013,2763.326713
6755,58209,2019,2763.645485
1817,56435,2020,2764.166667
3139,56835,2016,2764.3
1434,56311,2015,2764.377778
8069,60013,2017,2764.637681
1753,56415,2016,2764.814815
917,56011,2018,2764.97561
6869,58395,2017,2765.166667
3889,57050,2017,2765.400966
3188,56841,2015,2765.486111
993,56094,2014,2765.519608
4946,57375,2019,2765.95
340,50690,2018,2766.912442
4618,57282,2021,2766.966667
920,56011,2021,2767.121951
2765,56754,2018,2767.453209
4566,57261,2019,2767.746154
827,55980,2017,2768
2590,56654,2013,2769.001976
7984,59734,2017,2769.146667
1345,56297,2016,2769.339623
5273,57520,2016,2769.782222
5878,57801,2019,2769.8
5738,57752,2018,2769.875992
4776,57303,2019,2770.026667
6446,58021,2018,2770.358696
4966,57380,2019,2771.017544
3933,57082,2021,2771.047619
3011,56797,2018,2771.13
2180,56561,2013,2771.2
2547,56647,2020,2771.240741
2544,56647,2017,2771.314815
6137,57890,2018,2771.510417
1718,56399,2019,2771.625
2014,56483,2017,2771.96
1137,56195,2018,2772.707317
1977,56466,2020,2772.777778
4480,57240,2013,2772.8
2357,56613,2020,2773.074627
4247,57151,2020,2773.363184
273,50281,2020,2773.548387
1273,56273,2014,2773.680272
658,55740,2018,2773.96
5364,57570,2021,2774.222222
3099,56823,2016,2774.486715
4364,57189,2017,2774.786667
4640,57285,2013,2775.16
6480,58041,2016,2775.246667
5381,57586,2018,2775.24878
7084,58608,2018,2775.292398
977,56092,2018,2775.358025
1749,56414,2021,2775.882353
3080,56818,2017,2775.909091
1713,56399,2014,2776.75
4933,57374,2016,2776.934307
4755,57300,2018,2777.328571
3149,56836,2016,2777.6
6866,58395,2014,2777.611111
1363,56300,2014,2777.866667
3059,56810,2016,2778.106407
4865,57342,2018,2778.526667
7064,58587,2021,2778.554337
4346,57187,2019,2779.444444
1666,56386,2017,2780.37037
2950,56791,2017,2780.444444
2763,56754,2016,2780.541444
964,56081,2015,2780.835294
1228,56251,2019,2781.538462
3078,56818,2015,2781.585859
6630,58106,2019,2781.612364
3580,56961,2017,2781.816393
2600,56659,2013,2781.911111
1227,56251,2018,2781.988604
3281,56860,2018,2782.380952
4245,57151,2018,2782.437811
1107,56172,2018,2782.781609
1726,56408,2017,2783.095238
2597,56654,2020,2783.369565
4456,57212,2019,2783.563218
4244,57151,2017,2783.860697
526,55354,2016,2783.898305
1527,56357,2018,2784.686869
2504,56638,2017,2784.917744
8076,60015,2017,2785.333333
8036,59953,2020,2785.486111
2536,56645,2019,2785.906314
4188,57126,2021,2787.095238
4363,57189,2016,2787.133333
8001,59776,2019,2787.647059
5302,57530,2015,2787.872745
566,55566,2016,2787.894737
165,7936,2020,2788.133472
2764,56754,2017,2788.208556
3716,56984,2013,2788.324873
3013,56797,2020,2788.543333
1353,56299,2014,2788.708333
7998,59776,2016,2788.823529
3713,56983,2020,2788.927778
1343,56297,2014,2789.886792
7867,59492,2018,2790.1
3063,56810,2020,2790.41762
3140,56835,2017,2790.5
7349,58887,2013,2790.6
1535,56359,2016,2790.64
1564,56362,2015,2790.74
5528,57635,2018,2791.1
5111,57432,2014,2791.25
4775,57303,2018,2791.44
1368,56300,2019,2791.466667
525,55354,2015,2791.864407
5007,57396,2020,2791.9
7567,59068,2016,2792.04
591,55576,2021,2792.105263
3079,56818,2016,2792.141414
1127,56174,2018,2792.254902
3239,56856,2016,2792.497512
6458,58026,2020,2793.05
2192,56562,2015,2793.4
2511,56640,2014,2793.6
2365,56614,2018,2793.626263
581,55574,2021,2793.684211
7665,59236,2021,2794.121212
4481,57240,2014,2794.2
5050,57424,2013,2794.37619
3129,56831,2016,2794.676768
1338,56296,2019,2794.776119
1124,56174,2015,2794.941176
4471,57239,2014,2794.95
631,55719,2021,2795.37037
6435,58020,2017,2795.588235
2301,56594,2014,2795.652174
3818,57038,2018,2796.234719
4437,57210,2020,2796.782118
3081,56818,2018,2796.969697
4420,57201,2013,2797.228261
3102,56823,2019,2797.602657
5874,57801,2015,2797.67619
983,56093,2014,2797.75
3156,56837,2013,2797.8
5222,57493,2015,2797.93883
1702,56395,2013,2798.09
2024,56484,2017,2798.184946
2962,56792,2019,2798.353175
4583,57268,2016,2798.421053
1323,56295,2014,2798.72
5024,57415,2017,2798.765517
1560,56361,2021,2798.944724
8270,60471,2021,2798.944931
5235,57500,2018,2799.849498
6779,58233,2015,2801
335,50690,2013,2801.175115
4540,57258,2013,2801.578947
2987,56795,2014,2801.994048
5779,57760,2020,2802.177778
3442,56925,2019,2802.325
5864,57800,2015,2802.771429
7229,58768,2018,2802.777778
1645,56380,2016,2802.933333
1097,56162,2018,2803.181818
4348,57187,2021,2804.222222
5003,57396,2016,2804.3
5211,57484,2014,2804.449735
1583,56371,2014,2804.472546
1576,56369,2017,2804.724638
3683,56979,2020,2804.847118
3888,57050,2016,2804.875652
1835,56439,2018,2804.962963
3057,56810,2014,2804.977117
2304,56594,2017,2805.304348
7086,58608,2020,2805.643275
5052,57424,2015,2805.757143
2141,56543,2014,2805.769231
1732,56413,2013,2805.882353
1459,56322,2020,2805.97212
4077,57110,2015,2805.990196
3882,57049,2020,2806.056338
3609,56969,2016,2806.2
3201,56842,2018,2806.494949
6444,58021,2016,2806.597826
6465,58035,2021,2806.933333
4170,57125,2013,2806.977778
5645,57701,2015,2807.148338
6559,58088,2016,2807.574153
6186,57962,2016,2808.117647
5191,57469,2014,2808.18
5823,57769,2014,2808.234043
2522,56644,2015,2808.333333
4355,57188,2018,2808.433333
2774,56755,2017,2808.45
6918,58425,2015,2809
6717,58154,2018,2809.216049
5729,57751,2019,2809.28
5016,57414,2019,2809.411765
6713,58154,2014,2809.524691
342,50690,2020,2809.861751
7338,58885,2019,2810.150502
3412,56921,2019,2810.242424
4290,57171,2013,2810.512821
1009,56097,2020,2810.730392
5000,57396,2013,2810.85
6908,58424,2014,2811.111111
2598,56654,2021,2812.075099
1577,56369,2018,2812.376812
7873,59493,2019,2812.6
4404,57198,2017,2813.060109
7883,59547,2018,2813.433333
392,52163,2021,2813.721429
7949,59712,2017,2813.777545
221,10586,2017,2814.395973
3688,56980,2015,2814.761905
5055,57424,2018,2815.028571
3895,57078,2013,2815.8
6332,57991,2014,2815.946667
6688,58127,2019,2816.14
5648,57701,2018,2816.943734
6268,57976,2018,2817.025
1076,56153,2017,2817.083333
1139,56195,2020,2817.44186
3194,56841,2021,2817.771739
2673,56677,2016,2817.773333
2908,56783,2015,2817.793273
1995,56470,2018,2817.923077
6433,58020,2015,2817.941176
3318,56879,2015,2818.14
4787,57315,2020,2818.178571
4397,57195,2020,2818.46513
6507,58048,2013,2818.933333
2540,56647,2013,2819.222222
7952,59712,2020,2819.254984
1719,56399,2020,2819.916667
3071,56811,2018,2820.366013
8212,60329,2018,2820.701754
5300,57530,2013,2820.788224
7864,59491,2020,2820.9
5393,57590,2020,2821.733871
2760,56754,2013,2822.139037
4976,57385,2019,2822.466667
3703,56981,2020,2822.883534
8282,60502,2021,2822.961783
4241,57151,2014,2823.353234
1279,56273,2020,2823.530612
6138,57890,2019,2823.611111
4863,57342,2016,2823.866667
5829,57769,2020,2824.609375
270,50281,2017,2825.225806
6215,57965,2015,2825.6
3110,56826,2017,2825.714286
2972,56793,2019,2825.787879
4192,57130,2015,2826
3693,56980,2020,2826.095238
3837,57040,2017,2827.313131
1232,56252,2013,2827.795
8294,60541,2019,2827.894737
3439,56925,2016,2827.955
823,55980,2013,2828
6898,58414,2020,2828
2921,56784,2018,2828.139303
5376,57586,2013,2828.380488
577,55574,2017,2828.421053
3064,56810,2021,2828.546911
4193,57130,2016,2828.888889
7524,59021,2015,2829.234694
1046,56112,2017,2829.776786
8731,61911,2019,2830.528634
6285,57980,2015,2830.586207
586,55576,2016,2831.052632
1811,56435,2014,2831.25
2651,56670,2014,2831.428571
6826,58324,2018,2832.022245
2291,56593,2014,2832.038278
3692,56980,2019,2832.438095
9015,63739,2021,2832.776963
6147,57927,2016,2833.074468
1239,56252,2020,2833.106362
5392,57590,2019,2833.397177
2048,56487,2021,2833.470588
2715,56702,2018,2833.514307
816,55968,2016,2833.946667
2713,56702,2016,2834.314013
1518,56355,2019,2834.371557
3710,56983,2017,2834.522222
8305,60551,2021,2834.688889
1240,56252,2021,2834.890656
3698,56981,2015,2835.570281
1863,56442,2016,2835.75
4454,57212,2017,2835.792104
8286,60504,2020,2835.975
4541,57258,2014,2836.315789
7796,59331,2021,2836.875
5723,57751,2013,2837.555
5210,57484,2013,2837.687831
1714,56399,2015,2838.083333
1585,56371,2016,2838.159734
5422,57595,2019,2838.224638
1957,56459,2020,2838.293333
2593,56654,2016,2838.339921
5613,57675,2013,2838.882979
5785,57761,2016,2839.022222
6532,58071,2018,2839.375
2000,56479,2013,2839.622222
8955,63053,2020,2839.932353
1573,56369,2014,2840.115942
2711,56702,2014,2840.256787
8214,60329,2020,2840.551378
6951,58456,2021,2840.625
1665,56386,2016,2840.740741
5734,57752,2014,2840.749008
5190,57469,2013,2840.986667
4762,57302,2015,2841.538462
7040,58571,2015,2841.817841
7863,59491,2019,2842.5
5782,57761,2013,2843.2
916,56011,2017,2843.292683
3570,56960,2017,2843.29932
1844,56440,2017,2843.619048
6329,57987,2021,2843.935989
2761,56754,2014,2844.15107
1867,56442,2020,2844.166667
5356,57570,2013,2844.38
1476,56337,2017,2844.60166
1831,56439,2014,2844.666667
7398,58908,2020,2845.575397
5236,57500,2019,2845.819398
1875,56443,2018,2846
2013,56483,2016,2847.455
877,55995,2018,2847.887324
1135,56195,2016,2847.902439
2750,56753,2013,2848.15
5430,57609,2017,2848.24
7858,59490,2019,2848.9
7465,58966,2019,2849
5526,57635,2016,2849.16
7337,58885,2018,2849.180602
1488,56338,2019,2849.373737
8599,61443,2020,2849.444444
2707,56700,2020,2849.497354
1373,56301,2014,2849.503876
3437,56925,2014,2849.625
4773,57303,2016,2849.846667
2957,56792,2014,2849.900794
915,56011,2016,2850.121951
4832,57327,2015,2850.135
6597,58103,2016,2850.285714
1122,56174,2013,2851.215686
2172,56560,2015,2851.390977
1014,56099,2015,2851.934959
1337,56296,2018,2851.960199
2505,56638,2018,2852.015276
6552,58080,2018,2852.017778
7872,59493,2018,2852.4
6598,58103,2017,2852.5
5304,57530,2017,2852.611586
1448,56320,2019,2852.616667
8893,62620,2020,2852.828014
2415,56621,2018,2853.396825
3196,56842,2013,2853.57212
6594,58103,2013,2854.285714
2705,56700,2018,2854.285714
6133,57890,2014,2854.878472
4403,57198,2016,2854.893194
5870,57800,2021,2854.952381
5616,57675,2016,2855.119681
2702,56700,2015,2855.608466
1596,56372,2017,2855.726708
6822,58324,2014,2855.935288
2363,56614,2016,2856.126263
1325,56295,2016,2856.32
3971,57091,2019,2856.571429
3159,56837,2016,2856.6
653,55740,2013,2856.66
5596,57649,2016,2856.922043
4934,57374,2017,2856.997567
7757,59320,2020,2857.335
5011,57414,2014,2857.647059
1833,56439,2016,2857.777778
5021,57415,2014,2858.061017
1494,56347,2015,2858.138848
5010,57414,2013,2858.235294
6803,58242,2021,2858.412844
7158,58686,2019,2858.666667
4297,57171,2020,2858.769231
2918,56784,2015,2858.78607
25,692,2018,2858.852459
2991,56795,2018,2859.801587
5213,57484,2016,2859.904762
3187,56841,2014,2859.909722
2901,56782,2018,2860.5
1868,56442,2021,2860.583333
2703,56700,2016,2860.767196
4184,57126,2017,2860.857143
4732,57296,2015,2860.9375
6443,58021,2015,2860.98913
5802,57766,2013,2861.085859
1367,56300,2018,2861.466667
272,50281,2019,2861.516129
2251,56581,2014,2861.538462
2644,56669,2017,2861.944444
862,55992,2013,2862.080997
2516,56640,2019,2862.473333
1871,56443,2014,2862.47619
3160,56837,2017,2862.7
3700,56981,2017,2862.718876
6802,58242,2020,2862.743119
1475,56337,2016,2863.244813
7286,58830,2021,2863.395409
1357,56299,2018,2863.625
2354,56613,2017,2863.80597
5432,57609,2019,2864.13
7346,58886,2019,2864.183239
3499,56945,2016,2864.35
5660,57721,2020,2864.795918
2638,56666,2021,2865.029014
6865,58394,2021,2865.398551
1549,56360,2020,2865.652174
6553,58080,2019,2865.768889
5362,57570,2019,2865.777778
5880,57801,2021,2866.009524
2610,56661,2013,2866.016949
3147,56836,2014,2866.1
4763,57302,2016,2866.461538
6715,58154,2016,2866.506173
6110,57887,2021,2866.593407
902,56010,2013,2867.020408
3286,56874,2013,2867.706667
3995,57095,2013,2867.771144
1988,56468,2021,2867.848739
7981,59733,2021,2868.2
5312,57531,2019,2868.38172
2193,56562,2016,2868.5
4227,57137,2020,2868.638427
7397,58908,2019,2869.642857
5002,57396,2015,2869.65
269,50281,2016,2869.903226
3686,56980,2013,2869.92381
703,55782,2013,2870
5237,57500,2020,2870.200669
3199,56842,2016,2870.262626
1329,56295,2020,2870.5
53,1998,2016,2870.833333
1366,56300,2017,2871.2
1348,56297,2019,2871.830189
7365,58891,2021,2871.9
7330,58884,2019,2872
7394,58908,2016,2872.202381
5595,57649,2015,2872.34543
4434,57210,2017,2873.117197
1386,56302,2017,2873.133333
8022,59902,2020,2873.346667
1715,56399,2016,2873.541667
1820,56437,2013,2873.74359
4435,57210,2018,2873.987112
6716,58154,2017,2874.049383
1774,56424,2017,2874.196158
7082,58608,2016,2874.473684
6774,58220,2020,2874.666667
1379,56301,2020,2874.682171
43,1172,2016,2875
6720,58154,2021,2875.765432
4647,57285,2020,2875.82
5678,57732,2018,2875.882353
1703,56395,2014,2876.28
4353,57188,2016,2876.4
4019,57097,2017,2876.496644
3712,56983,2019,2876.761111
6221,57965,2021,2876.9
2500,56638,2013,2877.326675
1142,56203,2013,2877.5
1805,56434,2018,2877.793427
2077,56494,2020,2877.842942
7813,59417,2017,2877.85
8325,60594,2020,2877.940503
3264,56858,2021,2878.36147
2700,56700,2013,2878.386243
5428,57609,2015,2878.44
3392,56919,2019,2878.484848
833,55981,2013,2878.5
3611,56969,2018,2878.5
1856,56441,2019,2878.809524
2830,56771,2013,2879.283333
6921,58425,2018,2879.388889
2286,56592,2019,2880
225,10586,2021,2880.536913
118,7526,2021,2881.485539
6836,58351,2018,2881.733333
8719,61865,2021,2882.112795
5786,57761,2017,2882.177778
7083,58608,2017,2882.280702
1873,56443,2016,2882.285714
2338,56607,2021,2882.606061
1477,56337,2018,2883.070539
2262,56590,2015,2883.076923
4785,57315,2018,2883.555556
2674,56677,2017,2884.146667
690,55747,2020,2884.739394
2919,56784,2016,2885.338308
584,55576,2014,2885.789474
6459,58026,2021,2885.9
6153,57935,2013,2886.585366
4446,57211,2019,2886.738956
969,56081,2020,2886.985195
1035,56111,2016,2887.2625
5726,57751,2016,2887.695
7611,59118,2020,2888.230303
5640,57700,2020,2889.398977
5788,57761,2019,2889.555556
2594,56654,2017,2889.624506
6793,58238,2019,2889.8
3242,56856,2019,2890.726368
3166,56838,2013,2890.8
6557,58088,2014,2891.726695
1748,56414,2020,2892.058824
7881,59547,2016,2892.8
4936,57374,2019,2893.352798
933,56052,2014,2893.666667
570,55566,2020,2893.684211
7904,59629,2020,2893.951094
4866,57342,2019,2894.106667
1243,56255,2014,2894.118774
2284,56592,2017,2894.418972
6794,58238,2020,2895.2
3091,56819,2018,2895.24
3678,56979,2015,2895.258145
6839,58351,2021,2896.033333
6203,57964,2013,2896.191781
2023,56484,2016,2896.245161
7902,59629,2018,2896.319176
4797,57319,2020,2896.68
7976,59733,2016,2896.7
3051,56809,2018,2896.853333
3137,56835,2014,2897.1
2704,56700,2017,2897.645503
2777,56755,2020,2897.7
1215,56240,2016,2897.794362
2833,56771,2016,2898.35
5197,57469,2020,2898.746667
3130,56831,2017,2898.838384
9009,63666,2021,2898.876923
3521,56947,2018,2899.024691
3236,56856,2013,2899.263682
1712,56399,2013,2899.291667
3157,56837,2014,2899.6
8844,62291,2021,2900.156951
7630,59193,2020,2900.262712
3128,56831,2015,2900.707071
71,2024,2014,2901.607143
3361,56905,2018,2901.614035
5482,57621,2020,2901.830808
1687,56392,2018,2901.956522
6907,58424,2013,2902.24
1479,56337,2020,2902.589212
3799,57032,2019,2902.958333
1825,56437,2018,2903.128205
4176,57125,2019,2903.2
2541,56647,2014,2903.277778
1688,56392,2019,2903.537549
3801,57032,2021,2903.729167
8608,61564,2021,2903.899098
2414,56621,2017,2903.94709
6870,58395,2018,2904.288889
3180,56839,2017,2904.4
5787,57761,2018,2904.8
2432,56623,2015,2905.263158
3089,56819,2016,2905.76
3111,56826,2018,2905.952381
8889,62606,2020,2906.461538
6772,58220,2018,2906.666667
6367,57998,2019,2906.678623
5244,57501,2017,2907.168281
2566,56649,2019,2907.282609
3440,56925,2017,2907.76
2971,56793,2018,2907.777778
4345,57187,2018,2907.777778
6562,58088,2019,2909.332627
5679,57732,2019,2910
7322,58883,2019,2910.501992
585,55576,2015,2910.526316
5825,57769,2016,2910.901989
3607,56969,2014,2911.3
4160,57124,2013,2911.428571
3096,56823,2013,2911.5157
6628,58106,2017,2911.562239
4676,57289,2019,2912.111111
3831,57039,2021,2912.585227
966,56081,2017,2912.788235
2431,56623,2014,2912.810328
3569,56960,2016,2913.197279
1387,56302,2018,2913.423729
4016,57097,2014,2914.026846
1022,56106,2013,2914.190476
4351,57188,2014,2914.311111
2909,56783,2016,2914.536505
8771,62081,2020,2915.175175
2534,56645,2017,2915.8
3681,56979,2018,2915.859649
6216,57965,2016,2916
6211,57964,2021,2916.082192
3176,56839,2013,2916.5
656,55740,2016,2917.1
220,10586,2016,2917.248322
2990,56795,2017,2917.425595
7299,58836,2019,2917.567568
3208,56843,2015,2917.686084
6154,57935,2014,2917.845528
5433,57609,2020,2918.29
28,692,2021,2918.387097
3690,56980,2017,2918.47619
1164,56211,2015,2918.56
1517,56355,2018,2919.09364
3284,56860,2021,2919.115646
6210,57964,2020,2919.39726
814,55968,2014,2919.873333
2591,56654,2014,2920.079051
2855,56774,2018,2920.182891
1013,56099,2014,2920.585366
4428,57201,2021,2920.625
1818,56435,2021,2921.416667
7395,58908,2017,2921.845238
5017,57414,2020,2922.352941
3303,56876,2020,2923.154229
8465,61001,2021,2923.227763
625,55719,2015,2923.663664
6151,57927,2020,2923.702128
1482,56338,2013,2924.348485
5643,57701,2013,2924.55243
7870,59492,2021,2924.6
7087,58608,2021,2924.619883
2622,56665,2015,2924.80303
5372,57578,2019,2924.888889
5054,57424,2017,2925.342857
2020,56484,2013,2925.789247
6269,57976,2019,2925.9
5051,57424,2014,2925.961905
3813,57038,2013,2926.075472
5637,57700,2017,2926.355499
3170,56838,2017,2926.5
1478,56337,2019,2926.585062
1694,56394,2015,2927.15781
5806,57766,2017,2927.209596
2701,56700,2014,2927.248677
4815,57325,2018,2927.301149
1217,56240,2018,2927.305141
6181,57956,2021,2927.470238
8137,60132,2019,2927.485437
7903,59629,2019,2927.516088
2010,56483,2013,2927.93
5363,57570,2020,2928
7085,58608,2019,2928.099415
1582,56371,2013,2928.193012
4581,57268,2014,2928.973684
8266,60470,2020,2928.988095
6369,57998,2021,2929.02439
8660,61735,2020,2929.254054
5668,57725,2018,2929.414634
7564,59066,2019,2929.570175
619,55607,2019,2930.120773
4864,57342,2017,2930.446667
5663,57725,2013,2930.53307
4292,57171,2015,2930.615385
1472,56337,2013,2930.659751
6596,58103,2015,2930.678571
3691,56980,2018,2931.142857
641,55734,2021,2931.639929
7774,59329,2015,2932
5218,57484,2021,2932.26455
2960,56792,2017,2932.460317
4063,57108,2021,2932.474747
2366,56614,2019,2933.065657
5773,57760,2014,2933.111111
20,692,2013,2933.278689
5521,57632,2021,2933.333333
5013,57414,2016,2933.529412
4742,57299,2015,2933.557858
5306,57530,2019,2933.732194
2437,56623,2020,2933.773585
6781,58233,2017,2935.666667
6077,57874,2018,2935.785619
2223,56575,2016,2935.85
4166,57124,2019,2935.857143
4401,57198,2014,2936.090412
1305,56291,2016,2936.210741
1469,56335,2020,2936.373844
3606,56969,2013,2936.4
8888,62591,2021,2937.042646
4813,57325,2016,2938.050575
2775,56755,2018,2938.1
1254,56270,2015,2938.219298
3840,57040,2020,2938.697789
3942,57083,2020,2938.898551
1807,56434,2020,2938.967136
5790,57761,2021,2938.977778
3088,56819,2015,2939.36
5593,57649,2013,2939.778226
6957,58457,2018,2940
4287,57159,2020,2940.110603
3500,56945,2017,2940.47
7171,58691,2021,2940.769231
4180,57126,2013,2941.142857
5113,57432,2016,2941.5
1483,56338,2014,2942.040404
1344,56297,2015,2942.358491
8094,60059,2021,2942.645455
7393,58908,2015,2943.035714
1752,56415,2015,2943.148148
6533,58071,2019,2943.75
2718,56702,2021,2943.873808
2512,56640,2015,2944.04
6494,58044,2020,2944.333333
3237,56856,2014,2944.925373
8139,60132,2021,2945.097087
1664,56386,2015,2945.387205
1233,56252,2014,2945.42
5193,57469,2016,2945.433333
2351,56613,2014,2945.711443
3573,56960,2020,2945.748299
565,55566,2015,2945.789474
5618,57675,2018,2945.990691
3970,57091,2018,2946.047619
4594,57274,2017,2946.1
8569,61330,2018,2946.212121
5681,57732,2021,2946.470588
3969,57091,2017,2946.761905
7857,59490,2018,2946.8
4156,57121,2019,2947.866667
6571,58099,2020,2947.945
2353,56613,2016,2948.154229
5001,57396,2014,2949.05
6773,58220,2019,2949.111111
40,1172,2013,2949.375
5524,57635,2014,2949.5
6766,58218,2021,2951
4784,57315,2017,2951.134921
6361,57998,2013,2951.162123
5012,57414,2015,2951.764706
3701,56981,2018,2951.975904
2798,56764,2021,2952.1
2094,56501,2017,2952.203212
657,55740,2017,2952.46
7061,58587,2018,2953.28016
3711,56983,2018,2954.511111
4402,57198,2015,2954.649776
2001,56479,2014,2954.922222
2260,56590,2013,2955.384615
1697,56394,2018,2955.797101
6456,58026,2018,2956.3
1447,56320,2018,2956.45
3566,56960,2013,2957.482993
1843,56440,2016,2957.52381
1446,56320,2017,2957.633333
1339,56296,2020,2957.950249
4861,57342,2014,2958.293333
6835,58351,2017,2958.341667
6206,57964,2016,2958.429224
218,10586,2014,2958.489933
4810,57325,2013,2958.57931
6155,57935,2015,2958.699187
2361,56614,2014,2958.909091
8945,62943,2021,2959.79
1595,56372,2016,2959.801242
5737,57752,2017,2959.811508
5620,57675,2020,2960.56516
1229,56251,2020,2960.643875
6275,57979,2015,2961.246154
2676,56677,2019,2961.275
707,55782,2017,2961.333333
2853,56774,2016,2961.486726
1916,56449,2019,2961.633333
8939,62936,2021,2961.819444
1079,56153,2020,2962.5
3402,56920,2019,2962.82807
7879,59494,2020,2963
271,50281,2018,2963.032258
5053,57424,2016,2963.061905
1592,56372,2013,2963.142857
1486,56338,2017,2963.712121
4455,57212,2018,2964.182909
4470,57239,2013,2964.25
3271,56859,2018,2964.285714
7910,59637,2019,2964.316267
3957,57090,2015,2964.838384
874,55995,2015,2965.211268
628,55719,2018,2965.24024
1322,56295,2013,2965.54
3238,56856,2015,2966.159204
4340,57187,2013,2966.555556
7298,58836,2018,2966.795367
4894,57351,2017,2966.888889
4963,57380,2016,2966.912281
3827,57039,2017,2966.982456
2562,56649,2015,2967.104743
4657,57286,2020,2967.341897
3077,56818,2014,2967.343434
2075,56494,2018,2967.435388
1896,56447,2019,2968.113208
1095,56162,2016,2968.249158
5665,57725,2015,2969.062192
2961,56792,2018,2969.345238
6451,58026,2013,2969.3565
2854,56774,2017,2969.356932
4171,57125,2014,2969.466667
2412,56621,2015,2969.492063
4770,57303,2013,2969.56
8886,62587,2021,2969.742182
4175,57125,2018,2969.955556
2278,56591,2021,2970
6136,57890,2017,2970.46875
8484,61039,2018,2970.533333
6531,58071,2017,2970.625
8600,61443,2021,2971.111111
1736,56413,2017,2971.176471
1218,56240,2019,2971.451078
2898,56782,2015,2971.466667
2958,56792,2015,2971.507937
1853,56441,2016,2971.52381
7803,59332,2021,2971.524621
6243,57974,2013,2972.44
1636,56379,2017,2972.474747
2360,56614,2013,2972.686869
1533,56359,2014,2973.04
4360,57189,2013,2973.46
8471,61002,2021,2974
6342,57995,2014,2975.217143
3263,56858,2020,2975.610725
3283,56860,2020,2975.646259
2151,56544,2014,2975.769231
5621,57675,2021,2976.050532
6217,57965,2017,2976.3
5014,57414,2017,2976.470588
4771,57303,2014,2976.52
5677,57732,2017,2977.058824
2170,56560,2013,2977.493734
6595,58103,2014,2978.285714
1436,56311,2017,2978.288889
4298,57171,2021,2978.358974
2847,56773,2020,2978.48
8650,61673,2021,2978.558673
4641,57285,2014,2979.24
5725,57751,2015,2980.04
6039,57862,2020,2980.15
3126,56831,2013,2980.353535
6690,58127,2021,2980.87
7909,59637,2018,2980.946209
3520,56947,2017,2981.024691
2285,56592,2018,2981.865613
2430,56623,2013,2981.956306
1106,56172,2017,2982.068966
5114,57432,2017,2982.159091
1385,56302,2016,2982.183333
4136,57118,2019,2982.32
3431,56924,2018,2982.446667
7784,59330,2017,2983
6208,57964,2018,2983.077626
6563,58088,2020,2983.326271
8897,62630,2020,2983.702551
4448,57211,2021,2984.160643
5523,57635,2013,2984.52
5929,57830,2020,2985.54
3169,56838,2016,2985.6
2058,56488,2021,2986.200397
24,692,2017,2986.393443
8629,61638,2019,2986.846577
3240,56856,2017,2986.945274
3576,56961,2013,2987.009836
3819,57038,2019,2987.237164
1336,56296,2017,2987.681592
8675,61756,2021,2988.702595
6368,57998,2020,2989.182209
1473,56337,2014,2989.282158
630,55719,2020,2989.845679
8552,61261,2019,2990.090615
1008,56097,2019,2990.490196
965,56081,2016,2990.729412
7698,59296,2019,2991.2
1484,56338,2015,2991.20202
5658,57721,2018,2991.384
5123,57434,2016,2991.7
4361,57189,2014,2992.586667
3090,56819,2017,2992.66
4890,57351,2013,2992.666667
8943,62939,2020,2993.1875
3056,56810,2013,2993.40389
1837,56439,2020,2993.407407
1850,56441,2013,2993.809524
2907,56783,2014,2994.323216
2780,56763,2013,2994.440755
3800,57032,2020,2994.5
395,54298,2014,2995.2
4186,57126,2019,2995.52381
3972,57091,2020,2995.547619
4257,57152,2020,2995.945399
826,55980,2016,2996.5
1156,56210,2017,2996.5
5481,57621,2019,2996.666667
52,1998,2015,2996.666667
1010,56097,2021,2996.833333
2620,56665,2013,2997.189394
5200,57474,2013,2997.2
2434,56623,2017,2997.596822
8207,60326,2019,2998.509788
4445,57211,2018,2998.795181
6941,58444,2020,2999.25
4935,57374,2018,2999.309002
575,55574,2015,2999.473684
4165,57124,2018,2999.714286
834,55981,2014,3000
1268,56271,2019,3000.166667
4731,57296,2014,3000.3125
4642,57285,2015,3000.48
1397,56303,2018,3000.786667
1216,56240,2017,3001.641791
7999,59776,2017,3001.764706
7351,58887,2015,3001.8
6156,57935,2016,3001.829268
6975,58459,2018,3001.875
3380,56913,2017,3001.92
7884,59547,2019,3002.06
4590,57274,2013,3002.1
4652,57286,2015,3002.934783
2667,56673,2020,3003.461538
1230,56251,2021,3003.868946
706,55782,2016,3004
5634,57700,2014,3004.181586
3948,57087,2016,3004.233333
1126,56174,2017,3004.686275
7763,59321,2020,3005.015
1346,56297,2017,3005.358491
