Plant Id,"Reported
Prime Mover",YEAR,Month,Quantity,Elec_Quantity,MMBtuPer_Unit,Tot_MMBtu,Elec_MMBtu,Netgen,date
57375,WT,2019,November,0,0,0,49468,49468,5555.034,November 2019
57379,WT,2019,November,0,0,0,95372,95372,10709.907,November 2019
57380,WT,2019,November,0,0,0,72431,72431,8133.714,November 2019
57385,WT,2019,November,0,0,0,75718,75718,8502.809,November 2019
57386,WT,2019,November,0,0,0,69221,69221,7773.271,November 2019
57387,WT,2019,November,0,0,0,156568,156568,17581.992,November 2019
57396,WT,2019,November,0,0,0,42972,42972,4825.596,November 2019
57414,WT,2019,November,0,0,0,4380,4380,491.891,November 2019
57415,WT,2019,November,0,0,0,89470,89470,10047.118,November 2019
57417,WT,2019,November,0,0,0,118226,118226,13276.311,November 2019
57421,WT,2019,November,0,0,0,195994,195994,22009.479,November 2019
57424,WT,2019,November,0,0,0,437005,437005,49074.131,November 2019
57427,WT,2019,November,0,0,0,40550,40550,4553.649,November 2019
57428,WT,2019,November,0,0,0,40146,40146,4508.251,November 2019
57429,WT,2019,November,0,0,0,42901,42901,4817.672,November 2019
57430,WT,2019,November,0,0,0,44119,44119,4954.389,November 2019
57431,WT,2019,November,0,0,0,38904,38904,4368.746,November 2019
57432,WT,2019,November,0,0,0,98972,98972,11114.184,November 2019
57434,WT,2019,November,0,0,0,24010,24010,2696.228,November 2019
57444,WT,2019,November,0,0,0,39153,39153,4396.717,November 2019
57447,WT,2019,November,0,0,0,192802,192802,21651,November 2019
57449,WT,2019,November,0,0,0,588710,588710,66110,November 2019
57459,WT,2019,November,0,0,0,52245,52245,5866.975,November 2019
57463,WT,2019,November,0,0,0,402620,402620,45212.811,November 2019
57468,WT,2019,November,0,0,0,189455,189455,21275.085,November 2019
57469,WT,2019,November,0,0,0,472353,472353,53043.534,November 2019
57474,WT,2019,November,0,0,0,16298,16298,1830.157,November 2019
57484,WT,2019,November,0,0,0,148567,148567,16683.591,November 2019
57493,WT,2019,November,0,0,0,310597,310597,34878.929,November 2019
57500,WT,2019,November,0,0,0,313820,313820,35240.869,November 2019
57501,WT,2019,November,0,0,0,971375,971375,109082,November 2019
57514,WT,2019,November,0,0,0,120894,120894,13576,November 2019
57516,WT,2019,November,0,0,0,34311,34311,3853.03,November 2019
57517,WT,2019,November,0,0,0,0,0,0,November 2019
57520,WT,2019,November,0,0,0,117012,117012,13140,November 2019
57526,WT,2019,November,0,0,0,191312,191312,21483.689,November 2019
57529,WT,2019,November,0,0,0,69877,69877,7846.983,November 2019
57530,WT,2019,November,0,0,0,124648,124648,13997.491,November 2019
57531,WT,2019,November,0,0,0,487976,487976,54798,November 2019
57547,WT,2019,November,0,0,0,0,0,0,November 2019
57549,WT,2019,November,0,0,0,217736,217736,24451,November 2019
57550,WT,2019,November,0,0,0,200149,200149,22476,November 2019
57553,WT,2019,November,0,0,0,41754,41754,4688.88,November 2019
57568,WT,2019,November,0,0,0,119328,119328,13400.122,November 2019
57570,WT,2019,November,0,0,0,9997,9997,1122.659,November 2019
57578,WT,2019,November,0,0,0,10622,10622,1192.76,November 2019
57586,WT,2019,November,0,0,0,80702,80702,9062.595,November 2019
57590,WT,2019,November,0,0,0,211041,211041,23699.208,November 2019
57593,WT,2019,November,0,0,0,235500,235500,26445.766,November 2019
57594,WT,2019,November,0,0,0,608,608,68.233,November 2019
57595,WT,2019,November,0,0,0,117482,117482,13192.828,November 2019
57609,WT,2019,November,0,0,0,264080,264080,29655.197,November 2019
57613,WT,2019,November,0,0,0,4133,4133,464.176,November 2019
57614,WT,2019,November,0,0,0,605854,605854,68035.222,November 2019
57616,WT,2019,November,0,0,0,289027,289027,32456.7,November 2019
57617,WT,2019,November,0,0,0,533401,533401,59899,November 2019
57620,WT,2019,November,0,0,0,250234,250234,28100.339,November 2019
57621,WT,2019,November,0,0,0,71889,71889,8072.844,November 2019
57623,WT,2019,November,.,.,.,.,.,.,November 2019
57626,WT,2019,November,0,0,0,816,816,91.601,November 2019
57628,WT,2019,November,0,0,0,271487,271487,30487,November 2019
57631,WT,2019,November,0,0,0,4851,4851,544.724,November 2019
57632,WT,2019,November,0,0,0,5075,5075,569.884,November 2019
57635,WT,2019,November,0,0,0,49818,49818,5594.338,November 2019
57637,WT,2019,November,0,0,0,0,0,0,November 2019
57638,WT,2019,November,0,0,0,0,0,0,November 2019
57639,WT,2019,November,0,0,0,475747,475747,53424.684,November 2019
57643,WT,2019,November,0,0,0,1354,1354,152,November 2019
57644,WT,2019,November,0,0,0,557468,557468,62601.66,November 2019
57648,WT,2019,November,0,0,0,668,668,75,November 2019
57649,WT,2019,November,0,0,0,298064,298064,33471.49,November 2019
57663,WT,2019,November,0,0,0,431071,431071,48407.76,November 2019
57675,WT,2019,November,0,0,0,365856,365856,41084.339,November 2019
57678,WT,2019,November,0,0,0,646699,646699,72622,November 2019
57693,WT,2019,November,0,0,0,1221,1221,137.088,November 2019
57700,WT,2019,November,0,0,0,71779,71779,8060.565,November 2019
57701,WT,2019,November,0,0,0,59726,59726,6707.029,November 2019
57721,WT,2019,November,0,0,0,34722,34722,3899.185,November 2019
57725,WT,2019,November,0,0,0,81356,81356,9136.032,November 2019
57732,WT,2019,November,0,0,0,4424,4424,496.769,November 2019
57741,WT,2019,November,0,0,0,8833,8833,991.913,November 2019
57744,WT,2019,November,0,0,0,117782,117782,13226.539,November 2019
57748,WT,2019,November,0,0,0,51531,51531,5786.713,November 2019
57749,WT,2019,November,0,0,0,40435,40435,4540.666,November 2019
57751,WT,2019,November,0,0,0,371071,371071,41670,November 2019
57752,WT,2019,November,0,0,0,187468,187468,21052,November 2019
57755,WT,2019,November,0,0,0,128050,128050,14379.563,November 2019
57756,WT,2019,November,0,0,0,4793,4793,538.201,November 2019
57757,WT,2019,November,0,0,0,91982,91982,10329.258,November 2019
57760,WT,2019,November,0,0,0,44308,44308,4975.65,November 2019
57761,WT,2019,November,0,0,0,50448,50448,5665.158,November 2019
57762,WT,2019,November,0,0,0,500621,500621,56218,November 2019
57766,WT,2019,November,0,0,0,192111,192111,21573.435,November 2019
57767,WT,2019,November,0,0,0,2376,2376,266.844,November 2019
57769,WT,2019,November,0,0,0,275156,275156,30899.022,November 2019
57774,WT,2019,November,0,0,0,80964,80964,9091.983,November 2019
57775,WT,2019,November,0,0,0,21330,21330,2395.286,November 2019
57787,WT,2019,November,0,0,0,1403944,1403944,157658,November 2019
57791,WT,2019,November,0,0,0,827,827,92.825,November 2019
57792,WT,2019,November,0,0,0,13,13,1.463,November 2019
57800,WT,2019,November,0,0,0,224277,224277,25185.498,November 2019
57801,WT,2019,November,0,0,0,228927,228927,25707.644,November 2019
57802,WT,2019,November,0,0,0,430868,430868,48385,November 2019
57803,WT,2019,November,0,0,0,2392,2392,268.602,November 2019
57813,WT,2019,November,0,0,0,6849,6849,769.103,November 2019
57823,WT,2019,November,0,0,0,3876,3876,435.313,November 2019
57830,WT,2019,November,0,0,0,153460,153460,17232.988,November 2019
57832,WT,2019,November,0,0,0,118343,118343,13289.46,November 2019
57833,WT,2019,November,0,0,0,80000,80000,8983.75,November 2019
57834,WT,2019,November,0,0,0,83399,83399,9365.357,November 2019
57835,WT,2019,November,0,0,0,71822,71822,8065.395,November 2019
57837,WT,2019,November,0,0,0,61715,61715,6930.402,November 2019
57844,WT,2019,November,0,0,0,279262,279262,31360.087,November 2019
57851,WT,2019,November,0,0,0,195014,195014,21899.395,November 2019
57852,WT,2019,November,0,0,0,86383,86383,9700.528,November 2019
57853,WT,2019,November,0,0,0,39880,39880,4478.371,November 2019
57855,WT,2019,November,0,0,0,3578,3578,401.773,November 2019
57858,WT,2019,November,0,0,0,331647,331647,37242.81,November 2019
57862,WT,2019,November,0,0,0,375414,375414,42157.712,November 2019
57866,WT,2019,November,0,0,0,178121,178121,20002.41,November 2019
57867,WT,2019,November,0,0,0,95893,95893,10768.404,November 2019
57873,WT,2019,November,0,0,0,511940,511940,57489,November 2019
57874,WT,2019,November,0,0,0,354799,354799,39842.703,November 2019
57875,WT,2019,November,0,0,0,281154,281154,31572.654,November 2019
57880,WT,2019,November,0,0,0,2454,2454,275.548,November 2019
57887,WT,2019,November,0,0,0,74891,74891,8410.021,November 2019
57888,WT,2019,November,0,0,0,154080,154080,17302.672,November 2019
57889,WT,2019,November,0,0,0,34311,34311,3853.03,November 2019
57890,WT,2019,November,0,0,0,126200,126200,14171.827,November 2019
57913,WT,2019,November,0,0,0,228645,228645,25676,November 2019
57927,WT,2019,November,0,0,0,423628,423628,47571.882,November 2019
57935,WT,2019,November,0,0,0,45072,45072,5061.391,November 2019
57947,WT,2019,November,0,0,0,106942,106942,12009.18,November 2019
57956,WT,2019,November,0,0,0,263606,263606,29602.067,November 2019
57962,WT,2019,November,0,0,0,74803,74803,8400.096,November 2019
57963,WT,2019,November,0,0,0,10236,10236,1149.5,November 2019
57964,WT,2019,November,0,0,0,263381,263381,29576.769,November 2019
57965,WT,2019,November,0,0,0,12165,12165,1366.121,November 2019
57968,WT,2019,November,0,0,0,7794,7794,875.189,November 2019
57973,WT,2019,November,0,0,0,496537,496537,55759.33,November 2019
57974,WT,2019,November,0,0,0,279896,279896,31431.285,November 2019
57975,WT,2019,November,0,0,0,324927,324927,36488.103,November 2019
57976,WT,2019,November,0,0,0,215820,215820,24235.811,November 2019
57979,WT,2019,November,0,0,0,145618,145618,16352.396,November 2019
57980,WT,2019,November,0,0,0,69579,69579,7813.475,November 2019
57981,WT,2019,November,0,0,0,352765,352765,39614.271,November 2019
57983,WT,2019,November,0,0,0,1005285,1005285,112890,November 2019
57984,WT,2019,November,0,0,0,208142,208142,23373.563,November 2019
57987,WT,2019,November,0,0,0,777861,777861,87351,November 2019
57991,WT,2019,November,0,0,0,138763,138763,15582.586,November 2019
57995,WT,2019,November,0,0,0,463367,463367,52034.499,November 2019
57996,WT,2019,November,0,0,0,64976,64976,7296.601,November 2019
57998,WT,2019,November,0,0,0,307012,307012,34476.317,November 2019
57999,WT,2019,November,0,0,0,69493,69493,7803.801,November 2019
58000,WT,2019,November,0,0,0,228590,228590,25669.8,November 2019
58004,WT,2019,November,0,0,0,213704,213704,23998.236,November 2019
58008,WT,2019,November,0,0,0,607829,607829,68257,November 2019
58018,WT,2019,November,0,0,0,352937,352937,39633.626,November 2019
58019,WT,2019,November,0,0,0,72004,72004,8085.801,November 2019
58020,WT,2019,November,0,0,0,172353,172353,19354.585,November 2019
58021,WT,2019,November,0,0,0,176342,176342,19802.556,November 2019
58025,WT,2019,November,0,0,0,5122,5122,575.19,November 2019
58026,WT,2019,November,0,0,0,55189,55189,6197.562,November 2019
58035,WS,2019,November,0,0,0,104839,104839,11773,November 2019
58038,WT,2019,November,0,0,0,4705,4705,528.365,November 2019
58041,WT,2019,November,0,0,0,740037,740037,83103.57,November 2019
58044,WT,2019,November,0,0,0,10316,10316,1158.405,November 2019
58045,WT,2019,November,0,0,0,98064,98064,11012.26,November 2019
58048,WT,2019,November,0,0,0,52461,52461,5891.199,November 2019
58065,WT,2019,November,0,0,0,1383,1383,155.312,November 2019
58071,WT,2019,November,0,0,0,4343,4343,487.673,November 2019
58078,WT,2019,November,0,0,0,440323,440323,49446.727,November 2019
58080,WT,2019,November,0,0,0,224745,224745,25238.074,November 2019
58088,WT,2019,November,0,0,0,203961,203961,22904.093,November 2019
58089,WT,2019,November,0,0,0,4640,4640,521.013,November 2019
58098,WT,2019,November,0,0,0,970422,970422,108975,November 2019
58099,WT,2019,November,0,0,0,183844,183844,20645,November 2019
58101,WT,2019,November,0,0,0,975,975,109.526,November 2019
58102,WT,2019,November,0,0,0,1170,1170,131.364,November 2019
58103,WT,2019,November,0,0,0,57153,57153,6418.111,November 2019
58104,WT,2019,November,0,0,0,525,525,59,November 2019
58105,WT,2019,November,0,0,0,1140,1140,128,November 2019
58106,WT,2019,November,0,0,0,258359,258359,29012.773,November 2019
58111,WT,2019,November,0,0,0,213133,213133,23934.041,November 2019
58112,WT,2019,November,0,0,0,520,520,58.437,November 2019
58113,WT,2019,November,0,0,0,2640,2640,296.47,November 2019
58114,WT,2019,November,0,0,0,5569,5569,625.423,November 2019
58121,WT,2019,November,0,0,0,303967,303967,34134.464,November 2019
58126,WT,2019,November,0,0,0,535529,535529,60138,November 2019
58127,WT,2019,November,0,0,0,436942,436942,49067,November 2019
58137,WT,2019,November,0,0,0,337791,337791,37932.772,November 2019
58141,WT,2019,November,0,0,0,98817,98817,11096.802,November 2019
58154,WT,2019,November,0,0,0,128773,128773,14460.784,November 2019
58155,WT,2019,November,0,0,0,171295,171295,19235.833,November 2019
58162,WT,2019,November,0,0,0,65137,65137,7314.68,November 2019
58203,WT,2019,November,0,0,0,316129,316129,35500.203,November 2019
58209,WT,2019,November,0,0,0,124089,124089,13934.719,November 2019
58218,WT,2019,November,0,0,0,93783,93783,10531.452,November 2019
58220,WT,2019,November,0,0,0,10288,10288,1155.305,November 2019
58233,WT,2019,November,0,0,0,4418,4418,496.168,November 2019
58238,WT,2019,November,0,0,0,26504,26504,2976.271,November 2019
58242,WT,2019,November,0,0,0,368640,368640,41397,November 2019
58321,WT,2019,November,0,0,0,379732,379732,42642.614,November 2019
58322,WT,2019,November,0,0,0,548071,548071,61546.425,November 2019
58324,WT,2019,November,0,0,0,83179,83179,9340.677,November 2019
58351,WT,2019,November,0,0,0,292635,292635,32861.841,November 2019
58363,WT,2019,November,0,0,0,228608,228608,25671.836,November 2019
58372,WT,2019,November,0,0,0,301796,301796,33890.596,November 2019
58394,WT,2019,November,0,0,0,111055,111055,12471.077,November 2019
58395,WT,2019,November,0,0,0,74721,74721,8390.878,November 2019
58404,WT,2019,November,0,0,0,34355,34355,3858,November 2019
58407,WT,2019,November,0,0,0,1607,1607,180.47,November 2019
58414,WT,2019,November,0,0,0,4626,4626,519.46,November 2019
58416,WT,2019,November,0,0,0,529997,529997,59516.776,November 2019
58424,WT,2019,November,0,0,0,1028,1028,115.466,November 2019
58425,WT,2019,November,0,0,0,36159,36159,4060.582,November 2019
58441,WT,2019,November,0,0,0,4125,4125,463.257,November 2019
58444,WT,2019,November,0,0,0,19339,19339,2171.648,November 2019
58456,WT,2019,November,0,0,0,5404,5404,606.848,November 2019
58457,WT,2019,November,0,0,0,5154,5154,578.789,November 2019
58458,WT,2019,November,0,0,0,5079,5079,570.298,November 2019
58459,WT,2019,November,0,0,0,5315,5315,596.804,November 2019
58460,WT,2019,November,0,0,0,4990,4990,560.358,November 2019
58461,WT,2019,November,0,0,0,5180,5180,581.688,November 2019
58464,WT,2019,November,0,0,0,30856,30856,3464.99,November 2019
58465,WT,2019,November,0,0,0,30687,30687,3446.017,November 2019
58474,WT,2019,November,0,0,0,759133,759133,85247.91,November 2019
58511,WT,2019,November,0,0,0,2977,2977,334.305,November 2019
58548,WT,2019,November,0,0,0,14634,14634,1643.326,November 2019
58571,WT,2019,November,0,0,0,291913,291913,32780.84,November 2019
58580,WT,2019,November,0,0,0,197479,197479,22176.215,November 2019
58587,WT,2019,November,0,0,0,244706,244706,27479.563,November 2019
58594,WT,2019,November,0,0,0,261379,261379,29351.944,November 2019
58596,WT,2019,November,0,0,0,637509,637509,71590,November 2019
58608,WT,2019,November,0,0,0,91844,91844,10313.752,November 2019
58614,WT,2019,November,0,0,0,445847,445847,50067,November 2019
58620,WT,2019,November,0,0,0,52209,52209,5862.837,November 2019
58630,WT,2019,November,0,0,0,6763,6763,759.466,November 2019
58657,WT,2019,November,0,0,0,669149,669149,75143.029,November 2019
58658,WT,2019,November,0,0,0,564728,564728,63417,November 2019
58661,WT,2019,November,0,0,0,6385,6385,717,November 2019
58666,WT,2019,November,0,0,0,176212,176212,19787.95,November 2019
58677,WT,2019,November,0,0,0,219081,219081,24602.065,November 2019
58681,WT,2019,November,0,0,0,415821,415821,46695.201,November 2019
58683,WT,2019,November,0,0,0,424615,424615,47682.733,November 2019
58686,WT,2019,November,0,0,0,145739,145739,16366,November 2019
58690,WT,2019,November,0,0,0,228324,228324,25640,November 2019
58691,WT,2019,November,0,0,0,44797,44797,5030.549,November 2019
58692,WT,2019,November,0,0,0,243409,243409,27334,November 2019
58694,WT,2019,November,0,0,0,607891,607891,68264,November 2019
58695,WT,2019,November,0,0,0,1160491,1160491,130319,November 2019
58719,WT,2019,November,0,0,0,197649,197649,22195.273,November 2019
58720,WT,2019,November,0,0,0,520977,520977,58503.823,November 2019
58765,WT,2019,November,0,0,0,796561,796561,89451,November 2019
58766,WT,2019,November,0,0,0,787843,787843,88471.937,November 2019
58767,WT,2019,November,0,0,0,681135,681135,76489,November 2019
58768,WT,2019,November,0,0,0,37398,37398,4199.68,November 2019
58769,WT,2019,November,0,0,0,178251,178251,20016.945,November 2019
58771,WT,2019,November,0,0,0,803596,803596,90241,November 2019
58772,WT,2019,November,0,0,0,581764,581764,65330,November 2019
58773,WT,2019,November,0,0,0,544977,544977,61199,November 2019
58774,WT,2019,November,0,0,0,404125,404125,45381.862,November 2019
58775,WT,2019,November,0,0,0,574032,574032,64461.796,November 2019
58830,WT,2019,November,0,0,0,366255,366255,41129.189,November 2019
58833,WT,2019,November,0,0,0,49933,49933,5607.3,November 2019
58836,WT,2019,November,0,0,0,135144,135144,15176.2,November 2019
58838,WT,2019,November,0,0,0,305094,305094,34260.949,November 2019
58872,WT,2019,November,0,0,0,591103,591103,66378.774,November 2019
58883,WT,2019,November,0,0,0,1430348,1430348,160623,November 2019
58884,WT,2019,November,0,0,0,664661,664661,74639.075,November 2019
58885,WT,2019,November,0,0,0,309887,309887,34799.167,November 2019
58886,WT,2019,November,0,0,0,371831,371831,41755.294,November 2019
58887,WT,2019,November,0,0,0,6625,6625,743.926,November 2019
58891,WT,2019,November,0,0,0,55434,55434,6225.095,November 2019
58898,WT,2019,November,0,0,0,468366,468366,52595.842,November 2019
58900,WT,2019,November,0,0,0,846768,846768,95089,November 2019
58902,WT,2019,November,0,0,0,789304,789304,88636,November 2019
58904,WT,2019,November,0,0,0,94142,94142,10571.777,November 2019
58908,WT,2019,November,0,0,0,112079,112079,12586.119,November 2019
58927,WT,2019,November,0,0,0,4671,4671,524.534,November 2019
58932,WT,2019,November,0,0,0,5546,5546,622.793,November 2019
58938,WT,2019,November,0,0,0,452561,452561,50821.008,November 2019
58939,WT,2019,November,0,0,0,14729,14729,1653.972,November 2019
58940,WT,2019,November,0,0,0,35813,35813,4021.639,November 2019
58958,WT,2019,November,0,0,0,2514,2514,282.302,November 2019
58965,WT,2019,November,0,0,0,431041,431041,48404.399,November 2019
58966,WT,2019,November,0,0,0,22107,22107,2482.51,November 2019
58979,WT,2019,November,0,0,0,202981,202981,22794,November 2019
58981,WT,2019,November,0,0,0,249275,249275,27992.649,November 2019
58992,WT,2019,November,0,0,0,6759,6759,759,November 2019
58994,WT,2019,November,0,0,0,302427,302427,33961.504,November 2019
58995,WT,2019,November,0,0,0,2280,2280,256.066,November 2019
58998,WT,2019,November,0,0,0,646720,646720,72624.42,November 2019
58999,WT,2019,November,0,0,0,252314,252314,28334.025,November 2019
59003,WT,2019,November,0,0,0,26313,26313,2954.875,November 2019
59005,WT,2019,November,0,0,0,558704,558704,62740.529,November 2019
59021,WT,2019,November,0,0,0,278409,278409,31264.302,November 2019
59022,WT,2019,November,0,0,0,636,636,71.374,November 2019
59023,WT,2019,November,0,0,0,0,0,0,November 2019
59024,WT,2019,November,0,0,0,808,808,90.711,November 2019
59034,WT,2019,November,0,0,0,460255,460255,51685,November 2019
59053,WT,2019,November,0,0,0,10035,10035,1126.929,November 2019
59061,WT,2019,November,0,0,0,856492,856492,96181,November 2019
59063,WT,2019,November,0,0,0,348649,348649,39152,November 2019
59065,WT,2019,November,0,0,0,338391,338391,38000.16,November 2019
59066,WT,2019,November,0,0,0,482259,482259,54156,November 2019
59068,WT,2019,November,0,0,0,609414,609414,68435,November 2019
59070,WT,2019,November,0,0,0,18427,18427,2069.321,November 2019
59071,WT,2019,November,0,0,0,70153,70153,7877.943,November 2019
59076,WT,2019,November,0,0,0,10201,10201,1145.547,November 2019
59083,WT,2019,November,0,0,0,565646,565646,63520,November 2019
59084,WT,2019,November,0,0,0,228679,228679,25679.814,November 2019
59118,WT,2019,November,0,0,0,348893,348893,39179.414,November 2019
59147,WT,2019,November,0,0,0,73123,73123,8211.434,November 2019
59187,WT,2019,November,0,0,0,241001,241001,27063.584,November 2019
59193,WT,2019,November,0,0,0,361356,361356,40579,November 2019
59200,WT,2019,November,0,0,0,482031,482031,54130.409,November 2019
59201,WT,2019,November,0,0,0,691168,691168,77615.726,November 2019
59222,WT,2019,November,0,0,0,132133,132133,14838.101,November 2019
59223,WT,2019,November,0,0,0,8328,8328,935.173,November 2019
59224,WT,2019,November,0,0,0,9160,9160,1028.67,November 2019
59225,WT,2019,November,0,0,0,9477,9477,1064.184,November 2019
59226,WT,2019,November,0,0,0,8161,8161,916.432,November 2019
59227,WT,2019,November,0,0,0,8539,8539,958.884,November 2019
59228,WT,2019,November,0,0,0,9766,9766,1096.696,November 2019
59230,WT,2019,November,0,0,0,10079,10079,1131.796,November 2019
59231,WT,2019,November,0,0,0,9845,9845,1105.6,November 2019
59232,WT,2019,November,0,0,0,9154,9154,1027.945,November 2019
59234,WT,2019,November,0,0,0,308376,308376,34629.547,November 2019
59235,WT,2019,November,0,0,0,16432,16432,1845.282,November 2019
59236,WT,2019,November,0,0,0,80428,80428,9031.744,November 2019
59238,WT,2019,November,0,0,0,161539,161539,18140.235,November 2019
59244,WT,2019,November,0,0,0,258753,258753,29057,November 2019
59245,WT,2019,November,0,0,0,483257,483257,54268,November 2019
59247,WT,2019,November,0,0,0,1417979,1417979,159234,November 2019
59284,WT,2019,November,0,0,0,613377,613377,68880.089,November 2019
59292,WT,2019,November,0,0,0,1013393,1013393,113800.5,November 2019
59295,WT,2019,November,0,0,0,2506,2506,281.375,November 2019
59296,WT,2019,November,0,0,0,246704,246704,27704,November 2019
59301,WT,2019,November,0,0,0,2577,2577,289.408,November 2019
59302,WT,2019,November,0,0,0,8825,8825,991,November 2019
59305,WT,2019,November,0,0,0,3010,3010,338.021,November 2019
59306,WT,2019,November,0,0,0,2357,2357,264.69,November 2019
59311,WT,2019,November,0,0,0,599683,599683,67342.233,November 2019
59312,WT,2019,November,0,0,0,299569,299569,33640.594,November 2019
59313,WT,2019,November,0,0,0,3040,3040,341.419,November 2019
59314,WT,2019,November,0,0,0,7845,7845,881,November 2019
59320,WT,2019,November,0,0,0,265200,265200,29781,November 2019
59321,WT,2019,November,0,0,0,416371,416371,46757,November 2019
59328,WT,2019,November,0,0,0,3544,3544,398,November 2019
59329,WT,2019,November,0,0,0,1307,1307,146.738,November 2019
59330,WT,2019,November,0,0,0,1203,1203,135.071,November 2019
59331,WT,2019,November,0,0,0,944,944,106,November 2019
59332,WT,2019,November,0,0,0,492357,492357,55290,November 2019
59384,WT,2019,November,0,0,0,605718,605718,68020,November 2019
59417,WT,2019,November,0,0,0,36495,36495,4098.303,November 2019
59435,WT,2019,November,0,0,0,59457,59457,6676.825,November 2019
59442,WT,2019,November,0,0,0,526588,526588,59134,November 2019
59448,WT,2019,November,0,0,0,5485,5485,616,November 2019
59460,WT,2019,November,0,0,0,782678,782678,87892,November 2019
59475,WT,2019,November,0,0,0,830819,830819,93298,November 2019
59490,WT,2019,November,0,0,0,11495,11495,1290.858,November 2019
59491,WT,2019,November,0,0,0,11469,11469,1287.958,November 2019
59492,WT,2019,November,0,0,0,10537,10537,1183.29,November 2019
59493,WT,2019,November,0,0,0,11349,11349,1274.41,November 2019
59494,WT,2019,November,0,0,0,12921,12921,1450.986,November 2019
59547,WT,2019,November,0,0,0,348962,348962,39187.186,November 2019
59621,WT,2019,November,0,0,0,745482,745482,83715,November 2019
59622,WT,2019,November,0,0,0,17124,17124,1922.969,November 2019
59629,WT,2019,November,0,0,0,168572,168572,18930,November 2019
59637,WT,2019,November,0,0,0,421728,421728,47358.567,November 2019
59639,WT,2019,November,0,0,0,1781,1781,200.011,November 2019
59654,WT,2019,November,0,0,0,220972,220972,24814.333,November 2019
59655,WT,2019,November,0,0,0,323538,323538,36332.192,November 2019
59684,WT,2019,November,0,0,0,431946,431946,48506.04,November 2019
59692,WT,2019,November,0,0,0,8157,8157,916,November 2019
59712,WT,2019,November,0,0,0,203043,203043,22801,November 2019
59724,WT,2019,November,0,0,0,2944,2944,330.605,November 2019
59725,WT,2019,November,0,0,0,5817,5817,653.177,November 2019
59732,WT,2019,November,0,0,0,379732,379732,42642.536,November 2019
59733,WT,2019,November,0,0,0,362161,362161,40669.435,November 2019
59734,WT,2019,November,0,0,0,255732,255732,28717.792,November 2019
59735,WT,2019,November,0,0,0,3742,3742,420.165,November 2019
59736,WT,2019,November,0,0,0,4934,4934,554.08,November 2019
59776,WT,2019,November,0,0,0,3609,3609,405.312,November 2019
59797,WT,2019,November,0,0,0,803,803,90.192,November 2019
59817,WT,2019,November,0,0,0,2387,2387,268.031,November 2019
59837,WT,2019,November,0,0,0,463102,463102,52004.753,November 2019
59838,WT,2019,November,0,0,0,178480,178480,20042.654,November 2019
59888,WT,2019,November,0,0,0,588986,588986,66141,November 2019
59903,WT,2019,November,0,0,0,274158,274158,30787,November 2019
59943,WT,2019,November,0,0,0,444066,444066,49867,November 2019
59953,WT,2019,November,.,.,.,.,.,.,November 2019
59965,WT,2019,November,0,0,0,128187,128187,14394.983,November 2019
59968,WT,2019,November,0,0,0,450771,450771,50620,November 2019
59972,WT,2019,November,0,0,0,537746,537746,60387,November 2019
59974,WT,2019,November,0,0,0,569697,569697,63975,November 2019
59975,WT,2019,November,0,0,0,469146,469146,52683.476,November 2019
60013,WT,2019,November,0,0,0,435868,435868,48946.475,November 2019
60015,WT,2019,November,0,0,0,6096,6096,684.512,November 2019
60049,WT,2019,November,0,0,0,87130,87130,9784.415,November 2019
60059,WT,2019,November,0,0,0,325823,325823,36588.824,November 2019
60069,WT,2019,November,0,0,0,666851,666851,74885.033,November 2019
60087,WT,2019,November,0,0,0,820044,820044,92088,November 2019
60088,WT,2019,November,0,0,0,350786,350786,39392,November 2019
60104,WT,2019,November,0,0,0,575815,575815,64662,November 2019
60126,WT,2019,November,0,0,0,2574,2574,289,November 2019
60128,WT,2019,November,0,0,0,8611,8611,967.005,November 2019
60132,WT,2019,November,0,0,0,271086,271086,30442,November 2019
60143,WT,2019,November,0,0,0,158749,158749,17826.994,November 2019
60145,WT,2019,November,0,0,0,536749,536749,60275,November 2019
60152,WT,2019,November,0,0,0,424368,424368,47655,November 2019
60210,WT,2019,November,0,0,0,155276,155276,17437,November 2019
60217,WT,2019,November,0,0,0,317721,317721,35679,November 2019
60218,WT,2019,November,0,0,0,495821,495821,55679,November 2019
60256,WT,2019,November,0,0,0,651053,651053,73111,November 2019
60259,WT,2019,November,0,0,0,218924,218924,24584.339,November 2019
60262,WT,2019,November,0,0,0,231706,231706,26019.734,November 2019
60270,WT,2019,November,0,0,0,492411,492411,55296,November 2019
60314,WT,2019,November,0,0,0,109773,109773,12327.166,November 2019
60317,WT,2019,November,0,0,0,647189,647189,72677,November 2019
60321,WT,2019,November,0,0,0,7812,7812,877.238,November 2019
60326,WT,2019,November,0,0,0,692004,692004,77709.553,November 2019
60329,WT,2019,November,0,0,0,88053,88053,9888,November 2019
60338,WT,2019,November,0,0,0,653487,653487,73384.234,November 2019
60339,WT,2019,November,0,0,0,612673,612673,68801.052,November 2019
60342,WT,2019,November,0,0,0,962403,962403,108074.41,November 2019
60354,WT,2019,November,0,0,0,523089,523089,58741,November 2019
60355,WT,2019,November,0,0,0,512533,512533,57555.602,November 2019
60366,WT,2019,November,0,0,0,414510,414510,46548,November 2019
60404,WT,2019,November,0,0,0,28507,28507,3201.207,November 2019
