Plant Code,Year,Nameplate Capacity (MW)
57040,2013,103.3
57040,2014,103.3
57040,2015,103.3
57040,2016,99.0
57040,2017,99.0
57040,2018,99.0
57040,2019,122.1
57040,2020,122.1
57040,2021,122.1
57044,2013,100.5
57044,2014,100.5
57044,2015,100.5
57044,2016,100.5
57044,2017,100.5
57044,2018,100.5
57044,2019,100.5
57044,2020,100.5
57044,2021,100.5
57045,2013,25.0
57045,2014,25.0
57045,2015,25.0
57045,2016,25.0
57045,2017,25.0
57045,2018,25.0
57045,2019,25.0
57045,2020,25.0
57045,2021,25.0
57047,2013,201.0
57047,2014,201.0
57047,2015,201.0
57047,2016,201.0
57047,2017,201.0
57047,2018,201.0
57047,2019,201.0
57047,2020,201.0
57047,2021,201.0
57048,2020,150.0
57048,2021,150.0
57049,2013,106.5
57049,2014,106.5
57049,2015,106.5
57049,2016,106.5
57049,2017,106.5
57049,2018,106.5
57049,2019,106.5
57049,2020,106.5
57049,2021,106.5
57050,2013,103.5
57050,2014,103.5
57050,2015,103.5
57050,2016,103.5
57050,2017,103.5
57050,2018,103.5
57050,2019,103.5
57050,2020,103.5
57050,2021,103.5
57078,2013,15.0
57078,2014,15.0
57078,2015,15.0
57078,2016,15.0
57078,2017,15.0
57078,2018,15.0
57078,2019,15.0
57078,2020,15.0
57078,2021,15.0
57079,2013,203.5
57079,2014,203.5
57079,2015,203.5
57079,2016,203.5
57079,2017,203.5
57079,2018,203.5
57079,2019,203.5
57079,2020,203.5
57079,2021,203.5
57080,2013,40.0
57080,2014,40.0
57080,2015,40.0
57080,2016,40.0
57080,2017,40.0
57080,2018,40.0
57080,2019,40.0
57080,2020,40.0
57080,2021,40.0
57082,2013,21.0
57082,2014,21.0
57082,2015,21.0
57082,2016,21.0
57082,2017,21.0
57082,2018,21.0
57082,2019,21.0
57082,2020,21.0
57082,2021,21.0
57083,2013,34.5
57083,2014,34.5
57083,2015,34.5
57083,2016,34.5
57083,2017,34.5
57083,2018,34.5
57083,2019,34.5
57083,2020,34.5
57083,2021,34.5
57087,2013,30.0
57087,2014,30.0
57087,2015,30.0
57087,2016,30.0
57087,2017,30.0
57087,2018,30.0
57087,2019,30.0
57087,2020,30.0
57087,2021,30.0
57090,2013,99.0
57090,2014,99.0
57090,2015,99.0
57090,2016,99.0
57090,2017,99.0
57090,2018,99.0
57090,2019,99.0
57090,2020,99.0
57090,2021,99.0
57091,2013,42.0
57091,2014,42.0
57091,2015,42.0
57091,2016,42.0
57091,2017,42.0
57091,2018,42.0
57091,2019,42.0
57091,2020,42.0
57091,2021,42.0
57093,2013,17.0
57093,2014,17.0
57093,2015,17.0
57093,2016,17.0
57093,2017,17.0
57093,2018,17.0
57093,2019,17.0
57093,2020,17.0
57093,2021,17.0
57094,2013,300.0
57094,2014,300.0
57094,2015,300.0
57094,2016,300.0
57094,2017,300.0
57094,2018,300.0
57094,2019,300.0
57094,2020,300.0
57094,2021,300.0
57095,2013,201.0
57095,2014,201.0
57095,2015,201.0
57095,2016,201.0
57095,2017,201.0
57095,2018,201.0
57095,2019,201.0
57095,2020,201.6
57095,2021,201.6
57096,2013,98.7
57096,2014,98.7
57096,2015,98.7
57096,2016,98.7
57096,2017,98.7
57096,2018,98.7
57096,2019,98.7
57096,2020,98.7
57096,2021,98.7
57097,2013,149.0
57097,2014,149.0
57097,2015,149.0
57097,2016,149.0
57097,2017,149.0
57097,2018,149.0
57097,2019,149.0
57097,2020,149.0
57097,2021,149.0
57098,2013,63.0
57098,2014,63.0
57098,2015,63.0
57098,2016,63.0
57098,2017,63.0
57098,2018,63.0
57098,2019,63.0
57098,2020,63.0
57098,2021,63.0
57106,2013,1.5
57106,2014,1.5
57106,2015,1.5
57106,2016,1.5
57106,2017,1.5
57106,2018,1.5
57106,2019,1.5
57106,2020,1.5
57106,2021,1.5
57107,2013,102.0
57107,2014,102.0
57107,2015,102.0
57107,2016,102.0
57107,2017,102.0
57107,2018,102.0
57107,2019,102.0
57107,2020,102.0
57107,2021,102.0
57108,2013,99.0
57108,2014,99.0
57108,2015,99.0
57108,2016,99.0
57108,2017,99.0
57108,2018,99.0
57108,2019,99.0
57108,2020,99.0
57108,2021,99.0
57109,2013,199.7
57109,2014,199.7
57109,2015,199.7
57109,2016,199.7
57109,2017,199.7
57109,2018,199.7
57109,2019,199.7
57109,2020,199.7
57109,2021,199.7
57110,2013,102.0
57110,2014,102.0
57110,2015,102.0
57110,2016,102.0
57110,2017,102.0
57110,2018,102.0
57110,2019,102.0
57110,2020,102.0
57110,2021,106.0
57111,2013,100.0
57111,2014,100.0
57111,2015,100.0
57111,2016,100.0
57111,2017,100.0
57111,2018,100.0
57111,2019,100.0
57111,2020,100.0
57111,2021,100.0
57112,2013,99.0
57112,2014,99.0
57112,2015,99.0
57112,2016,99.0
57112,2017,99.0
57112,2018,99.0
57112,2019,99.0
57112,2020,99.0
57112,2021,102.3
57113,2013,200.0
57113,2014,200.0
57113,2015,200.0
57113,2016,200.0
57113,2017,200.0
57113,2018,200.0
57113,2019,200.0
57113,2020,200.0
57113,2021,200.0
57115,2013,103.5
57115,2014,103.5
57115,2015,103.5
57115,2016,103.5
57115,2017,103.5
57115,2018,103.5
57115,2019,103.5
57115,2020,103.5
57115,2021,103.5
57116,2017,98.0
57116,2018,98.0
57116,2019,98.0
57116,2020,98.0
57116,2021,98.0
57118,2013,12.5
57118,2014,12.5
57118,2015,12.5
57118,2016,12.5
57118,2017,12.5
57118,2018,12.5
57118,2019,12.5
57118,2020,12.5
57118,2021,12.5
57120,2013,49.5
57120,2014,49.5
57120,2015,49.5
57120,2016,49.5
57120,2017,49.5
57120,2018,49.5
57120,2019,49.5
57120,2020,49.5
57120,2021,49.5
57121,2013,120.0
57121,2014,120.0
57121,2015,120.0
57121,2016,120.0
57121,2017,120.0
57121,2018,120.0
57121,2019,120.0
57121,2020,120.0
57121,2021,120.0
57124,2013,21.0
57124,2014,21.0
57124,2015,21.0
57124,2016,21.0
57124,2017,21.0
57124,2018,21.0
57124,2019,21.0
57124,2020,21.0
57124,2021,21.0
57125,2013,22.5
57125,2014,22.5
57125,2015,22.5
57125,2016,22.5
57125,2017,22.5
57125,2018,22.5
57125,2019,22.5
57125,2020,22.5
57125,2021,22.5
57126,2013,21.0
57126,2014,21.0
57126,2015,21.0
57126,2016,21.0
57126,2017,21.0
57126,2018,21.0
57126,2019,21.0
57126,2020,21.0
57126,2021,21.0
57130,2013,4.5
57130,2014,4.5
57130,2015,4.5
57130,2016,4.5
57130,2017,4.5
57130,2018,4.5
57130,2019,4.5
57130,2020,4.5
57130,2021,4.5
57131,2013,60.0
57131,2014,60.0
57131,2015,60.0
57131,2016,60.0
57131,2017,60.0
57131,2018,60.0
57131,2019,60.0
57131,2020,60.0
57131,2021,60.0
57135,2013,240.0
57135,2014,240.0
57135,2015,240.0
57135,2016,240.0
57135,2017,240.0
57135,2018,240.0
57135,2019,240.0
57135,2020,239.4
57135,2021,239.4
57136,2013,16.8
57136,2014,16.8
57136,2015,16.8
57136,2016,16.8
57136,2017,16.8
57136,2018,16.8
57136,2019,16.8
57136,2020,16.8
57136,2021,16.8
57137,2013,63.0
57137,2014,63.0
57137,2015,63.0
57137,2016,63.0
57137,2017,63.0
57137,2018,63.0
57137,2019,66.1
57137,2020,66.1
57137,2021,66.1
57139,2013,62.5
57139,2014,62.5
57139,2015,62.5
57139,2016,62.5
57139,2017,62.5
57139,2018,62.5
57139,2019,62.5
57139,2020,62.5
57139,2021,62.5
57151,2013,100.5
57151,2014,100.5
57151,2015,100.5
57151,2016,100.5
57151,2017,100.5
57151,2018,100.5
57151,2019,100.5
57151,2020,100.5
57151,2021,100.5
57152,2013,98.9
57152,2014,98.9
57152,2015,98.9
57152,2016,98.9
57152,2017,98.9
57152,2018,98.9
57152,2019,98.9
57152,2020,98.9
57152,2021,98.9
57153,2013,150.0
57153,2014,150.0
57153,2015,150.0
57153,2016,150.0
57153,2017,150.0
57153,2018,150.0
57153,2019,150.0
57153,2020,150.0
57153,2021,150.0
57156,2013,120.0
57156,2014,120.0
57156,2015,120.0
57156,2016,120.0
57156,2017,120.0
57156,2018,120.0
57156,2019,120.0
57156,2020,120.0
57156,2021,120.0
57159,2013,262.2
57159,2014,262.2
57159,2015,262.2
57159,2016,262.2
57159,2017,262.2
57159,2018,262.2
57159,2019,262.2
57159,2020,262.2
57159,2021,262.2
57171,2013,19.5
57171,2014,19.5
57171,2015,19.5
57171,2016,19.5
57171,2017,19.5
57171,2018,19.5
57171,2019,19.5
57171,2020,19.5
57171,2021,19.5
57174,2013,91.0
57174,2014,91.0
57174,2015,91.0
57174,2016,91.0
57174,2017,96.1
57174,2018,96.1
57174,2019,96.1
57174,2020,96.1
57174,2021,96.1
57176,2013,2.0
57176,2014,2.0
57176,2015,2.0
57176,2016,2.0
57176,2017,2.0
57176,2018,2.0
57176,2019,2.0
57176,2020,2.0
57176,2021,2.0
57177,2013,98.7
57177,2014,98.7
57177,2015,98.7
57177,2016,98.7
57177,2017,98.7
57177,2018,98.7
57177,2019,98.7
57177,2020,98.7
57177,2021,105.7
57182,2013,3.2
57182,2014,3.2
57182,2015,3.2
57182,2016,3.2
57182,2017,3.2
57182,2018,3.2
57182,2019,3.2
57182,2020,3.2
57182,2021,3.2
57187,2013,9.0
57187,2014,9.0
57187,2015,9.0
57187,2016,9.0
57187,2017,9.0
57187,2018,9.0
57187,2019,9.0
57187,2020,9.0
57187,2021,9.0
57188,2013,90.0
57188,2014,90.0
57188,2015,90.0
57188,2016,90.0
57188,2017,90.0
57188,2018,90.0
57188,2019,90.0
57188,2020,90.0
57188,2021,90.0
57189,2013,150.0
57189,2014,150.0
57189,2015,150.0
57189,2016,150.0
57189,2017,150.0
57189,2018,150.0
57189,2019,150.0
57189,2020,150.0
57189,2021,150.0
57192,2013,150.0
57192,2014,150.0
57192,2015,150.0
57192,2016,150.0
57192,2017,150.0
57192,2018,150.0
57192,2019,150.0
57192,2020,150.0
57192,2021,150.0
57194,2013,99.0
57194,2014,99.0
57194,2015,99.0
57194,2016,99.0
57194,2017,99.0
57194,2018,99.0
57194,2019,99.0
57194,2020,99.0
57194,2021,99.0
57195,2013,342.7
57195,2014,342.7
57195,2015,342.7
57195,2016,342.7
57195,2017,342.7
57195,2018,342.7
57195,2019,342.7
57195,2020,342.7
57195,2021,342.7
57198,2013,201.3
57198,2014,201.3
57198,2015,201.3
57198,2016,201.3
57198,2017,201.3
57198,2018,201.3
57198,2019,201.3
57198,2020,201.3
57198,2021,201.3
57199,2013,162.0
57199,2014,162.0
57199,2015,162.0
57199,2016,162.0
57199,2017,162.0
57199,2018,162.0
57199,2019,162.0
57199,2020,162.0
57199,2021,162.0
57201,2013,36.8
57201,2014,36.8
57201,2015,36.8
57201,2016,36.8
57201,2017,36.8
57201,2018,36.8
57201,2019,36.8
57201,2020,36.8
57201,2021,36.8
57210,2013,250.8
57210,2014,250.8
57210,2015,250.8
57210,2016,248.3
57210,2017,248.3
57210,2018,248.3
57210,2019,248.3
57210,2020,248.3
57210,2021,248.3
57211,2013,124.5
57211,2014,124.5
57211,2015,124.5
57211,2016,124.5
57211,2017,124.5
57211,2018,124.5
57211,2019,124.5
57211,2020,124.5
57211,2021,124.5
57212,2013,200.1
57212,2014,200.1
57212,2015,200.1
57212,2016,200.1
57212,2017,200.1
57212,2018,200.1
57212,2019,200.1
57212,2020,200.1
57212,2021,200.1
57214,2013,2.7
57214,2014,2.7
57214,2015,2.7
57214,2016,2.7
57214,2017,2.7
57214,2018,2.7
57214,2019,2.7
57214,2020,2.7
57214,2021,2.7
57239,2013,40.0
57239,2014,40.0
57239,2015,40.0
57239,2016,40.0
57239,2017,40.0
57239,2018,40.0
57239,2019,40.0
57239,2020,40.0
57239,2021,40.0
57240,2013,10.0
57240,2014,10.0
57240,2015,10.0
57240,2016,10.0
57240,2017,10.0
57240,2018,10.0
57240,2019,10.0
57240,2020,10.0
57240,2021,10.0
57244,2013,51.0
57244,2014,51.0
57244,2015,51.0
57244,2016,51.0
57244,2017,51.0
57244,2018,51.0
57244,2019,51.0
57244,2020,51.0
57244,2021,51.0
57248,2013,2.1
57248,2014,2.1
57248,2015,2.1
57248,2016,2.1
57248,2017,2.1
57248,2018,2.1
57248,2019,2.1
57248,2020,2.1
57248,2021,2.1
57251,2013,10.5
57251,2014,10.5
57251,2015,10.5
57251,2016,10.5
57251,2017,10.5
57251,2018,10.5
57251,2019,10.5
57251,2020,10.5
57251,2021,10.5
57252,2013,10.5
57252,2014,10.5
57252,2015,10.5
57252,2016,10.5
57252,2017,10.5
57252,2018,10.5
57252,2019,10.5
57252,2020,10.5
57252,2021,10.5
57253,2013,4.5
57253,2014,4.5
57253,2015,4.5
57253,2016,4.5
57253,2017,4.5
57253,2018,4.5
57253,2019,4.5
57253,2020,4.5
57253,2021,4.5
57257,2013,1.0
57257,2014,1.0
57257,2015,1.0
57257,2016,1.0
57257,2017,1.0
57257,2018,1.0
57257,2019,1.0
57257,2020,1.0
57257,2021,1.7
57258,2013,1.9
57258,2014,1.9
57258,2015,1.9
57258,2016,1.9
57258,2017,1.9
57258,2018,1.9
57258,2019,1.9
57258,2020,1.9
57258,2021,1.9
57259,2013,7.5
57259,2014,7.5
57259,2015,7.5
57259,2016,7.5
57259,2017,7.5
57259,2018,7.5
57260,2013,150.0
57260,2014,150.0
57260,2015,150.0
57260,2016,150.0
57260,2017,150.0
57260,2018,150.0
57260,2019,150.0
57260,2020,150.0
57260,2021,150.0
57261,2013,130.0
57261,2014,130.0
57261,2015,130.0
57261,2016,130.0
57261,2017,130.0
57261,2018,130.0
57261,2019,130.0
57261,2020,130.0
57261,2021,130.0
57262,2013,79.9
57262,2014,79.9
57262,2015,79.9
57262,2016,79.9
57262,2017,79.9
57262,2018,79.9
57262,2019,79.9
57262,2020,79.9
57262,2021,79.9
57263,2013,10.0
57263,2014,10.0
57263,2015,10.0
57263,2016,10.0
57263,2017,10.0
57263,2018,10.0
57263,2019,10.0
57263,2020,10.0
57263,2021,10.0
57264,2013,10.0
57264,2014,10.0
57264,2015,10.0
57264,2016,10.0
57264,2017,10.0
57264,2018,10.0
57264,2019,10.0
57264,2020,10.0
57264,2021,10.0
57268,2013,38.0
57268,2014,38.0
57268,2015,38.0
57268,2016,38.0
57268,2017,38.0
57268,2018,38.0
57268,2019,38.0
57268,2020,38.0
57268,2021,38.0
57274,2013,20.0
57274,2014,20.0
57274,2015,20.0
57274,2016,20.0
57274,2017,20.0
57274,2018,20.0
57274,2019,20.0
57274,2020,20.0
57274,2021,20.0
57278,2013,40.0
57278,2014,40.0
57278,2015,40.0
57278,2016,40.0
57278,2017,40.0
57278,2018,40.0
57278,2019,40.0
57278,2020,40.0
57278,2021,40.0
57282,2013,150.0
57282,2014,150.0
57282,2015,150.0
57282,2016,150.0
57282,2017,150.0
57282,2018,150.0
57282,2019,150.0
57282,2020,150.0
57282,2021,150.0
57283,2013,60.0
57283,2014,60.0
57283,2015,60.0
57283,2016,60.0
57283,2017,60.0
57283,2018,60.0
57283,2019,60.0
57283,2020,60.0
57283,2021,60.0
57284,2013,200.0
57284,2014,200.0
57284,2015,200.0
57284,2016,200.0
57284,2017,200.0
57284,2018,200.0
57284,2019,200.0
57284,2020,200.0
57284,2021,200.0
57285,2013,50.0
57285,2014,50.0
57285,2015,50.0
57285,2016,50.0
57285,2017,50.0
57285,2018,50.0
57285,2019,50.0
57285,2020,50.0
57285,2021,50.0
57286,2013,101.2
57286,2014,101.2
57286,2015,101.2
57286,2016,101.2
57286,2017,101.2
57286,2018,101.2
57286,2019,101.2
57286,2020,101.2
57286,2021,101.2
57287,2013,74.0
57287,2014,74.0
57287,2015,74.0
57287,2016,74.0
57287,2017,74.0
57287,2018,74.0
57287,2019,74.0
57287,2020,74.0
57287,2021,74.0
57289,2013,36.0
57289,2014,36.0
57289,2015,36.0
57289,2016,36.0
57289,2017,36.0
57289,2018,36.0
57289,2019,36.0
57289,2020,36.0
57289,2021,36.0
57290,2013,174.3
57290,2014,174.3
57290,2015,174.3
57290,2016,174.3
57290,2017,174.3
57290,2018,174.3
57290,2019,174.3
57290,2020,174.3
57290,2021,174.3
57291,2013,150.0
57291,2014,150.0
57291,2015,150.0
57291,2016,150.0
57291,2017,150.0
57291,2018,150.0
57291,2019,150.0
57291,2020,150.0
57291,2021,150.0
57292,2013,150.0
57292,2014,150.0
57292,2015,150.0
57292,2016,150.0
57292,2017,150.0
57292,2018,150.0
57292,2019,150.0
57292,2020,150.0
57292,2021,150.0
57293,2013,102.0
57293,2014,102.0
57293,2015,102.0
57293,2016,102.0
57293,2017,102.0
57293,2018,102.0
57293,2019,102.0
57293,2020,102.0
57293,2021,102.0
57294,2013,168.0
57294,2014,168.0
57294,2015,168.0
57294,2016,168.0
57294,2017,168.0
57294,2018,168.0
57294,2019,168.0
57294,2020,168.0
57294,2021,168.0
57296,2013,3.2
57296,2014,3.2
57296,2015,3.2
57296,2016,3.2
57296,2017,3.2
57296,2018,3.2
57296,2019,3.2
57296,2020,3.2
57296,2021,3.2
57299,2013,115.8
57299,2014,115.8
57299,2015,115.8
57299,2016,111.0
57299,2017,111.0
57299,2018,111.0
57299,2019,111.0
57299,2020,111.0
57299,2021,129.5
57300,2013,70.0
57300,2014,70.0
57300,2015,70.0
57300,2016,70.0
57300,2017,70.0
57300,2018,70.0
57300,2019,70.0
57300,2020,70.0
57300,2021,70.0
57301,2013,8.0
57301,2014,8.0
57301,2015,8.0
57301,2016,8.0
57301,2017,8.0
57301,2018,8.0
57301,2019,8.0
57302,2013,6.5
57302,2014,6.5
57302,2015,6.5
57302,2016,6.5
57302,2017,6.5
57302,2018,6.5
57302,2019,6.5
57302,2020,6.5
57302,2021,6.5
57303,2013,150.0
57303,2014,150.0
57303,2015,150.0
57303,2016,150.0
57303,2017,150.0
57303,2018,150.0
57303,2019,150.0
57303,2020,150.0
57303,2021,150.0
57315,2013,252.0
57315,2014,252.0
57315,2015,252.0
57315,2016,252.0
57315,2017,252.0
57315,2018,252.0
57315,2019,252.0
57315,2020,252.0
57315,2021,252.0
57319,2013,50.0
57319,2014,50.0
57319,2015,50.0
57319,2016,50.0
57319,2017,50.0
57319,2018,50.0
57319,2019,50.0
57319,2020,50.0
57319,2021,50.0
57320,2013,151.2
57320,2014,151.2
57320,2015,151.2
57320,2016,151.2
57320,2017,151.2
57320,2018,151.2
57320,2019,151.2
57320,2020,151.2
57320,2021,151.2
57325,2013,217.5
57325,2014,217.5
57325,2015,217.5
57325,2016,217.5
57325,2017,217.5
57325,2018,217.5
57325,2019,217.5
57325,2020,217.5
57325,2021,217.5
57326,2013,49.5
57326,2014,49.5
57326,2015,49.5
57326,2016,49.5
57326,2017,49.5
57326,2018,49.5
57326,2019,49.5
57326,2020,49.5
57326,2021,49.5
57327,2013,200.0
57327,2014,200.0
57327,2015,200.0
57327,2016,200.0
57327,2017,200.0
57327,2018,200.0
57327,2019,200.0
57327,2020,200.0
57327,2021,200.0
57332,2013,227.0
57332,2014,227.0
57332,2015,227.0
57332,2016,227.0
57332,2017,227.0
57332,2018,227.0
57332,2019,227.0
57332,2020,227.5
57332,2021,227.5
57333,2013,201.0
57333,2014,201.0
57333,2015,201.0
57333,2016,201.0
57333,2017,201.0
57333,2018,201.0
57333,2019,201.0
57333,2020,201.0
57333,2021,201.0
57342,2013,150.0
57342,2014,150.0
57342,2015,150.0
57342,2016,150.0
57342,2017,150.0
57342,2018,150.0
57342,2019,150.0
57342,2020,150.0
57342,2021,150.0
57346,2013,198.10000000000002
57346,2014,198.10000000000002
57346,2015,198.10000000000002
57346,2016,198.10000000000002
57346,2017,198.10000000000002
57346,2018,198.10000000000002
57346,2019,198.10000000000002
57346,2020,198.10000000000002
57346,2021,198.10000000000002
57347,2013,102.4
57347,2014,102.4
57347,2015,102.4
57347,2016,102.4
57347,2017,102.4
57347,2018,102.4
57347,2019,102.4
57347,2020,102.4
57347,2021,102.4
57350,2013,1.5
57350,2014,1.5
57350,2015,1.5
57351,2013,4.5
57351,2014,4.5
57351,2015,4.5
57351,2016,4.5
57351,2017,4.5
57351,2018,4.5
57351,2019,4.5
57351,2020,4.5
57351,2021,4.5
57354,2013,4.5
57354,2014,4.5
57354,2015,4.5
57354,2016,4.5
57354,2017,4.5
57354,2018,4.5
57354,2019,4.5
57354,2020,4.5
57354,2021,4.5
57357,2013,102.4
57357,2014,102.4
57357,2015,102.4
57357,2016,102.4
57357,2017,102.4
57357,2018,102.4
57357,2019,102.4
57357,2020,102.4
57357,2021,102.4
57358,2013,151.8
57358,2014,151.8
57358,2015,151.8
57358,2016,151.8
57358,2017,151.8
57358,2018,151.8
57358,2019,151.8
57358,2020,151.8
57358,2021,151.8
57374,2013,205.5
57374,2014,205.5
57374,2015,205.5
57374,2016,205.5
57374,2017,205.5
57374,2018,205.5
57374,2019,205.5
57374,2020,205.5
57374,2021,205.5
57375,2013,20.0
57375,2014,20.0
57375,2015,20.0
57375,2016,20.0
57375,2017,20.0
57375,2018,20.0
57375,2019,20.0
57375,2020,20.0
57375,2021,20.0
57379,2013,65.1
57379,2014,65.1
57379,2015,65.1
57379,2016,65.1
57379,2017,65.1
57379,2018,65.1
57379,2019,65.1
57379,2020,65.1
57379,2021,65.1
57380,2013,28.5
57380,2014,28.5
57380,2015,28.5
57380,2016,28.5
57380,2017,28.5
57380,2018,28.5
57380,2019,28.5
57380,2020,28.5
57380,2021,28.5
57385,2013,30.0
57385,2014,30.0
57385,2015,30.0
57385,2016,30.0
57385,2017,30.0
57385,2018,30.0
57385,2019,30.0
57385,2020,30.0
57385,2021,30.0
57386,2013,25.3
57386,2014,25.3
57386,2015,25.3
57386,2016,25.3
57386,2017,25.3
57386,2018,25.3
57386,2019,25.3
57386,2020,25.3
57386,2021,25.3
57387,2013,62.4
57387,2014,62.4
57387,2015,62.4
57387,2016,62.4
57387,2017,62.4
57387,2018,62.4
57387,2019,62.4
57387,2020,62.4
57387,2021,62.4
57396,2013,20.0
57396,2014,20.0
57396,2015,20.0
57396,2016,20.0
57396,2017,20.0
57396,2018,20.0
57396,2019,20.0
57396,2020,20.0
57396,2021,20.0
57414,2013,1.7
57414,2014,1.7
57414,2015,1.7
57414,2016,1.7
57414,2017,1.7
57414,2018,1.7
57414,2019,1.7
57414,2020,1.7
57414,2021,1.7
57415,2013,150.0
57415,2014,147.5
57415,2015,147.5
57415,2016,145.0
57415,2017,145.0
57415,2018,145.0
57415,2019,145.0
57415,2020,132.0
57415,2021,132.0
57417,2013,40.8
57417,2014,40.8
57417,2015,40.8
57417,2016,40.8
57417,2017,40.8
57417,2018,40.8
57417,2019,40.8
57417,2020,40.8
57417,2021,40.8
57421,2013,102.0
57421,2014,102.0
57421,2015,102.0
57421,2016,102.0
57421,2017,102.0
57421,2018,102.0
57421,2019,102.0
57421,2020,102.0
57421,2021,102.0
57424,2013,210.0
57424,2014,210.0
57424,2015,210.0
57424,2016,210.0
57424,2017,210.0
57424,2018,210.0
57424,2019,210.0
57424,2020,210.0
57424,2021,210.0
57427,2013,23.0
57427,2014,23.0
57427,2015,23.0
57427,2016,23.0
57427,2017,23.0
57427,2018,23.0
57427,2019,23.0
57427,2020,23.0
57427,2021,23.0
57428,2013,23.0
57428,2014,23.0
57428,2015,23.0
57428,2016,23.0
57428,2017,23.0
57428,2018,23.0
57428,2019,23.0
57428,2020,23.0
57428,2021,23.0
57429,2013,23.0
57429,2014,23.0
57429,2015,23.0
57429,2016,23.0
57429,2017,23.0
57429,2018,23.0
57429,2019,23.0
57429,2020,23.0
57429,2021,23.0
57430,2013,23.0
57430,2014,23.0
57430,2015,23.0
57430,2016,23.0
57430,2017,23.0
57430,2018,23.0
57430,2019,23.0
57430,2020,23.0
57430,2021,23.0
57431,2013,23.0
57431,2014,23.0
57431,2015,23.0
57431,2016,23.0
57431,2017,23.0
57431,2018,23.0
57431,2019,23.0
57431,2020,23.0
57431,2021,23.0
57432,2013,44.0
57432,2014,44.0
57432,2015,44.0
57432,2016,44.0
57432,2017,44.0
57432,2018,44.0
57432,2019,44.0
57432,2020,44.0
57432,2021,44.0
57434,2013,10.0
57434,2014,10.0
57434,2015,10.0
57434,2016,10.0
57434,2017,10.0
57434,2018,10.0
57434,2019,10.0
57434,2020,10.0
57434,2021,10.0
57444,2013,23.0
57444,2014,23.0
57444,2015,23.0
57444,2016,23.0
57444,2017,23.0
57444,2018,23.0
57444,2019,23.0
57444,2020,23.0
57444,2021,23.0
57447,2013,97.6
57447,2014,97.6
57447,2015,97.6
57447,2016,97.6
57447,2017,97.6
57447,2018,97.6
57447,2019,97.6
57447,2020,97.6
57447,2021,97.6
57449,2013,302.0
57449,2014,302.0
57449,2015,302.0
57449,2016,302.0
57449,2017,302.0
57449,2018,302.0
57449,2019,302.0
57449,2020,302.0
57449,2021,302.0
57459,2013,49.0
57459,2014,49.0
57459,2015,49.0
57459,2016,49.0
57459,2017,49.0
57459,2018,49.0
57459,2019,49.0
57459,2020,49.0
57459,2021,49.0
57463,2013,200.0
57463,2014,200.0
57463,2015,200.0
57463,2016,200.0
57463,2017,200.0
57463,2018,200.0
57463,2019,200.0
57463,2020,200.0
57463,2021,200.0
57468,2013,66.0
57468,2014,66.0
57468,2015,66.0
57468,2016,66.0
57468,2017,66.0
57468,2018,66.0
57468,2019,66.0
57468,2020,66.0
57468,2021,66.0
57469,2013,150.0
57469,2014,150.0
57469,2015,150.0
57469,2016,150.0
57469,2017,150.0
57469,2018,150.0
57469,2019,150.0
57469,2020,150.0
57469,2021,150.0
57474,2013,10.0
57474,2014,10.0
57474,2015,10.0
57474,2016,10.0
57474,2017,10.0
57474,2018,10.0
57474,2019,10.0
57474,2020,10.0
57474,2021,10.0
57484,2013,189.0
57484,2014,189.0
57484,2015,189.0
57484,2016,189.0
57484,2017,189.0
57484,2018,189.0
57484,2019,189.0
57484,2020,189.0
57484,2021,189.0
57493,2013,150.4
57493,2014,150.4
57493,2015,150.4
57493,2016,150.4
57493,2017,150.4
57493,2018,150.4
57493,2019,150.4
57493,2020,150.4
57493,2021,150.4
57500,2013,119.6
57500,2014,119.6
57500,2015,119.6
57500,2016,119.6
57500,2017,119.6
57500,2018,119.6
57500,2019,119.6
57500,2020,119.6
57500,2021,119.6
57501,2013,443.9
57501,2014,443.9
57501,2015,443.9
57501,2016,443.9
57501,2017,443.9
57501,2018,443.9
57501,2019,443.9
57501,2020,443.9
57501,2021,443.9
57514,2013,265.4
57514,2014,265.4
57514,2015,265.4
57514,2016,265.4
57514,2017,265.4
57514,2018,265.4
57514,2019,265.4
57514,2020,265.4
57514,2021,265.4
57516,2013,80.0
57516,2014,80.0
57516,2015,80.0
57516,2016,80.0
57516,2017,80.0
57516,2018,80.0
57516,2019,80.0
57516,2020,80.0
57516,2021,80.0
57517,2013,20.0
57517,2014,20.0
57517,2015,20.0
57517,2016,20.0
57517,2017,20.0
57517,2018,20.0
57517,2019,20.0
57517,2020,20.0
57517,2021,20.0
57520,2013,225.0
57520,2014,225.0
57520,2015,225.0
57520,2016,225.0
57520,2017,225.0
57520,2018,225.0
57520,2019,225.0
57520,2020,198.0
57520,2021,198.0
57526,2013,265.0
57526,2014,265.0
57526,2015,265.0
57526,2016,265.0
57526,2017,265.0
57526,2018,265.0
57526,2019,265.0
57526,2020,265.0
57526,2021,265.0
57529,2013,69.0
57529,2014,69.0
57529,2015,69.0
57529,2016,69.0
57529,2017,69.0
57529,2018,69.0
57529,2019,69.0
57529,2020,69.0
57529,2021,69.0
57530,2013,105.3
57530,2014,105.3
57530,2015,105.3
57530,2016,105.3
57530,2017,105.3
57530,2018,105.3
57530,2019,105.3
57530,2020,105.3
57530,2021,105.3
57531,2016,186.0
57531,2017,186.0
57531,2018,186.0
